enzymes	subSystems	D_0	D_005	D_01	D_015	D_02	D_025	D_03	D_035	D_04	D_045	D_05	D_055	D_06	D_065	D_07	D_075	D_08	D_085	D_09	D_095	D_1	D_105	D_11	D_115	D_12	D_125	D_13	D_135	D_14	D_145	D_15	D_155	D_16	D_165	D_17	D_175	D_18	D_185	D_19	D_195	D_2	D_205	D_21	D_215	D_22	D_225	D_23	D_235	D_24	D_245	D_25	D_255	D_26	D_265	D_27	D_275	D_28	D_285	D_29	D_295	D_3	D_305	D_31	D_315	D_32	D_325	D_33	D_335	D_34	D_345	D_35	D_355	D_36	D_365	D_37	D_375	D_38	D_385	D_39	D_395	D_4
P00425	Oxidative Phosphorylation	0	0.000148	0.000908	0.002204	0.003538	0.004363	0.004843	0.005152	0.005383	0.005563	0.005701	0.005751	0.005809	0.005852	0.005853	0.005854	0.005855	0.005855	0.005856	0.005856	0.005856	0.005856	0.005856	0.005856	0.005856	0.005856	0.005856	0.005855	0.005855	0.005855	0.005854	0.005854	0.005853	0.005853	0.005852	0.005852	0.005851	0.005851	0.00585	0.005849	0.005849	0.005848	0.005847	0.005847	0.005846	0.005845	0.005845	0.005844	0.005843	0.005842	0.005841	0.005841	0.00584	0.005839	0.005838	0.005837	0.005836	0.00581	0.005696	0.005557	0.005418	0.00528	0.005143	0.005007	0.004872	0.004738	0.004605	0.004472	0.004341	0.00421	0.00408	0.00395	0.003822	0.003695	0.003568	0.003443	0.003319	0.003195	0.003074	0.002958	0.002843
P00427	Oxidative Phosphorylation	0	0.00015	0.000915	0.002222	0.003567	0.0044	0.004884	0.005195	0.005428	0.00561	0.005749	0.005799	0.005858	0.005902	0.005903	0.005904	0.005904	0.005905	0.005905	0.005905	0.005906	0.005906	0.005906	0.005906	0.005905	0.005905	0.005905	0.005905	0.005904	0.005904	0.005904	0.005903	0.005903	0.005902	0.005902	0.005901	0.005901	0.0059	0.005899	0.005899	0.005898	0.005897	0.005897	0.005896	0.005895	0.005895	0.005894	0.005893	0.005892	0.005891	0.005891	0.00589	0.005889	0.005888	0.005887	0.005887	0.005886	0.005859	0.005744	0.005604	0.005464	0.005325	0.005187	0.00505	0.004913	0.004778	0.004644	0.00451	0.004377	0.004245	0.004114	0.003984	0.003854	0.003726	0.003599	0.003472	0.003347	0.003222	0.0031	0.002983	0.002867
P00549	Glycolysis	0.055351	0.051827	0.04938	0.037689	0.028122	0.022201	0.018092	0.015107	0.012866	0.011122	0.009721	0.008545	0.007394	0.006353	0.006374	0.006393	0.00641	0.006426	0.00644	0.006454	0.006467	0.006479	0.00649	0.006501	0.006511	0.006521	0.00653	0.00654	0.006548	0.006557	0.006565	0.006573	0.006581	0.006589	0.006596	0.006604	0.006611	0.006618	0.006625	0.006632	0.006638	0.006645	0.006652	0.006658	0.006665	0.006671	0.006677	0.006684	0.00669	0.006696	0.006702	0.006708	0.006715	0.006721	0.006727	0.006733	0.006739	0.007437	0.008529	0.009726	0.010915	0.012097	0.013272	0.014438	0.015597	0.016749	0.017894	0.019031	0.020162	0.021285	0.022402	0.023511	0.024612	0.025706	0.02679	0.027866	0.028936	0.029998	0.031048	0.032066	0.033077
P00560	Glycolysis // Glycolysis	0.019625	0.01844	0.017631	0.013507	0.010118	0.008021	0.006565	0.005507	0.004713	0.004095	0.003598	0.003181	0.002772	0.002402	0.002411	0.002419	0.002427	0.002434	0.00244	0.002446	0.002452	0.002457	0.002462	0.002467	0.002471	0.002476	0.00248	0.002484	0.002488	0.002492	0.002495	0.002499	0.002502	0.002506	0.002509	0.002512	0.002516	0.002519	0.002522	0.002525	0.002528	0.002531	0.002534	0.002537	0.00254	0.002543	0.002545	0.002548	0.002551	0.002554	0.002557	0.002559	0.002562	0.002565	0.002568	0.00257	0.002573	0.002824	0.003214	0.003642	0.004067	0.004489	0.004909	0.005326	0.00574	0.006152	0.006561	0.006967	0.007372	0.007773	0.008172	0.008569	0.008962	0.009353	0.009741	0.010126	0.010509	0.010888	0.011264	0.011628	0.01199
P00830	Oxidative Phosphorylation	0	0	0	0.018236	0.029877	0.037078	0.040764	0.04286	0.044433	0.045658	0.046557	0.046365	0.046462	0.046617	0.046626	0.046632	0.046637	0.046641	0.046644	0.046645	0.046646	0.046647	0.046646	0.046645	0.046644	0.046642	0.04664	0.046637	0.046634	0.046631	0.046627	0.046624	0.04662	0.046616	0.046611	0.046607	0.046602	0.046597	0.046592	0.046587	0.046581	0.046576	0.04657	0.046564	0.046558	0.046552	0.046546	0.04654	0.046534	0.046528	0.046521	0.046515	0.046508	0.046501	0.046494	0.046488	0.046481	0.046385	0.045508	0.044394	0.043287	0.042186	0.041092	0.040007	0.03893	0.037858	0.036793	0.035735	0.034682	0.033637	0.032597	0.031565	0.030541	0.029523	0.028516	0.027516	0.026523	0.025536	0.024564	0.02364	0.022721
P00854	Oxidative Phosphorylation	0	0	0	0.009684	0.015866	0.019691	0.021648	0.022761	0.023597	0.024247	0.024725	0.024623	0.024674	0.024757	0.024761	0.024765	0.024767	0.024769	0.024771	0.024772	0.024772	0.024772	0.024772	0.024771	0.024771	0.02477	0.024769	0.024767	0.024766	0.024764	0.024762	0.02476	0.024758	0.024756	0.024753	0.024751	0.024748	0.024746	0.024743	0.02474	0.024737	0.024735	0.024732	0.024729	0.024725	0.024722	0.024719	0.024716	0.024712	0.024709	0.024706	0.024702	0.024699	0.024695	0.024691	0.024688	0.024684	0.024633	0.024168	0.023576	0.022988	0.022403	0.021822	0.021246	0.020674	0.020105	0.019539	0.018977	0.018419	0.017863	0.017311	0.016763	0.016219	0.015679	0.015144	0.014613	0.014085	0.013561	0.013045	0.012554	0.012066
P00856	Oxidative Phosphorylation	0	0	0	0.001938	0.003175	0.00394	0.004331	0.004554	0.004721	0.004852	0.004947	0.004927	0.004937	0.004953	0.004954	0.004955	0.004956	0.004956	0.004956	0.004956	0.004957	0.004957	0.004956	0.004956	0.004956	0.004956	0.004956	0.004956	0.004955	0.004955	0.004955	0.004954	0.004954	0.004953	0.004953	0.004952	0.004952	0.004951	0.004951	0.00495	0.00495	0.004949	0.004948	0.004948	0.004947	0.004947	0.004946	0.004945	0.004945	0.004944	0.004943	0.004943	0.004942	0.004941	0.00494	0.00494	0.004939	0.004929	0.004836	0.004717	0.0046	0.004483	0.004366	0.004251	0.004137	0.004023	0.00391	0.003797	0.003685	0.003574	0.003464	0.003354	0.003245	0.003137	0.00303	0.002924	0.002818	0.002713	0.00261	0.002512	0.002414
P00890	TCA	0	0.000281	0.000533	0.000624	0.000637	0.000646	0.001491	0.002475	0.003213	0.003787	0.0043	0.005337	0.00602	0.006424	0.006414	0.006404	0.006396	0.006387	0.00638	0.006372	0.006365	0.006358	0.006352	0.006345	0.006339	0.006333	0.006327	0.006321	0.006316	0.00631	0.006304	0.006299	0.006294	0.006288	0.006283	0.006278	0.006273	0.006268	0.006263	0.006257	0.006252	0.006247	0.006242	0.006237	0.006232	0.006227	0.006223	0.006218	0.006213	0.006208	0.006203	0.006198	0.006193	0.006188	0.006183	0.006178	0.006173	0.0059	0.005676	0.005477	0.005279	0.005082	0.004886	0.004692	0.004498	0.004306	0.004115	0.003925	0.003735	0.003547	0.00336	0.003174	0.002989	0.002805	0.002623	0.002442	0.002263	0.002084	0.001907	0.001738	0.00157
P00924	Glycolysis // Glycolysis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P00925	Glycolysis // Glycolysis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P00942	Glycolysis // Glycolysis	0.000364	0.000332	0.000328	0.000253	0.00019	0.000151	0.000124	0.000104	8.9e-05	7.8e-05	6.9e-05	6.1e-05	5.3e-05	4.4e-05	4.4e-05	4.5e-05	4.5e-05	4.5e-05	4.5e-05	4.5e-05	4.5e-05	4.5e-05	4.5e-05	4.5e-05	4.6e-05	4.6e-05	4.6e-05	4.6e-05	4.6e-05	4.6e-05	4.6e-05	4.6e-05	4.6e-05	4.6e-05	4.6e-05	4.6e-05	4.6e-05	4.6e-05	4.6e-05	4.6e-05	4.7e-05	4.7e-05	4.7e-05	4.7e-05	4.7e-05	4.7e-05	4.7e-05	4.7e-05	4.7e-05	4.7e-05	4.7e-05	4.7e-05	4.7e-05	4.7e-05	4.7e-05	4.7e-05	4.7e-05	5.3e-05	6e-05	6.8e-05	7.6e-05	8.4e-05	9.2e-05	0.0001	0.000107	0.000115	0.000122	0.00013	0.000137	0.000145	0.000152	0.00016	0.000167	0.000174	0.000181	0.000188	0.000196	0.000203	0.00021	0.000216	0.000223
P00950	Glycolysis // Glycolysis	0.011285	0.010603	0.010138	0.007767	0.005818	0.004612	0.003775	0.003167	0.00271	0.002354	0.002069	0.001829	0.001594	0.001381	0.001386	0.001391	0.001395	0.001399	0.001403	0.001407	0.00141	0.001413	0.001416	0.001418	0.001421	0.001424	0.001426	0.001428	0.001431	0.001433	0.001435	0.001437	0.001439	0.001441	0.001443	0.001445	0.001446	0.001448	0.00145	0.001452	0.001454	0.001455	0.001457	0.001459	0.00146	0.001462	0.001464	0.001465	0.001467	0.001468	0.00147	0.001472	0.001473	0.001475	0.001476	0.001478	0.00148	0.001624	0.001848	0.002094	0.002338	0.002581	0.002823	0.003062	0.003301	0.003537	0.003772	0.004006	0.004239	0.00447	0.004699	0.004927	0.005153	0.005378	0.005601	0.005823	0.006042	0.006261	0.006477	0.006686	0.006894
P04037	Oxidative Phosphorylation	0	0.000148	0.000905	0.002197	0.003527	0.004349	0.004828	0.005135	0.005366	0.005545	0.005683	0.005733	0.00579	0.005834	0.005835	0.005836	0.005837	0.005837	0.005837	0.005838	0.005838	0.005838	0.005838	0.005838	0.005838	0.005838	0.005837	0.005837	0.005837	0.005836	0.005836	0.005835	0.005835	0.005834	0.005834	0.005833	0.005833	0.005832	0.005832	0.005831	0.00583	0.00583	0.005829	0.005828	0.005828	0.005827	0.005826	0.005825	0.005825	0.005824	0.005823	0.005822	0.005821	0.005821	0.00582	0.005819	0.005818	0.005792	0.005678	0.005539	0.005401	0.005264	0.005127	0.004992	0.004857	0.004723	0.00459	0.004458	0.004327	0.004196	0.004067	0.003938	0.00381	0.003683	0.003557	0.003432	0.003308	0.003185	0.003064	0.002949	0.002834
P04039	Oxidative Phosphorylation	0	0.000154	0.00094	0.002283	0.003665	0.00452	0.005017	0.005336	0.005576	0.005762	0.005906	0.005957	0.006017	0.006062	0.006063	0.006064	0.006065	0.006065	0.006066	0.006066	0.006066	0.006066	0.006066	0.006066	0.006066	0.006066	0.006066	0.006065	0.006065	0.006065	0.006064	0.006064	0.006063	0.006063	0.006062	0.006062	0.006061	0.00606	0.00606	0.006059	0.006058	0.006058	0.006057	0.006056	0.006056	0.006055	0.006054	0.006053	0.006053	0.006052	0.006051	0.00605	0.006049	0.006048	0.006048	0.006047	0.006046	0.006019	0.0059	0.005756	0.005612	0.00547	0.005328	0.005187	0.005047	0.004908	0.00477	0.004633	0.004496	0.004361	0.004226	0.004092	0.003959	0.003827	0.003696	0.003567	0.003438	0.00331	0.003184	0.003064	0.002945
P04385	Galactose metabolism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P04397	Galactose metabolism // Galactose metabolism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P04806	Glycolysis	0	0	0	2e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	0	0	1.6e-05	0.000287	0.000526	0.000739	0.000931	0.001103	0.001259	0.001402	0.001533	0.001653	0.001764	0.001867	0.001962	0.002052	0.002135	0.002213	0.002287	0.002356	0.002421	0.002483	0.002542	0.002598	0.002651	0.002701	0.00275	0.002796	0.00284	0.002882	0.002923	0.002962	0.003	0.003036	0.003071	0.003105	0.003138	0.00317	0.0032	0.00323	0.003259	0.003287	0.003315	0.003341	0.003367	0.003392	0.003657	0.004129	0.004659	0.005186	0.00571	0.006232	0.006759	0.007283	0.007804	0.008323	0.008838	0.00935	0.009859	0.010366	0.010871	0.011376	0.011878	0.012388	0.012898	0.013404	0.013907	0.014428	0.015047	0.015662
P04807	Glycolysis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P05626	Oxidative Phosphorylation	0	0	0	0.008961	0.014681	0.01822	0.020031	0.021061	0.021834	0.022436	0.022878	0.022783	0.022831	0.022907	0.022911	0.022914	0.022917	0.022919	0.02292	0.022921	0.022921	0.022921	0.022921	0.022921	0.02292	0.022919	0.022918	0.022917	0.022915	0.022914	0.022912	0.02291	0.022908	0.022906	0.022904	0.022902	0.022899	0.022897	0.022895	0.022892	0.022889	0.022887	0.022884	0.022881	0.022878	0.022875	0.022872	0.022869	0.022866	0.022863	0.02286	0.022857	0.022853	0.02285	0.022847	0.022843	0.02284	0.022793	0.022362	0.021815	0.021271	0.02073	0.020192	0.019659	0.019129	0.018603	0.01808	0.017559	0.017042	0.016529	0.016018	0.015511	0.015007	0.014507	0.014012	0.013521	0.013033	0.012548	0.01207	0.011616	0.011165
P06169	Anaerobic excretion	0.233514	0.216012	0.202698	0.148555	0.107972	0.082846	0.063242	0.048045	0.036632	0.027743	0.020468	0.012797	0.006196	0.000817	0.000827	0.000835	0.000843	0.000851	0.000857	0.000864	0.00087	0.000875	0.000881	0.000886	0.000891	0.000895	0.0009	0.000904	0.000909	0.000913	0.000917	0.000921	0.000925	0.000929	0.000932	0.000936	0.00094	0.000943	0.000947	0.00095	0.000954	0.000957	0.00096	0.000964	0.000967	0.00097	0.000974	0.000977	0.00098	0.000983	0.000987	0.00099	0.000993	0.000996	0.000999	0.001002	0.001006	0.004477	0.009473	0.014844	0.020181	0.025487	0.030759	0.035989	0.041185	0.046349	0.051481	0.05658	0.061646	0.06668	0.071682	0.076648	0.081579	0.086476	0.091328	0.096144	0.100928	0.10568	0.110374	0.114911	0.119417
P07143	Oxidative Phosphorylation	0	0.000926	0.005666	0.013756	0.022084	0.027236	0.030235	0.032158	0.033601	0.034725	0.03559	0.035899	0.036261	0.036533	0.036539	0.036545	0.036549	0.036552	0.036555	0.036557	0.036558	0.036558	0.036558	0.036557	0.036557	0.036555	0.036554	0.036552	0.03655	0.036547	0.036545	0.036542	0.036539	0.036536	0.036533	0.036529	0.036526	0.036522	0.036518	0.036514	0.03651	0.036506	0.036502	0.036498	0.036493	0.036489	0.036484	0.036479	0.036475	0.03647	0.036465	0.03646	0.036455	0.03645	0.036445	0.036439	0.036434	0.036271	0.035558	0.034688	0.033822	0.032962	0.032106	0.031258	0.030416	0.029578	0.028746	0.027918	0.027096	0.026279	0.025466	0.024659	0.023859	0.023063	0.022276	0.021495	0.020718	0.019947	0.019187	0.018465	0.017747
P07170	Salvage pathways // Salvage pathways	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P07251	Oxidative Phosphorylation	0	0	0	0.019505	0.031957	0.039659	0.043601	0.045843	0.047527	0.048837	0.049798	0.049592	0.049696	0.049863	0.049871	0.049878	0.049884	0.049888	0.049891	0.049892	0.049893	0.049894	0.049893	0.049892	0.049891	0.049889	0.049886	0.049884	0.04988	0.049877	0.049873	0.049869	0.049865	0.04986	0.049856	0.049851	0.049846	0.049841	0.049835	0.04983	0.049824	0.049818	0.049812	0.049806	0.049799	0.049793	0.049787	0.04978	0.049773	0.049766	0.04976	0.049753	0.049745	0.049738	0.049731	0.049724	0.049716	0.049614	0.048676	0.047485	0.0463	0.045123	0.043952	0.042792	0.04164	0.040494	0.039354	0.038222	0.037097	0.035978	0.034867	0.033763	0.032667	0.031578	0.030501	0.029432	0.028369	0.027314	0.026274	0.025285	0.024303
P07255	Oxidative Phosphorylation // Oxidative Phosphorylation	0	6e-05	0.000368	0.000892	0.001432	0.001767	0.001961	0.002086	0.00218	0.002252	0.002309	0.002329	0.002352	0.00237	0.00237	0.00237	0.002371	0.002371	0.002371	0.002371	0.002371	0.002371	0.002371	0.002371	0.002371	0.002371	0.002371	0.002371	0.002371	0.002371	0.00237	0.00237	0.00237	0.00237	0.00237	0.002369	0.002369	0.002369	0.002369	0.002369	0.002368	0.002368	0.002368	0.002367	0.002367	0.002367	0.002367	0.002366	0.002366	0.002366	0.002365	0.002365	0.002365	0.002364	0.002364	0.002364	0.002363	0.002353	0.002306	0.00225	0.002194	0.002138	0.002083	0.002028	0.001973	0.001919	0.001865	0.001811	0.001758	0.001705	0.001652	0.0016	0.001548	0.001496	0.001445	0.001394	0.001344	0.001294	0.001245	0.001198	0.001151
P07256	Oxidative Phosphorylation	0	0.001365	0.008357	0.020288	0.032572	0.040172	0.044595	0.047431	0.049559	0.051216	0.052492	0.052948	0.053481	0.053883	0.053893	0.053901	0.053907	0.053912	0.053915	0.053918	0.053919	0.05392	0.05392	0.053919	0.053918	0.053916	0.053914	0.053911	0.053908	0.053905	0.053901	0.053897	0.053892	0.053888	0.053883	0.053878	0.053873	0.053867	0.053862	0.053856	0.05385	0.053844	0.053837	0.053831	0.053825	0.053818	0.053811	0.053804	0.053797	0.05379	0.053783	0.053775	0.053768	0.05376	0.053753	0.053745	0.053737	0.053496	0.052446	0.051162	0.049885	0.048616	0.047354	0.046104	0.044861	0.043626	0.042398	0.041177	0.039964	0.038759	0.037561	0.036371	0.03519	0.034016	0.032855	0.031703	0.030558	0.02942	0.028299	0.027234	0.026175
P07257	Oxidative Phosphorylation	0	0.0011	0.006735	0.01635	0.026249	0.032374	0.035938	0.038224	0.039939	0.041275	0.042303	0.04267	0.0431	0.043423	0.043432	0.043438	0.043443	0.043447	0.04345	0.043452	0.043453	0.043454	0.043454	0.043453	0.043452	0.04345	0.043449	0.043446	0.043444	0.043441	0.043438	0.043435	0.043431	0.043428	0.043424	0.04342	0.043415	0.043411	0.043407	0.043402	0.043397	0.043392	0.043387	0.043382	0.043377	0.043371	0.043366	0.04336	0.043355	0.043349	0.043343	0.043337	0.043331	0.043325	0.043319	0.043313	0.043306	0.043112	0.042266	0.041231	0.040202	0.039179	0.038162	0.037155	0.036153	0.035157	0.034168	0.033184	0.032207	0.031235	0.03027	0.029311	0.028359	0.027413	0.026478	0.025549	0.024626	0.023709	0.022806	0.021948	0.021095
