enzymes	subSystems	D_0	D_005	D_01	D_015	D_02	D_025	D_03	D_035	D_04	D_045	D_05	D_055	D_06	D_065	D_07	D_075	D_08	D_085	D_09	D_095	D_1	D_105	D_11	D_115	D_12	D_125	D_13	D_135	D_14	D_145	D_15	D_155	D_16	D_165	D_17	D_175	D_18	D_185	D_19	D_195	D_2	D_205	D_21	D_215	D_22	D_225	D_23	D_235	D_24	D_245	D_25	D_255	D_26	D_265	D_27	D_275	D_28	D_285	D_29	D_295	D_3	D_305	D_31	D_315	D_32	D_325	D_33	D_335	D_34	D_345	D_35	D_355	D_36	D_365	D_37	D_375	D_38	D_385	D_39	D_395	D_4
P00830	Oxidative Phosphorylation	0.024456	0.02812	0.030733	0.032693	0.034217	0.035438	0.036438	0.037273	0.03798	0.038588	0.039116	0.039579	0.039989	0.040355	0.040683	0.040979	0.041249	0.041494	0.041719	0.041928	0.04212	0.042299	0.042465	0.04262	0.042765	0.042916	0.043098	0.043269	0.043431	0.043584	0.043729	0.043866	0.043997	0.044121	0.04424	0.044353	0.044462	0.044565	0.044665	0.04476	0.044851	0.044939	0.045023	0.045105	0.045183	0.045259	0.045332	0.045402	0.04547	0.045536	0.0456	0.045662	0.045722	0.04578	0.045836	0.045891	0.04594	0.04556	0.044339	0.043292	0.042251	0.041216	0.040188	0.039165	0.038149	0.037139	0.036135	0.035137	0.034145	0.033159	0.032179	0.031206	0.030239	0.029277	0.028322	0.027373	0.026431	0.025494	0.024563	0.023639	0.022721
P00854	Oxidative Phosphorylation	0.012988	0.014933	0.016321	0.017362	0.018171	0.01882	0.019351	0.019794	0.02017	0.020493	0.020773	0.021019	0.021237	0.021431	0.021605	0.021763	0.021906	0.022036	0.022156	0.022266	0.022368	0.022463	0.022552	0.022634	0.022711	0.022791	0.022888	0.022979	0.023064	0.023146	0.023223	0.023296	0.023365	0.023431	0.023494	0.023554	0.023612	0.023667	0.02372	0.02377	0.023819	0.023865	0.02391	0.023953	0.023995	0.024035	0.024074	0.024111	0.024148	0.024182	0.024216	0.024249	0.024281	0.024312	0.024342	0.024371	0.024397	0.024195	0.023547	0.022991	0.022438	0.021888	0.021342	0.020799	0.020259	0.019723	0.01919	0.01866	0.018133	0.017609	0.017089	0.016572	0.016059	0.015548	0.015041	0.014537	0.014036	0.013539	0.013045	0.012554	0.012066
P00856	Oxidative Phosphorylation	0.002599	0.002988	0.003266	0.003474	0.003636	0.003766	0.003872	0.00396	0.004036	0.0041	0.004156	0.004206	0.004249	0.004288	0.004323	0.004354	0.004383	0.004409	0.004433	0.004455	0.004476	0.004495	0.004512	0.004529	0.004544	0.00456	0.004579	0.004598	0.004615	0.004631	0.004646	0.004661	0.004675	0.004688	0.004701	0.004713	0.004724	0.004735	0.004746	0.004756	0.004766	0.004775	0.004784	0.004793	0.004801	0.004809	0.004817	0.004824	0.004832	0.004839	0.004845	0.004852	0.004858	0.004864	0.00487	0.004876	0.004881	0.004841	0.004711	0.0046	0.004489	0.00438	0.00427	0.004162	0.004054	0.003946	0.00384	0.003734	0.003628	0.003523	0.003419	0.003316	0.003213	0.003111	0.003009	0.002909	0.002808	0.002709	0.00261	0.002512	0.002414
P00890	TCA	0.003892	0.004213	0.004443	0.004618	0.004755	0.004866	0.004958	0.005036	0.005103	0.005162	0.005213	0.005259	0.005301	0.005338	0.005372	0.005404	0.005433	0.00546	0.005485	0.005509	0.005532	0.005553	0.005573	0.005592	0.00561	0.00563	0.005654	0.005676	0.005698	0.005719	0.005739	0.005758	0.005776	0.005794	0.005811	0.005828	0.005844	0.00586	0.005875	0.00589	0.005904	0.005918	0.005931	0.005945	0.005957	0.00597	0.005982	0.005994	0.006006	0.006017	0.006029	0.00604	0.00605	0.006061	0.006071	0.006082	0.006054	0.005706	0.00549	0.005302	0.005114	0.004928	0.004742	0.004558	0.004374	0.004192	0.00401	0.003829	0.00365	0.003471	0.003293	0.003117	0.002941	0.002766	0.002592	0.00242	0.002248	0.002077	0.001907	0.001738	0.00157
P00924	Glycolysis // Glycolysis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P00925	Glycolysis // Glycolysis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P00942	Glycolysis // Glycolysis	1.6e-05	2.2e-05	2.6e-05	2.9e-05	3.2e-05	3.4e-05	3.5e-05	3.7e-05	3.8e-05	3.9e-05	4e-05	4e-05	4.1e-05	4.1e-05	4.2e-05	4.2e-05	4.3e-05	4.3e-05	4.3e-05	4.4e-05	4.4e-05	4.4e-05	4.4e-05	4.4e-05	4.5e-05	4.5e-05	4.5e-05	4.5e-05	4.5e-05	4.5e-05	4.6e-05	4.6e-05	4.6e-05	4.6e-05	4.6e-05	4.6e-05	4.6e-05	4.6e-05	4.6e-05	4.6e-05	4.6e-05	4.6e-05	4.7e-05	4.7e-05	4.7e-05	4.7e-05	4.7e-05	4.7e-05	4.7e-05	4.7e-05	4.7e-05	4.7e-05	4.7e-05	4.7e-05	4.7e-05	4.7e-05	4.8e-05	5.6e-05	6.5e-05	7.3e-05	8e-05	8.8e-05	9.5e-05	0.000103	0.00011	0.000118	0.000125	0.000132	0.00014	0.000147	0.000154	0.000161	0.000168	0.000175	0.000182	0.000189	0.000196	0.000203	0.00021	0.000216	0.000223
P00950	Glycolysis // Glycolysis	0.508317	0.421681	0.359944	0.313738	0.277858	0.249193	0.225767	0.206266	0.189779	0.17566	0.163432	0.152741	0.143315	0.134942	0.127455	0.120721	0.114632	0.109101	0.104047	0.099401	0.095122	0.091175	0.087522	0.084132	0.080978	0.077706	0.073798	0.07013	0.066679	0.063428	0.06036	0.05746	0.054715	0.052113	0.049643	0.047296	0.045063	0.042936	0.040908	0.038972	0.037122	0.035352	0.033659	0.032036	0.030481	0.028988	0.027554	0.026176	0.024851	0.023576	0.022348	0.021164	0.020023	0.018922	0.01786	0.016834	0.015881	0.015277	0.014876	0.014569	0.014262	0.013957	0.013653	0.01335	0.013049	0.012748	0.012449	0.012151	0.011855	0.011559	0.011265	0.010972	0.01068	0.010389	0.0101	0.009812	0.009525	0.009239	0.008955	0.008671	0.008389
P04037	Oxidative Phosphorylation	0.003057	0.003517	0.003845	0.004091	0.004282	0.004435	0.00456	0.004665	0.004754	0.00483	0.004896	0.004954	0.005006	0.005051	0.005093	0.00513	0.005163	0.005194	0.005222	0.005249	0.005273	0.005295	0.005316	0.005335	0.005353	0.005372	0.005395	0.005417	0.005437	0.005456	0.005474	0.005491	0.005508	0.005523	0.005538	0.005552	0.005566	0.005579	0.005591	0.005603	0.005614	0.005625	0.005636	0.005646	0.005656	0.005665	0.005675	0.005683	0.005692	0.0057	0.005708	0.005716	0.005723	0.00573	0.005738	0.005744	0.00575	0.005685	0.005532	0.005401	0.005272	0.005142	0.005014	0.004886	0.00476	0.004633	0.004508	0.004384	0.00426	0.004137	0.004014	0.003893	0.003772	0.003652	0.003533	0.003415	0.003297	0.00318	0.003064	0.002949	0.002834
P04039	Oxidative Phosphorylation	0.003177	0.003655	0.003995	0.004251	0.004449	0.004608	0.004739	0.004848	0.00494	0.005019	0.005088	0.005148	0.005202	0.005249	0.005292	0.00533	0.005366	0.005397	0.005427	0.005454	0.005479	0.005502	0.005524	0.005544	0.005563	0.005583	0.005606	0.005628	0.005649	0.005669	0.005688	0.005706	0.005723	0.005739	0.005755	0.005769	0.005784	0.005797	0.00581	0.005822	0.005834	0.005846	0.005857	0.005867	0.005877	0.005887	0.005897	0.005906	0.005915	0.005923	0.005931	0.005939	0.005947	0.005955	0.005962	0.005969	0.005975	0.005907	0.005749	0.005613	0.005478	0.005344	0.00521	0.005078	0.004946	0.004815	0.004684	0.004555	0.004426	0.004299	0.004172	0.004045	0.00392	0.003795	0.003671	0.003548	0.003426	0.003304	0.003184	0.003064	0.002945
P04385	Galactose metabolism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P04397	Galactose metabolism // Galactose metabolism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P04806	Glycolysis	0.001011	0.001718	0.002219	0.002591	0.002877	0.003104	0.003287	0.003438	0.003564	0.00367	0.003761	0.003839	0.003906	0.003965	0.004017	0.004062	0.004102	0.004138	0.004169	0.004198	0.004223	0.004245	0.004266	0.004284	0.0043	0.004316	0.004335	0.004351	0.004367	0.004381	0.004393	0.004405	0.004415	0.004424	0.004433	0.00444	0.004447	0.004453	0.004459	0.004464	0.004468	0.004472	0.004475	0.004478	0.00448	0.004482	0.004484	0.004485	0.004486	0.004487	0.004487	0.004487	0.004487	0.004487	0.004486	0.004485	0.004525	0.004953	0.005549	0.006061	0.00657	0.007077	0.007581	0.008082	0.00858	0.009075	0.009567	0.010056	0.010543	0.011027	0.011507	0.011985	0.01246	0.012933	0.013402	0.013868	0.014332	0.014792	0.01525	0.015705	0.016157
P04807	Glycolysis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P05626	Oxidative Phosphorylation	0.012017	0.013818	0.015102	0.016065	0.016814	0.017414	0.017905	0.018315	0.018663	0.018962	0.019221	0.019449	0.01965	0.01983	0.019991	0.020137	0.020269	0.02039	0.0205	0.020603	0.020697	0.020785	0.020867	0.020943	0.021014	0.021088	0.021178	0.021262	0.021341	0.021416	0.021488	0.021555	0.021619	0.021681	0.021739	0.021795	0.021848	0.021899	0.021948	0.021994	0.022039	0.022082	0.022124	0.022164	0.022202	0.02224	0.022275	0.02231	0.022343	0.022376	0.022407	0.022438	0.022467	0.022495	0.022523	0.02255	0.022574	0.022388	0.021788	0.021273	0.020762	0.020253	0.019748	0.019245	0.018746	0.018249	0.017756	0.017266	0.016778	0.016294	0.015813	0.015334	0.014859	0.014387	0.013917	0.013451	0.012988	0.012527	0.01207	0.011616	0.011165
P06169	Anaerobic excretion	1e-06	0.000216	0.000368	0.000481	0.000567	0.000636	0.000691	0.000736	0.000773	0.000805	0.000831	0.000854	0.000874	0.000891	0.000905	0.000918	0.000929	0.000939	0.000948	0.000956	0.000962	0.000968	0.000973	0.000978	0.000982	0.000986	0.00099	0.000994	0.000997	0.001	0.001003	0.001005	0.001007	0.001008	0.00101	0.001011	0.001012	0.001013	0.001013	0.001013	0.001014	0.001014	0.001014	0.001013	0.001013	0.001013	0.001012	0.001011	0.001011	0.00101	0.001009	0.001008	0.001007	0.001006	0.001005	0.001004	0.001535	0.006908	0.01299	0.01816	0.023298	0.028404	0.033479	0.038522	0.043534	0.048514	0.053462	0.058379	0.063264	0.068117	0.072939	0.07773	0.082488	0.087215	0.091911	0.096575	0.101207	0.105807	0.110376	0.114914	0.119419
P07143	Oxidative Phosphorylation	0.019143	0.022024	0.024077	0.025616	0.026813	0.027772	0.028558	0.029213	0.029769	0.030246	0.030661	0.031024	0.031346	0.031633	0.031891	0.032123	0.032335	0.032527	0.032704	0.032867	0.033018	0.033159	0.033289	0.03341	0.033524	0.033643	0.033785	0.033919	0.034046	0.034166	0.034279	0.034387	0.03449	0.034587	0.03468	0.034769	0.034854	0.034935	0.035013	0.035087	0.035159	0.035227	0.035294	0.035357	0.035419	0.035478	0.035535	0.03559	0.035643	0.035695	0.035745	0.035793	0.03584	0.035885	0.035929	0.035972	0.036009	0.035598	0.034643	0.033825	0.033011	0.032202	0.031398	0.030599	0.029805	0.029015	0.02823	0.02745	0.026675	0.025905	0.025139	0.024378	0.023622	0.022871	0.022124	0.021383	0.020646	0.019914	0.019187	0.018464	0.017747
P07170	Salvage pathways // Salvage pathways	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P07251	Oxidative Phosphorylation	0.026158	0.030077	0.032873	0.034969	0.036599	0.037905	0.038974	0.039867	0.040624	0.041274	0.041839	0.042335	0.042773	0.043164	0.043515	0.043832	0.04412	0.044383	0.044624	0.044846	0.045052	0.045243	0.045421	0.045587	0.045742	0.045904	0.046098	0.046281	0.046454	0.046618	0.046773	0.04692	0.04706	0.047193	0.04732	0.047441	0.047557	0.047668	0.047774	0.047876	0.047973	0.048067	0.048158	0.048245	0.048328	0.048409	0.048487	0.048563	0.048636	0.048706	0.048774	0.04884	0.048904	0.048966	0.049027	0.049085	0.049138	0.048732	0.047426	0.046306	0.045192	0.044086	0.042985	0.041892	0.040805	0.039724	0.03865	0.037583	0.036522	0.035467	0.034419	0.033378	0.032344	0.031315	0.030294	0.029279	0.02827	0.027269	0.026273	0.025284	0.024302
P07255	Oxidative Phosphorylation // Oxidative Phosphorylation	0.001242	0.001429	0.001562	0.001662	0.001739	0.001801	0.001852	0.001895	0.001931	0.001962	0.001989	0.002012	0.002033	0.002052	0.002069	0.002084	0.002097	0.00211	0.002121	0.002132	0.002142	0.002151	0.002159	0.002167	0.002175	0.002182	0.002191	0.0022	0.002208	0.002216	0.002224	0.002231	0.002237	0.002243	0.00225	0.002255	0.002261	0.002266	0.002271	0.002276	0.002281	0.002285	0.002289	0.002293	0.002297	0.002301	0.002305	0.002309	0.002312	0.002315	0.002319	0.002322	0.002325	0.002328	0.002331	0.002333	0.002336	0.002309	0.002247	0.002194	0.002141	0.002089	0.002037	0.001985	0.001933	0.001882	0.001831	0.001781	0.00173	0.00168	0.001631	0.001581	0.001532	0.001484	0.001435	0.001387	0.001339	0.001292	0.001245	0.001198	0.001151
P07256	Oxidative Phosphorylation	0.028234	0.032484	0.035512	0.037782	0.039548	0.040962	0.04212	0.043087	0.043906	0.04461	0.045222	0.045759	0.046233	0.046656	0.047036	0.047379	0.047691	0.047975	0.048236	0.048477	0.0487	0.048906	0.049098	0.049278	0.049445	0.04962	0.04983	0.050028	0.050215	0.050392	0.050559	0.050718	0.050869	0.051013	0.05115	0.051281	0.051406	0.051526	0.051641	0.051751	0.051856	0.051958	0.052055	0.052149	0.05224	0.052327	0.052411	0.052492	0.052571	0.052647	0.052721	0.052792	0.052861	0.052928	0.052993	0.053056	0.05311	0.052504	0.051096	0.049889	0.048689	0.047496	0.04631	0.045131	0.04396	0.042795	0.041637	0.040487	0.039344	0.038207	0.037078	0.035956	0.034841	0.033733	0.032632	0.031538	0.030451	0.029371	0.028299	0.027233	0.026175
P07257	Oxidative Phosphorylation	0.022754	0.026178	0.028618	0.030448	0.031871	0.033011	0.033944	0.034723	0.035384	0.035951	0.036444	0.036876	0.037259	0.0376	0.037906	0.038183	0.038434	0.038663	0.038873	0.039067	0.039247	0.039413	0.039568	0.039712	0.039847	0.039988	0.040158	0.040317	0.040468	0.04061	0.040745	0.040873	0.040995	0.041111	0.041222	0.041327	0.041428	0.041524	0.041617	0.041705	0.04179	0.041872	0.041951	0.042026	0.042099	0.04217	0.042238	0.042303	0.042366	0.042428	0.042487	0.042544	0.0426	0.042654	0.042706	0.042757	0.042801	0.042313	0.041178	0.040205	0.039238	0.038277	0.037321	0.036371	0.035427	0.034488	0.033555	0.032628	0.031707	0.030791	0.029881	0.028976	0.028078	0.027185	0.026298	0.025416	0.02454	0.02367	0.022806	0.021947	0.021094
