enzymes	subSystems	D_0	D_005	D_01	D_015	D_02	D_025	D_03	D_035	D_04	D_045	D_05	D_055	D_06	D_065	D_07	D_075	D_08	D_085	D_09	D_095	D_1	D_105	D_11	D_115	D_12	D_125	D_13	D_135	D_14	D_145	D_15	D_155	D_16	D_165	D_17	D_175	D_18	D_185	D_19	D_195	D_2	D_205	D_21	D_215	D_22	D_225	D_23	D_235	D_24	D_245	D_25	D_255	D_26	D_265	D_27	D_275	D_28	D_285	D_29	D_295	D_3	D_305	D_31	D_315	D_32	D_325	D_33	D_335	D_34	D_345	D_35	D_355	D_36	D_365	D_37	D_375	D_38	D_385	D_39	D_395	D_4
P00890	TCA	0.000348	0.00045	0.000552	0.000653	0.000753	0.000852	0.000951	0.00105	0.001147	0.001244	0.00134	0.001435	0.00153	0.001624	0.001718	0.001811	0.001905	0.002005	0.002105	0.002205	0.002306	0.002406	0.002507	0.002607	0.002708	0.002812	0.002915	0.003019	0.003123	0.003227	0.003332	0.003436	0.003541	0.003646	0.003751	0.003856	0.003962	0.004067	0.004173	0.004279	0.004385	0.004491	0.004588	0.004681	0.004773	0.004865	0.004957	0.005048	0.005139	0.005229	0.005319	0.005408	0.005497	0.005585	0.00567	0.005752	0.005816	0.005724	0.005418	0.005268	0.00508	0.004893	0.004707	0.004522	0.004338	0.004155	0.003973	0.003792	0.003612	0.003433	0.003255	0.003077	0.002901	0.002726	0.002552	0.002378	0.002206	0.002034	0.001864	0.001695	0.001527
P00924	Glycolysis // Glycolysis	0.065898	0.0644	0.062916	0.061445	0.059988	0.058544	0.057111	0.055694	0.05429	0.052899	0.051522	0.050158	0.048807	0.047468	0.046143	0.044853	0.043593	0.04248	0.041377	0.040275	0.039174	0.038075	0.036977	0.035881	0.034791	0.03373	0.032669	0.031608	0.030547	0.029486	0.028424	0.027363	0.026302	0.02524	0.024179	0.023118	0.022058	0.020998	0.019938	0.018879	0.01782	0.016762	0.015676	0.014579	0.01349	0.012408	0.011332	0.010264	0.009202	0.008148	0.0071	0.006059	0.005025	0.003997	0.002975	0.001959	0.00092	2.4e-05	1.2e-05	1.3e-05	1.4e-05	1.6e-05	1.7e-05	1.8e-05	1.9e-05	2e-05	2.1e-05	2.3e-05	2.4e-05	2.5e-05	2.6e-05	2.7e-05	2.8e-05	2.9e-05	3.1e-05	3.2e-05	3.3e-05	3.4e-05	3.5e-05	3.6e-05	3.7e-05
P00925	Glycolysis // Glycolysis	0.065898	0.0644	0.062916	0.061445	0.059987	0.058544	0.057111	0.055694	0.05429	0.052899	0.051522	0.050158	0.048806	0.047468	0.046143	0.044853	0.043593	0.04248	0.041377	0.040275	0.039174	0.038075	0.036977	0.035881	0.034791	0.03373	0.032669	0.031608	0.030547	0.029486	0.028424	0.027363	0.026302	0.02524	0.024179	0.023118	0.022058	0.020998	0.019938	0.018879	0.01782	0.016762	0.015676	0.014579	0.01349	0.012408	0.011332	0.010264	0.009202	0.008148	0.0071	0.006059	0.005025	0.003997	0.002975	0.001959	0.000919	2.4e-05	1.2e-05	1.3e-05	1.4e-05	1.6e-05	1.7e-05	1.8e-05	1.9e-05	2e-05	2.1e-05	2.3e-05	2.4e-05	2.5e-05	2.6e-05	2.7e-05	2.8e-05	2.9e-05	3.1e-05	3.2e-05	3.3e-05	3.4e-05	3.5e-05	3.6e-05	3.7e-05
P00942	Glycolysis // Glycolysis	1e-06	2e-06	3e-06	4e-06	5e-06	6e-06	7e-06	8e-06	9e-06	1e-05	1.1e-05	1.2e-05	1.2e-05	1.3e-05	1.4e-05	1.5e-05	1.6e-05	1.7e-05	1.7e-05	1.8e-05	1.9e-05	2e-05	2.1e-05	2.2e-05	2.3e-05	2.3e-05	2.4e-05	2.5e-05	2.6e-05	2.7e-05	2.8e-05	2.9e-05	3e-05	3e-05	3.1e-05	3.2e-05	3.3e-05	3.4e-05	3.5e-05	3.5e-05	3.6e-05	3.7e-05	3.8e-05	3.9e-05	3.9e-05	4e-05	4.1e-05	4.1e-05	4.2e-05	4.3e-05	4.3e-05	4.4e-05	4.5e-05	4.5e-05	4.6e-05	4.7e-05	4.7e-05	5.1e-05	6e-05	7.6e-05	8.4e-05	9.3e-05	0.000102	0.00011	0.000119	0.000127	0.000136	0.000144	0.000152	0.000161	0.000169	0.000177	0.000185	0.000193	0.000201	0.000209	0.000217	0.000225	0.000233	0.00024	0.000248
P00950	Glycolysis // Glycolysis	4.6e-05	7.7e-05	0.000107	0.000137	0.000166	0.000195	0.000224	0.000252	0.00028	0.000308	0.000335	0.000362	0.000389	0.000415	0.000441	0.000467	0.000493	0.00052	0.000547	0.000574	0.000601	0.000628	0.000655	0.000681	0.000708	0.000735	0.000762	0.000789	0.000816	0.000843	0.00087	0.000897	0.000924	0.000951	0.000977	0.001004	0.00103	0.001057	0.001083	0.001109	0.001136	0.001162	0.001186	0.001208	0.001231	0.001253	0.001275	0.001297	0.001318	0.00134	0.001361	0.001382	0.001403	0.001423	0.001443	0.001462	0.001476	0.00157	0.001847	0.002051	0.002296	0.00254	0.002782	0.003023	0.003263	0.003501	0.003737	0.003972	0.004206	0.004438	0.004669	0.004898	0.005126	0.005352	0.005577	0.005801	0.006023	0.006243	0.006462	0.00668	0.006896
P04037	Oxidative Phosphorylation	0.000273	0.000376	0.000478	0.000579	0.000679	0.000778	0.000877	0.000974	0.001071	0.001167	0.001261	0.001355	0.001448	0.001541	0.001632	0.001723	0.001815	0.001919	0.002024	0.002128	0.002233	0.002337	0.002442	0.002546	0.00265	0.002757	0.002864	0.002971	0.003078	0.003184	0.003291	0.003398	0.003505	0.003612	0.003719	0.003826	0.003933	0.00404	0.004147	0.004254	0.004361	0.004468	0.004567	0.00466	0.004753	0.004845	0.004937	0.005028	0.005119	0.005209	0.005299	0.005388	0.005476	0.005564	0.005648	0.005729	0.005793	0.005821	0.005701	0.005589	0.005451	0.005313	0.005176	0.00504	0.004905	0.00477	0.004637	0.004504	0.004372	0.004241	0.004111	0.003981	0.003852	0.003724	0.003597	0.003471	0.003345	0.003221	0.003097	0.002974	0.002851
P04039	Oxidative Phosphorylation	0.000284	0.000391	0.000497	0.000602	0.000706	0.000809	0.000911	0.001012	0.001113	0.001212	0.001311	0.001408	0.001505	0.001601	0.001696	0.001791	0.001886	0.001994	0.002103	0.002212	0.00232	0.002429	0.002537	0.002646	0.002754	0.002865	0.002976	0.003087	0.003198	0.003309	0.00342	0.003531	0.003642	0.003754	0.003865	0.003976	0.004087	0.004199	0.00431	0.004421	0.004532	0.004643	0.004746	0.004843	0.004939	0.005035	0.00513	0.005225	0.005319	0.005413	0.005506	0.005599	0.00569	0.005782	0.005869	0.005953	0.006019	0.006049	0.005924	0.005808	0.005664	0.005521	0.005379	0.005237	0.005097	0.004957	0.004818	0.00468	0.004543	0.004407	0.004271	0.004137	0.004003	0.00387	0.003738	0.003607	0.003476	0.003347	0.003218	0.00309	0.002963
P04385	Galactose metabolism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P04397	Galactose metabolism // Galactose metabolism	0.065888	0.064384	0.062893	0.061415	0.059952	0.058502	0.057063	0.05564	0.05423	0.052833	0.05145	0.05008	0.048723	0.047379	0.046048	0.044752	0.043487	0.042368	0.041259	0.040151	0.039045	0.03794	0.036836	0.035735	0.034638	0.033572	0.032505	0.031439	0.030372	0.029304	0.028237	0.02717	0.026103	0.025036	0.023969	0.022903	0.021836	0.02077	0.019705	0.01864	0.017576	0.016512	0.01542	0.014319	0.013225	0.012138	0.011058	0.009985	0.008919	0.007859	0.006807	0.005761	0.004723	0.003691	0.002664	0.001645	0.000633	1.6e-05	8e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P04806	Glycolysis	9e-05	0.000184	0.000276	0.000367	0.000456	0.000545	0.000632	0.000718	0.000803	0.000886	0.000969	0.00105	0.00113	0.001209	0.001287	0.001364	0.001442	0.001523	0.001604	0.001684	0.001764	0.001844	0.001923	0.002002	0.00208	0.002161	0.00224	0.00232	0.002399	0.002478	0.002556	0.002635	0.002713	0.00279	0.002868	0.002945	0.003022	0.003098	0.003174	0.00325	0.003326	0.003401	0.00347	0.003534	0.003598	0.003661	0.003724	0.003786	0.003847	0.003908	0.003968	0.004027	0.004086	0.004144	0.004199	0.004251	0.004291	0.004459	0.004985	0.005382	0.005882	0.006379	0.006873	0.007364	0.007852	0.008338	0.008821	0.0093	0.009778	0.010252	0.010724	0.011192	0.011658	0.012121	0.012582	0.013039	0.013494	0.013946	0.014395	0.014841	0.015285
P04807	Glycolysis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7e-05	1.8e-05	2e-05	2.1e-05	2.3e-05	2.4e-05	2.6e-05	2.7e-05	2.9e-05	3e-05	3.2e-05	3.3e-05	3.5e-05	3.6e-05	3.8e-05	3.9e-05	4e-05	4.2e-05	4.3e-05	4.5e-05	4.6e-05	4.7e-05
P05626	Oxidative Phosphorylation	0.001131	0.001556	0.001977	0.002395	0.002808	0.003219	0.003626	0.004029	0.004428	0.004823	0.005215	0.005604	0.005989	0.00637	0.006748	0.007126	0.007504	0.007904	0.008306	0.008707	0.009109	0.009509	0.00991	0.01031	0.01071	0.01112	0.01153	0.01194	0.01235	0.012761	0.013172	0.013582	0.013993	0.014404	0.014816	0.015227	0.015638	0.016049	0.01646	0.016871	0.017282	0.017692	0.01807	0.018427	0.018783	0.019136	0.019487	0.019836	0.020183	0.020527	0.02087	0.021211	0.021549	0.021885	0.022206	0.022515	0.022756	0.022882	0.022451	0.022011	0.021466	0.020924	0.020385	0.01985	0.019317	0.018788	0.018262	0.01774	0.01722	0.016704	0.016191	0.015681	0.015174	0.01467	0.01417	0.013673	0.013178	0.012688	0.0122	0.011715	0.011234
P06169	Anaerobic excretion	0	2.4e-05	4.2e-05	6.3e-05	8.3e-05	0.000103	0.000123	0.000142	0.000161	0.00018	0.000198	0.000216	0.000234	0.000251	0.000268	0.000285	0.000302	0.00032	0.000337	0.000355	0.000372	0.000389	0.000406	0.000423	0.000439	0.000456	0.000473	0.00049	0.000507	0.000523	0.00054	0.000556	0.000572	0.000588	0.000604	0.00062	0.000636	0.000651	0.000667	0.000682	0.000698	0.000713	0.000727	0.00074	0.000752	0.000765	0.000777	0.000789	0.000801	0.000813	0.000825	0.000836	0.000848	0.000859	0.000869	0.000879	0.000887	0.00274	0.008438	0.012279	0.017088	0.021868	0.026618	0.031339	0.036092	0.040893	0.045664	0.050404	0.055113	0.059793	0.064442	0.069061	0.073649	0.078208	0.082735	0.087233	0.0917	0.096137	0.100544	0.104921	0.109267
P07143	Oxidative Phosphorylation	0.001801	0.002479	0.003151	0.003817	0.004477	0.005131	0.00578	0.006423	0.007059	0.00769	0.008315	0.008935	0.009548	0.010156	0.010759	0.011361	0.011964	0.012603	0.013244	0.013884	0.014523	0.015162	0.015801	0.016438	0.017077	0.01773	0.018384	0.019038	0.019693	0.020347	0.021002	0.021657	0.022312	0.022968	0.023623	0.024278	0.024934	0.025589	0.026245	0.0269	0.027555	0.02821	0.028812	0.029382	0.029948	0.030511	0.031071	0.031627	0.03218	0.03273	0.033276	0.033819	0.034358	0.034894	0.035406	0.035898	0.036282	0.036453	0.035699	0.034999	0.034132	0.03327	0.032414	0.031562	0.030715	0.029873	0.029037	0.028205	0.027379	0.026557	0.025741	0.02493	0.024124	0.023322	0.022526	0.021735	0.020949	0.020168	0.019393	0.018622	0.017856
P07170	Salvage pathways // Salvage pathways	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P07251	Oxidative Phosphorylation	0.002462	0.003386	0.004304	0.005213	0.006113	0.007006	0.007892	0.008769	0.009638	0.010499	0.011353	0.012198	0.013036	0.013866	0.014688	0.01551	0.016333	0.017205	0.01808	0.018954	0.019827	0.020699	0.021571	0.022441	0.023313	0.024205	0.025097	0.02599	0.026883	0.027777	0.028671	0.029565	0.03046	0.031354	0.032249	0.033144	0.034039	0.034934	0.035828	0.036723	0.037617	0.038511	0.039333	0.040111	0.040885	0.041653	0.042418	0.043177	0.043932	0.044682	0.045428	0.046169	0.046906	0.047638	0.048337	0.049009	0.049533	0.049807	0.04887	0.047911	0.046725	0.045545	0.044373	0.043207	0.042049	0.040897	0.039752	0.038614	0.037484	0.03636	0.035243	0.034133	0.033029	0.031933	0.030844	0.029761	0.028686	0.027617	0.026556	0.025501	0.024453
