enzymes	subSystems	D_0	D_005	D_01	D_015	D_02	D_025	D_03	D_035	D_04	D_045	D_05	D_055	D_06	D_065	D_07	D_075	D_08	D_085	D_09	D_095	D_1	D_105	D_11	D_115	D_12	D_125	D_13	D_135	D_14	D_145	D_15	D_155	D_16	D_165	D_17	D_175	D_18	D_185	D_19	D_195	D_2	D_205	D_21	D_215	D_22	D_225	D_23	D_235	D_24	D_245	D_25	D_255	D_26	D_265	D_27	D_275	D_28	D_285	D_29	D_295	D_3	D_305	D_31	D_315	D_32	D_325	D_33	D_335	D_34	D_345	D_35	D_355	D_36	D_365	D_37	D_375	D_38	D_385	D_39	D_395	D_4
P00425	Oxidative Phosphorylation	0.000242	0.000334	0.000426	0.000517	0.000608	0.000699	0.000789	0.000879	0.000969	0.001058	0.001147	0.001235	0.001324	0.001411	0.001499	0.001586	0.001672	0.00177	0.001869	0.00197	0.002071	0.002172	0.002274	0.002376	0.002478	0.002583	0.002688	0.002794	0.0029	0.003007	0.003114	0.003222	0.00333	0.003438	0.003547	0.003657	0.003767	0.003877	0.003988	0.004099	0.004211	0.004323	0.004435	0.004548	0.004661	0.004775	0.004888	0.004984	0.005079	0.005174	0.005269	0.005363	0.005457	0.00555	0.005641	0.005724	0.005801	0.005842	0.005721	0.005609	0.00547	0.005332	0.005195	0.005059	0.004923	0.004788	0.004655	0.004522	0.004389	0.004258	0.004127	0.003998	0.003869	0.00374	0.003613	0.003486	0.003361	0.003236	0.003112	0.002988	0.002866
P00427	Oxidative Phosphorylation	0.000244	0.000337	0.00043	0.000522	0.000614	0.000705	0.000796	0.000887	0.000977	0.001067	0.001157	0.001246	0.001335	0.001423	0.001511	0.001599	0.001686	0.001785	0.001885	0.001986	0.002088	0.00219	0.002293	0.002396	0.002499	0.002605	0.002711	0.002817	0.002925	0.003032	0.00314	0.003249	0.003358	0.003467	0.003577	0.003688	0.003798	0.00391	0.004021	0.004134	0.004246	0.004359	0.004472	0.004586	0.0047	0.004815	0.004929	0.005026	0.005122	0.005218	0.005313	0.005408	0.005503	0.005597	0.005688	0.005772	0.00585	0.005891	0.005769	0.005656	0.005516	0.005377	0.005239	0.005101	0.004965	0.004829	0.004694	0.00456	0.004426	0.004294	0.004162	0.004031	0.003901	0.003772	0.003643	0.003516	0.003389	0.003263	0.003138	0.003014	0.00289
P00549	Glycolysis	0.000202	0.000324	0.000445	0.000565	0.000685	0.000804	0.000922	0.001039	0.001156	0.001271	0.001386	0.0015	0.001614	0.001726	0.001838	0.001949	0.002059	0.002174	0.002291	0.002409	0.002527	0.002645	0.002763	0.002882	0.003	0.003122	0.003243	0.003365	0.003487	0.00361	0.003732	0.003855	0.003979	0.004102	0.004226	0.00435	0.004474	0.004599	0.004723	0.004848	0.004973	0.005099	0.005225	0.00535	0.005477	0.005603	0.005729	0.005833	0.005938	0.006041	0.006144	0.006246	0.006348	0.006449	0.006546	0.006635	0.006716	0.007164	0.008513	0.009471	0.010661	0.011843	0.013019	0.014187	0.015348	0.016502	0.017649	0.018789	0.019922	0.021048	0.022166	0.023278	0.024382	0.02548	0.02657	0.027653	0.028729	0.029798	0.03086	0.031915	0.032963
P00560	Glycolysis // Glycolysis	0.058302	0.057169	0.05604	0.054916	0.053796	0.052681	0.05157	0.050464	0.049363	0.048266	0.047174	0.046088	0.045006	0.043929	0.042857	0.041791	0.040729	0.039788	0.038868	0.037967	0.037064	0.036158	0.03525	0.034339	0.03343	0.032543	0.031653	0.030759	0.029861	0.028959	0.028054	0.027145	0.026232	0.025315	0.024395	0.023471	0.022544	0.021613	0.020679	0.019741	0.0188	0.017855	0.016907	0.015956	0.015001	0.014043	0.013081	0.012071	0.011066	0.010065	0.009068	0.008076	0.007088	0.006104	0.005123	0.004142	0.003165	0.002728	0.003209	0.003552	0.003977	0.0044	0.00482	0.005237	0.005652	0.006065	0.006475	0.006882	0.007287	0.00769	0.00809	0.008487	0.008882	0.009274	0.009664	0.010052	0.010436	0.010819	0.011199	0.011576	0.011951
P00830	Oxidative Phosphorylation	0.002034	0.002805	0.003573	0.004339	0.005102	0.005862	0.006619	0.007372	0.008123	0.008871	0.009616	0.010358	0.011096	0.011831	0.012563	0.013292	0.014017	0.014781	0.015555	0.01634	0.017128	0.017918	0.01871	0.019505	0.020304	0.021123	0.021945	0.02277	0.0236	0.024433	0.02527	0.02611	0.026954	0.027802	0.028653	0.029507	0.030365	0.031227	0.032091	0.032959	0.033831	0.034705	0.035583	0.036465	0.037349	0.038236	0.039122	0.039866	0.040607	0.041345	0.04208	0.042812	0.043541	0.044267	0.044968	0.045615	0.046209	0.046576	0.045705	0.044808	0.0437	0.042599	0.041504	0.040416	0.039334	0.038259	0.03719	0.036127	0.035071	0.034022	0.032979	0.031942	0.030912	0.029889	0.028871	0.027861	0.026856	0.025859	0.024867	0.023882	0.022904
P00854	Oxidative Phosphorylation	0.00108	0.00149	0.001898	0.002304	0.002709	0.003113	0.003515	0.003915	0.004314	0.004711	0.005107	0.005501	0.005893	0.006283	0.006672	0.007059	0.007444	0.00785	0.008261	0.008678	0.009096	0.009515	0.009936	0.010358	0.010783	0.011217	0.011654	0.012093	0.012533	0.012976	0.01342	0.013866	0.014314	0.014764	0.015216	0.01567	0.016126	0.016583	0.017042	0.017503	0.017966	0.018431	0.018897	0.019365	0.019835	0.020306	0.020776	0.021171	0.021565	0.021957	0.022347	0.022736	0.023123	0.023509	0.023881	0.024224	0.02454	0.024735	0.024272	0.023796	0.023207	0.022623	0.022041	0.021463	0.020889	0.020318	0.01975	0.019186	0.018625	0.018068	0.017514	0.016963	0.016416	0.015873	0.015333	0.014796	0.014262	0.013732	0.013206	0.012683	0.012163
P00856	Oxidative Phosphorylation	0.000216	0.000298	0.00038	0.000461	0.000542	0.000623	0.000703	0.000783	0.000863	0.000943	0.001022	0.001101	0.001179	0.001257	0.001335	0.001412	0.001489	0.001571	0.001653	0.001736	0.00182	0.001904	0.001988	0.002073	0.002157	0.002244	0.002332	0.00242	0.002508	0.002596	0.002685	0.002774	0.002864	0.002954	0.003045	0.003135	0.003227	0.003318	0.00341	0.003502	0.003595	0.003688	0.003781	0.003875	0.003969	0.004063	0.004157	0.004236	0.004315	0.004393	0.004471	0.004549	0.004627	0.004704	0.004778	0.004847	0.00491	0.004949	0.004856	0.004761	0.004643	0.004526	0.00441	0.004294	0.00418	0.004065	0.003952	0.003839	0.003727	0.003615	0.003504	0.003394	0.003285	0.003176	0.003068	0.00296	0.002854	0.002748	0.002642	0.002538	0.002434
P00890	TCA	0.000308	0.000399	0.000491	0.000582	0.000674	0.000765	0.000856	0.000947	0.001037	0.001128	0.001218	0.001308	0.001398	0.001487	0.001576	0.001665	0.001754	0.001848	0.001943	0.00204	0.002137	0.002235	0.002333	0.002432	0.002531	0.002633	0.002735	0.002838	0.002942	0.003046	0.003151	0.003257	0.003363	0.003469	0.003576	0.003684	0.003792	0.003901	0.004011	0.004121	0.004231	0.004343	0.004454	0.004566	0.004679	0.004792	0.004905	0.005001	0.005096	0.005191	0.005286	0.005381	0.005475	0.005569	0.00566	0.005744	0.005822	0.005841	0.005609	0.005437	0.005229	0.005022	0.004816	0.004612	0.004408	0.004206	0.004004	0.003804	0.003608	0.003429	0.003251	0.003073	0.002897	0.002722	0.002547	0.002374	0.002201	0.002029	0.001859	0.00169	0.001521
P00924	Glycolysis // Glycolysis	0.058239	0.057065	0.055895	0.05473	0.05357	0.052414	0.051264	0.050118	0.048977	0.047842	0.046711	0.045586	0.044466	0.043351	0.042242	0.041138	0.040039	0.039059	0.038099	0.037159	0.036216	0.035271	0.034323	0.033372	0.032423	0.031496	0.030565	0.02963	0.028691	0.027748	0.026802	0.025851	0.024897	0.023939	0.022978	0.022013	0.021044	0.020071	0.019095	0.018116	0.017133	0.016146	0.015156	0.014163	0.013166	0.012166	0.011161	0.010117	0.009077	0.008042	0.007011	0.005985	0.004963	0.003946	0.002932	0.001921	0.000873	2e-06	0	1e-06	1e-06	2e-06	2e-06	2e-06	2e-06	2e-06	2e-06	2e-06	2e-06	2e-06	3e-06	3e-06	3e-06	3e-06	3e-06	3e-06	3e-06	3e-06	4e-06	4e-06	4e-06
P00925	Glycolysis // Glycolysis	0.058239	0.057065	0.055895	0.05473	0.05357	0.052414	0.051263	0.050118	0.048977	0.047842	0.046711	0.045586	0.044466	0.043351	0.042242	0.041138	0.040039	0.039059	0.038099	0.037159	0.036216	0.035271	0.034323	0.033372	0.032423	0.031496	0.030565	0.02963	0.028691	0.027748	0.026802	0.025851	0.024897	0.023939	0.022978	0.022013	0.021044	0.020071	0.019095	0.018116	0.017133	0.016146	0.015156	0.014163	0.013166	0.012166	0.011161	0.010117	0.009077	0.008042	0.007011	0.005985	0.004963	0.003946	0.002932	0.001921	0.000872	2e-06	0	1e-06	1e-06	2e-06	2e-06	2e-06	2e-06	2e-06	2e-06	2e-06	2e-06	2e-06	3e-06	3e-06	3e-06	3e-06	3e-06	3e-06	3e-06	3e-06	3e-06	4e-06	4e-06
P00942	Glycolysis // Glycolysis	0.002727	0.002713	0.002698	0.002684	0.002669	0.002655	0.002641	0.002626	0.002612	0.002598	0.002584	0.00257	0.002556	0.002542	0.002528	0.002514	0.002501	0.002494	0.002489	0.002485	0.002482	0.002478	0.002474	0.00247	0.002467	0.002465	0.002464	0.002462	0.002461	0.002459	0.002457	0.002456	0.002454	0.002452	0.002451	0.002449	0.002447	0.002446	0.002444	0.002442	0.00244	0.002438	0.002437	0.002435	0.002433	0.002431	0.002429	0.002418	0.002407	0.002396	0.002386	0.002375	0.002364	0.002354	0.002342	0.001655	0.000648	5.2e-05	6.1e-05	6.8e-05	7.5e-05	8.3e-05	9.1e-05	9.9e-05	0.000107	0.000115	0.000122	0.00013	0.000137	0.000145	0.000153	0.00016	0.000167	0.000175	0.000182	0.000189	0.000196	0.000204	0.000211	0.000218	0.000225
P00950	Glycolysis // Glycolysis	0.042276	0.042063	0.04185	0.041639	0.041428	0.041217	0.041008	0.040799	0.040591	0.040383	0.040176	0.03997	0.039765	0.039561	0.039358	0.039155	0.038953	0.038865	0.038495	0.037575	0.036653	0.035728	0.0348	0.03387	0.032942	0.032036	0.031126	0.030212	0.029294	0.028372	0.027447	0.026518	0.025585	0.024648	0.023708	0.022764	0.021817	0.020866	0.019911	0.018953	0.017991	0.017027	0.016058	0.015087	0.014112	0.013133	0.01215	0.011124	0.010102	0.009084	0.008071	0.007062	0.006058	0.005058	0.00406	0.003065	0.002075	0.001569	0.001845	0.002043	0.002287	0.00253	0.002772	0.003012	0.003251	0.003488	0.003724	0.003958	0.004191	0.004422	0.004652	0.004881	0.005108	0.005334	0.005558	0.005781	0.006002	0.006222	0.00644	0.006657	0.006873
P04037	Oxidative Phosphorylation	0.000242	0.000333	0.000425	0.000516	0.000606	0.000697	0.000787	0.000877	0.000966	0.001055	0.001143	0.001232	0.001319	0.001407	0.001494	0.001581	0.001667	0.001764	0.001863	0.001964	0.002064	0.002165	0.002266	0.002368	0.00247	0.002575	0.00268	0.002785	0.002891	0.002997	0.003104	0.003212	0.003319	0.003428	0.003536	0.003645	0.003755	0.003865	0.003975	0.004086	0.004197	0.004309	0.004421	0.004534	0.004646	0.00476	0.004873	0.004968	0.005063	0.005158	0.005252	0.005346	0.00544	0.005533	0.005623	0.005706	0.005783	0.005823	0.005703	0.005591	0.005453	0.005315	0.005179	0.005043	0.004908	0.004773	0.00464	0.004507	0.004376	0.004245	0.004114	0.003985	0.003856	0.003729	0.003602	0.003476	0.00335	0.003226	0.003102	0.002979	0.002857
P04039	Oxidative Phosphorylation	0.000251	0.000346	0.000441	0.000536	0.00063	0.000724	0.000818	0.000911	0.001004	0.001096	0.001188	0.00128	0.001371	0.001462	0.001552	0.001642	0.001732	0.001833	0.001936	0.00204	0.002145	0.00225	0.002355	0.002461	0.002567	0.002675	0.002785	0.002894	0.003004	0.003115	0.003226	0.003337	0.003449	0.003562	0.003675	0.003788	0.003902	0.004016	0.004131	0.004246	0.004362	0.004478	0.004594	0.004711	0.004828	0.004946	0.005063	0.005163	0.005261	0.00536	0.005458	0.005555	0.005653	0.005749	0.005843	0.005929	0.006009	0.006051	0.005926	0.00581	0.005666	0.005523	0.005381	0.00524	0.0051	0.00496	0.004822	0.004684	0.004547	0.004411	0.004275	0.004141	0.004007	0.003875	0.003743	0.003611	0.003481	0.003352	0.003223	0.003095	0.002969
P04385	Galactose metabolism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P04397	Galactose metabolism // Galactose metabolism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P04806	Glycolysis	7.1e-05	0.000146	0.000219	0.000292	0.000365	0.000436	0.000508	0.000578	0.000648	0.000717	0.000786	0.000854	0.000921	0.000988	0.001054	0.00112	0.001185	0.001253	0.001321	0.00139	0.00146	0.001529	0.001597	0.001666	0.001735	0.001806	0.001876	0.001946	0.002017	0.002087	0.002158	0.002228	0.002299	0.00237	0.00244	0.002511	0.002582	0.002652	0.002723	0.002794	0.002865	0.002935	0.003006	0.003077	0.003148	0.003219	0.003289	0.003347	0.003405	0.003463	0.00352	0.003576	0.003632	0.003688	0.003741	0.003789	0.003859	0.004633	0.005214	0.005642	0.006166	0.006686	0.007204	0.007719	0.008231	0.00874	0.009246	0.009749	0.01025	0.010747	0.011241	0.011732	0.012221	0.012706	0.013189	0.013668	0.014145	0.014619	0.01509	0.015558	0.016022
P04807	Glycolysis	9e-06	1.9e-05	2.8e-05	3.7e-05	4.7e-05	5.6e-05	6.5e-05	7.4e-05	8.3e-05	9.2e-05	0.0001	0.000109	0.000118	0.000126	0.000135	0.000143	0.000151	0.00016	0.000169	0.000178	0.000186	0.000195	0.000204	0.000213	0.000222	0.000231	0.00024	0.000249	0.000258	0.000267	0.000276	0.000285	0.000294	0.000303	0.000312	0.000321	0.00033	0.000339	0.000348	0.000357	0.000366	0.000375	0.000384	0.000393	0.000402	0.000411	0.00042	0.000427	0.000435	0.000442	0.000449	0.000457	0.000464	0.000471	0.000478	0.000484	0.000489	3e-06	2e-06	2e-06	2e-06	2e-06	2e-06	2e-06	2e-06	3e-06	3e-06	3e-06	3e-06	3e-06	3e-06	3e-06	4e-06	4e-06	4e-06	4e-06	4e-06	4e-06	4e-06	5e-06	5e-06
P05626	Oxidative Phosphorylation	0.000999	0.001378	0.001756	0.002132	0.002507	0.00288	0.003252	0.003623	0.003992	0.004359	0.004725	0.00509	0.005452	0.005814	0.006173	0.006531	0.006888	0.007263	0.007644	0.008029	0.008416	0.008805	0.009194	0.009584	0.009977	0.010379	0.010783	0.011189	0.011597	0.012006	0.012417	0.01283	0.013245	0.013661	0.01408	0.014499	0.014921	0.015344	0.015769	0.016196	0.016624	0.017054	0.017485	0.017918	0.018353	0.018789	0.019224	0.019589	0.019954	0.020316	0.020677	0.021037	0.021396	0.021752	0.022097	0.022415	0.022707	0.022887	0.022459	0.022018	0.021474	0.020932	0.020395	0.01986	0.019328	0.0188	0.018275	0.017753	0.017234	0.016718	0.016205	0.015696	0.01519	0.014687	0.014187	0.01369	0.013197	0.012707	0.012219	0.011735	0.011255
P06169	Anaerobic excretion	0	2.2e-05	3.8e-05	5.7e-05	7.6e-05	9.4e-05	0.000113	0.000131	0.000149	0.000166	0.000184	0.000201	0.000218	0.000235	0.000251	0.000268	0.000284	0.000301	0.000317	0.000335	0.000352	0.000368	0.000385	0.000402	0.000419	0.000436	0.000453	0.00047	0.000487	0.000504	0.00052	0.000537	0.000554	0.000571	0.000587	0.000604	0.000621	0.000637	0.000654	0.00067	0.000687	0.000703	0.00072	0.000736	0.000752	0.000768	0.000785	0.000798	0.000811	0.000824	0.000836	0.000849	0.000861	0.000874	0.000885	0.000896	0.000905	0.002675	0.008733	0.012813	0.018078	0.023312	0.028513	0.033682	0.038819	0.043923	0.048996	0.054036	0.059044	0.06402	0.068963	0.073875	0.078754	0.083601	0.088416	0.093199	0.097949	0.102668	0.107354	0.112008	0.116629
P07143	Oxidative Phosphorylation	0.001592	0.002197	0.002799	0.0034	0.003998	0.004593	0.005187	0.005778	0.006367	0.006953	0.007537	0.008118	0.008697	0.009274	0.009847	0.010418	0.010987	0.011586	0.012193	0.012809	0.013426	0.014045	0.014666	0.015289	0.015916	0.016557	0.017202	0.017849	0.018499	0.019152	0.019808	0.020467	0.021128	0.021793	0.02246	0.02313	0.023802	0.024477	0.025155	0.025835	0.026518	0.027204	0.027892	0.028582	0.029276	0.029971	0.030665	0.031248	0.031829	0.032407	0.032983	0.033557	0.034129	0.034698	0.035247	0.035754	0.036219	0.036466	0.035712	0.035011	0.034145	0.033285	0.032429	0.031578	0.030732	0.029892	0.029056	0.028226	0.0274	0.02658	0.025765	0.024955	0.024149	0.023349	0.022554	0.021764	0.020979	0.020199	0.019424	0.018655	0.01789
P07170	Salvage pathways // Salvage pathways	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P07251	Oxidative Phosphorylation	0.002175	0.003	0.003822	0.004641	0.005457	0.00627	0.007079	0.007886	0.008689	0.009489	0.010285	0.011079	0.011868	0.012655	0.013438	0.014217	0.014993	0.01581	0.016638	0.017478	0.01832	0.019165	0.020013	0.020863	0.021718	0.022593	0.023472	0.024356	0.025243	0.026134	0.027029	0.027928	0.028831	0.029737	0.030647	0.031561	0.032479	0.0334	0.034325	0.035254	0.036186	0.037121	0.03806	0.039003	0.039949	0.040898	0.041845	0.042641	0.043433	0.044223	0.045009	0.045792	0.046572	0.047349	0.048099	0.048791	0.049426	0.049819	0.048887	0.047927	0.046742	0.045564	0.044393	0.043229	0.042072	0.040922	0.039779	0.038642	0.037513	0.03639	0.035275	0.034166	0.033064	0.031969	0.030881	0.0298	0.028726	0.027659	0.026598	0.025545	0.024498
