rxns	rxnNames	formulas	grRules	subSystems	D_0	D_005	D_01	D_015	D_02	D_025	D_03	D_035	D_04	D_045	D_05	D_055	D_06	D_065	D_07	D_075	D_08	D_085	D_09	D_095	D_1	D_105	D_11	D_115	D_12	D_125	D_13	D_135	D_14	D_145	D_15	D_155	D_16	D_165	D_17	D_175	D_18	D_185	D_19	D_195	D_2	D_205	D_21	D_215	D_22	D_225	D_23	D_235	D_24	D_245	D_25	D_255	D_26	D_265	D_27	D_275	D_28	D_285	D_29	D_295	D_3	D_305	D_31	D_315	D_32	D_325	D_33	D_335	D_34	D_345	D_35	D_355	D_36	D_365	D_37	D_375	D_38	D_385	D_39	D_395	D_4
PIOut	Production of Phosphate	phosphate[c] => 		Exchange reactions	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
H2O_Out	Production of H2O	H2O[c] => 			0.291785239398891	0.600374965974123	0.909810334152322	1.22012326014587	1.53131374395613	1.84338178558242	2.15632738502543	2.47015054228378	2.78485125735885	3.10042953025063	3.41688536095776	3.73421874948161	4.05242969582216	4.37151819997806	4.69148426195068	5.01232788173933	5.33404905934401	5.6566477947654	5.98012408800282	6.30447793905628	6.62970934792645	6.95581831461265	7.28280483911488	7.61066892143314	7.93941056156812	8.26902975951912	8.59952651528684	8.93090082886991	9.26315270026969	9.5962821294855	9.93028911651802	10.2651736613666	10.6009357640312	10.9375754245118	11.2750926428091	11.6134874189225	11.9527597528519	12.292909644598	12.6339370941601	12.9758421015383	13.3186246667332	13.6622847897434	14.0068224705703	14.352237709214	14.698530505673	15.0457008599487	15.3937487720411	15.7426742419489	16.0924772696734	16.4431578552139	16.7947159985712	17.1471516997444	17.5004649587337	17.8546557755391	18.2097241501611	18.5656700825985	18.9224935665105	19.19808469885	19.226612980778	19.2671724252845	19.2713612767675	19.2766665115581	19.2830881296564	19.2906261310623	19.299280515776	19.3090512837973	19.3199384351263	19.331941969763	19.3450618877073	19.3592981889594	19.374650873519	19.3911199413863	19.4087053925613	19.427407227044	19.4472254448343	19.4681600459324	19.4902110303381	19.5133783980514	19.5376621490725	19.5630622834012	19.5895895476459
H2OIN	Uptake of f H2O	 => H2O[c]			-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
galIN	Uptake of galactose	 => galactose[c]		Exchange reactions	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
gluActiveIn	Active uptake of glucose	ATP[c] => ADP[c] + alpha-D-glucose[c] + phosphate[c]		Exchange reactions	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
ATPX	ATP hydrolysis	ATP[c] + H2O[c] => ADP[c] + phosphate[c]		Other	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7
NCE	CO2 dissociation	CO2[c] + H2O[c] => HCO3[c]		Other	0	0.00973460512085825	0.0191922180055693	0.0286506663703661	0.0381099502283412	0.0475700695729615	0.0570310244107586	0.0664928147286317	0.0759554405396918	0.0854189018439343	0.0948831986282723	0.10434833090578	0.113814298676464	0.123281101927235	0.132748740671204	0.142217214901806	0.151686524619007	0.161156669829412	0.170627650526464	0.180099466710146	0.189572118386975	0.199045605550489	0.208519928200608	0.217995086337352	0.227471079967287	0.23694790908386	0.246425573693593	0.255904073783457	0.265383409366448	0.274863580436095	0.284344586998918	0.293826429048385	0.303309106584427	0.312792619607209	0.322276968123105	0.331762152125699	0.341248171614881	0.350735026597255	0.360222717066223	0.36971124302186	0.379200604470634	0.388690801399537	0.398181833821624	0.407673701736863	0.417166405132169	0.426659944020728	0.436154318402394	0.445649528264235	0.4551455736192	0.464642454460904	0.474140170795571	0.483638722616975	0.493138109925026	0.502638332719704	0.51213939100765	0.521641284775583	0.531143962692529	0.562487133388673	0.572360158398027	0.582229477210136	0.592098796040683	0.601968114870745	0.611837433700145	0.621706752528963	0.631576071357363	0.641445390185087	0.651314709012212	0.661184027838858	0.671053346664861	0.680922665490447	0.690791984315261	0.700661303139619	0.710530621963373	0.720399940786539	0.730269259609242	0.740138578431293	0.750007897252777	0.759877216073707	0.769746534894046	0.779615853713883	0.789485172533119
ShuttleX	NAD(H) shuttle	nad+[m] + NADH[c] => nad+[c] + NADH[m]		Transport, mitochondrial	0.0972857820731667	0.165479424505252	0.233978871617377	0.302770838337484	0.371855324666028	0.441232330602781	0.510901856147971	0.580863901301143	0.651118466062751	0.721665550432796	0.792505154410823	0.863637277997288	0.935061921192188	1.00677908399507	1.07878876640639	1.15109096842592	1.22368569005366	1.29657293128983	1.36975269213422	1.44322497258681	1.51698977264784	1.59104709231708	1.66539693159453	1.74003929048019	1.81497416897428	1.89020156707658	1.96572148478732	2.04153392210605	2.11763887903321	2.19403635556858	2.27072635171238	2.3477088674644	2.42498390282462	2.50255145779306	2.58041153236992	2.65856412655501	2.73700924034829	2.81574687375002	2.89477702675996	2.9740996993781	3.05371489160468	3.13362260343924	3.21382283488224	3.29431558593368	3.3751008565931	3.45617864686096	3.53754895673725	3.61921178622152	3.70116713531423	3.78341500401515	3.86595539232451	3.94878830024207	4.03191372776785	4.11533167490183	4.19904214164425	4.28304512799466	4.29163178143471	4.17168596998129	4.26079448867168	4.25297198130584	4.23606056401439	4.21942812780314	4.20307467267199	4.18700019862094	4.17120470564996	4.15568819375905	4.14045066294827	4.12549211321751	4.11081254456703	4.09641195699646	4.08229035050616	4.06844772509591	4.05488408076574	4.04159941751573	4.02859373534572	4.01586703425584	4.00341931424601	3.99125057531644	3.97936081746682	3.96775004069741	3.96426516915492
ATPTransport	ADP,ATP carrier protein 1	ADP[c] + phosphate[c] + h+[i] + ATP[m] => ATP[c] + h+[m] + ADP[m] + phosphate[m]		Transport, mitochondrial	0.602728639290955	0.827177976585445	1.05316399095945	1.28096337383714	1.51057612523115	1.74200224513517	1.97524173355551	2.21029459047952	2.44716081591987	2.68584040987654	2.9263333723369	3.16863970331357	3.41275940280656	3.65869247080323	3.90643890731625	4.15599871233927	4.40737188587226	4.66055842792159	4.91555833848094	5.17237161755029	5.43099826513593	5.69143828123162	5.95369166583729	6.21775841895295	6.48363854058494	6.75133203072695	7.02083888938525	7.29215911654729	7.56529271222559	7.84023967641392	8.11700000911856	8.39557371033322	8.67596078005783	8.95816121829254	9.24217502504352	9.52800220030455	9.81564274407555	10.1050966563629	10.3963639371602	10.6894445864675	10.9843386042911	11.2810459906184	11.5795667454621	11.8799008688221	12.1820483606857	12.4860092210657	12.791783449962	13.099371047362	13.4087720132783	13.7199863477047	14.0330140506472	14.3478551220999	14.6645095620625	14.9829773705352	15.3032585475242	15.6253530930168	15.9492609551528	16.0992567162803	15.7177877320854	15.3886744976265	14.9844317415259	14.5824950612107	14.1828644566808	13.7855399279364	13.3905214749776	12.9978090978042	12.6074027964163	12.2193025708139	11.8335084209967	11.4500203469654	11.0688383487191	10.6899624262584	10.3133925795831	9.93912880869329	9.56717111358907	9.19751949427023	8.8301739507369	8.4651344829888	8.10240109102641	7.74197377484933	7.38387473336825
OAC1	Mitochondrial oxaloacetate transport protein	h+[i] + oxaloacetate[c] => oxaloacetate[m] + h+[m]		Transport, mitochondrial	-0	0.000571085804434254	0.000865179372721261	0.00116010842109415	0.00145587296264523	0.00175247299084152	0.00204990851221466	0.00234817951366365	0.00264728600829979	0.00294722799611825	0.00324800546403231	0.00354961842511628	0.003852066879376	0.00415535081372344	0.00445947024126844	0.00476442515544589	0.00507021555622275	0.00537684145020431	0.00568430283083168	0.00599259969809024	0.0063017320584946	0.00661169990558516	0.00692250323928045	0.00723414205959952	0.00754661637311085	0.00785992617326028	0.00817407146656882	0.00848905224000893	0.00880486850657553	0.00912152025979862	0.00943900750619758	0.00975733023924064	0.0100764884588591	0.0103964821652172	0.0107173113646888	0.0110389760508587	0.0113614762236171	0.0116848118895668	0.012008983042111	0.0123339896813241	0.0126598318136741	0.0129865094261531	0.0133140225318158	0.0136423711306315	0.0139715552095128	0.0143015747816478	0.0146324298468898	0.0149641203923067	0.0152966464308478	0.0156300079561279	0.0159642049743708	0.016299237479351	0.0166351054709782	0.0169718089492324	0.0173093479207543	0.0176477223722633	0.0179868809727847	0.0401665323525048	0.0408760380454354	0.0415818375411197	0.0422876370552427	0.0429934365688813	0.0436992360818568	0.0444050355942515	0.0451108351062275	0.0458166346175265	0.0465224341282283	0.0472282336384504	0.0479340331480294	0.0486398326571913	0.0493456321655807	0.0500514316735156	0.0507572311808446	0.0514630306875867	0.0521688301938666	0.0528746296994933	0.0535804292045532	0.0542862287090591	0.0549920282129737	0.0556978277163865	0.0564036272191992
PyrTrans	Transport of pyruvate, mitochondrial	pyruvate[c] + h+[i] => h+[m] + pyruvate[m]		Transport, mitochondrial	0.097256939344923	0.144845572012968	0.192988292622339	0.241422696956167	0.290148785001814	0.339166556765588	0.388476012241183	0.438077151441244	0.487969974353116	0.538154480976804	0.58863067132494	0.639398545384903	0.690458103156689	0.741809344652929	0.793452269860972	0.845386878787151	0.897613171431501	0.950131147787646	1.00294080786191	1.05604215165432	1.10943517915858	1.16311989038093	1.21709628532144	1.27136436398009	1.32592412635056	1.38077557243915	1.43591870223958	1.49135351576443	1.54708001300115	1.60309819395598	1.65940805862263	1.71600960700741	1.77290283911038	1.83008775493139	1.88756435446428	1.94533263771524	2.00339260468439	2.06174425536534	2.12038758976446	2.17932260788169	2.23854930971078	2.29806769526428	2.3578777645296	2.41797951750676	2.4783729542084	2.53905807462178	2.60003487874706	2.6613033665967	2.72286353815822	2.78471539343777	2.84685893242935	2.90929415513897	2.97202106156671	3.03503965171259	3.09834992557021	3.16195188315238	3.22584557314796	3.19583430045143	3.0949136071894	3.05301932341959	2.99900150862352	2.94535582159713	2.89208226234062	2.83918083085392	2.78665152713688	2.73449435118974	2.68270930301242	2.63129638260481	2.58025558996704	2.52958692509895	2.47929038800081	2.42936597867237	2.37981369711375	2.33063354332495	2.28182551730585	2.23338961905662	2.18532584857718	2.13763420586749	2.09031469092766	2.04336730375753	1.99679562655998
CAT2	Acetyl coA transport (Carnitine O-acetyltransferase, mitochondrial)	acetyl-CoA[c] + coenzyme A[m] => acetyl-CoA[m] + coenzyme A[c]		Transport, mitochondrial	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
CO2TRANS	CO2 transport	CO2[m] => CO2[c]		Transport, mitochondrial	0.291770818034769	0.389390074269496	0.487563625383612	0.586615569591444	0.686545906907448	0.78735463732441	0.889041760849542	0.991607277468378	1.0950511871954	1.19937349003059	1.30457418595951	1.41065327499659	1.51761075714184	1.62544663238081	1.73416090072797	1.84375356217608	1.95422461672509	2.0655740643823	2.17780190514048	2.29090813899959	2.40489276596684	2.5197557860351	2.63549719920426	2.75211700547436	2.86961520485265	2.98799179733189	3.10724678291928	3.22738016160044	3.34839193338971	3.47028209827995	3.59305065627836	3.71669760737772	3.84122295157797	3.96662668887928	4.09290881928869	4.22006934279911	4.34810825941044	4.47702556912994	4.60682127195036	4.73749536787175	4.86904785690127	5.00147873902455	5.13478801425601	5.26897568259561	5.40404174402891	5.53998619857046	5.67680904622011	5.81451028696357	5.95308992081514	6.09254794776778	6.23288436782834	6.37409918098996	6.51619238725256	6.65916398661607	6.80301397908787	6.94774236465327	7.09334908405495	7.04460288649709	6.6972478444956	6.52695720618174	6.32029597486288	6.11475112685112	5.91032266214637	5.70701058074871	5.50481488265834	5.30373556787497	5.10377263639868	4.9049260882296	4.70719592336744	4.51058214181268	4.31508474356469	4.12070372862394	3.92743909699027	3.73529084866369	3.54425898364435	3.35434350193202	3.16554440352682	2.97786168842863	2.79129535663765	2.60584540815375	2.42152258958523
ShuttleXRev	NAD(H) shuttle	nad+[c] + NADH[m] => nad+[m] + NADH[c]		Transport, mitochondrial	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATPTransportRev	ADP,ATP carrier protein 1	ATP[c] + ADP[m] + phosphate[m] => ADP[c] + phosphate[c] + ATP[m]		Transport, mitochondrial	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OAC1Rev	Mitochondrial oxaloacetate transport protein	oxaloacetate[m] => oxaloacetate[c]		Transport, mitochondrial	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PyrTransRev	Transport of pyruvate, mitochondrial	pyruvate[m] => pyruvate[c]		Transport, mitochondrial	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
