enzymes	subSystems	D_0	D_005	D_01	D_015	D_02	D_025	D_03	D_035	D_04	D_045	D_05	D_055	D_06	D_065	D_07	D_075	D_08	D_085	D_09	D_095	D_1	D_105	D_11	D_115	D_12	D_125	D_13	D_135	D_14	D_145	D_15	D_155	D_16	D_165	D_17	D_175	D_18	D_185	D_19	D_195	D_2	D_205	D_21	D_215	D_22	D_225	D_23	D_235	D_24	D_245	D_25	D_255	D_26	D_265	D_27	D_275	D_28	D_285	D_29	D_295	D_3	D_305	D_31	D_315	D_32	D_325	D_33	D_335	D_34	D_345	D_35	D_355	D_36	D_365	D_37	D_375	D_38	D_385	D_39	D_395	D_4
P00830	Oxidative Phosphorylation	0.020445	0.024348	0.027306	0.029626	0.031494	0.033033	0.034321	0.035417	0.03636	0.037181	0.037902	0.03854	0.03911	0.039622	0.040084	0.040503	0.040886	0.041236	0.041559	0.041857	0.042132	0.042388	0.042627	0.04285	0.043059	0.043255	0.04344	0.043614	0.043778	0.043933	0.044081	0.044221	0.044354	0.044481	0.044601	0.044717	0.044827	0.044933	0.045034	0.045131	0.045224	0.045314	0.0454	0.045483	0.045563	0.04564	0.045714	0.045786	0.045856	0.045923	0.045989	0.046052	0.046113	0.046172	0.04623	0.046286	0.046341	0.046282	0.045061	0.044186	0.043105	0.04203	0.040961	0.039899	0.038843	0.037794	0.03675	0.035713	0.034683	0.033659	0.032641	0.031629	0.030624	0.029625	0.028632	0.027646	0.026666	0.025692	0.024725	0.023764	0.022809
P00854	Oxidative Phosphorylation	0.010858	0.01293	0.014501	0.015733	0.016726	0.017542	0.018227	0.018808	0.019309	0.019745	0.020128	0.020467	0.02077	0.021042	0.021287	0.02151	0.021713	0.021899	0.02207	0.022228	0.022375	0.022511	0.022638	0.022756	0.022867	0.022971	0.023069	0.023162	0.023249	0.023331	0.02341	0.023484	0.023555	0.023622	0.023686	0.023747	0.023806	0.023862	0.023916	0.023967	0.024017	0.024064	0.02411	0.024154	0.024197	0.024238	0.024277	0.024315	0.024352	0.024388	0.024423	0.024456	0.024489	0.02452	0.024551	0.024581	0.02461	0.024579	0.02393	0.023466	0.022891	0.02232	0.021753	0.021189	0.020628	0.020071	0.019517	0.018966	0.018419	0.017875	0.017334	0.016797	0.016263	0.015733	0.015205	0.014682	0.014161	0.013644	0.01313	0.01262	0.012113
P00856	Oxidative Phosphorylation	0.002172	0.002587	0.002901	0.003148	0.003347	0.00351	0.003647	0.003763	0.003864	0.003951	0.004027	0.004095	0.004156	0.00421	0.004259	0.004304	0.004344	0.004382	0.004416	0.004448	0.004477	0.004504	0.004529	0.004553	0.004575	0.004596	0.004616	0.004634	0.004652	0.004668	0.004684	0.004699	0.004713	0.004726	0.004739	0.004751	0.004763	0.004774	0.004785	0.004795	0.004805	0.004815	0.004824	0.004833	0.004841	0.00485	0.004857	0.004865	0.004873	0.00488	0.004887	0.004893	0.0049	0.004906	0.004912	0.004918	0.004924	0.004918	0.004788	0.004695	0.00458	0.004466	0.004352	0.00424	0.004127	0.004016	0.003905	0.003795	0.003685	0.003576	0.003468	0.003361	0.003254	0.003148	0.003042	0.002938	0.002833	0.00273	0.002627	0.002525	0.002424
P00890	TCA	0.003254	0.003648	0.003948	0.004185	0.004377	0.004536	0.00467	0.004785	0.004886	0.004973	0.005051	0.005121	0.005184	0.005241	0.005293	0.005341	0.005385	0.005426	0.005464	0.0055	0.005533	0.005565	0.005594	0.005622	0.005649	0.005674	0.005699	0.005722	0.005744	0.005765	0.005785	0.005804	0.005823	0.005841	0.005859	0.005876	0.005892	0.005908	0.005923	0.005938	0.005953	0.005967	0.005981	0.005994	0.006007	0.00602	0.006033	0.006045	0.006057	0.006069	0.00608	0.006091	0.006102	0.006113	0.006124	0.006134	0.006144	0.00589	0.005605	0.005444	0.00525	0.005057	0.004865	0.004674	0.004485	0.004296	0.004108	0.003921	0.003735	0.003551	0.003367	0.003184	0.003002	0.002822	0.002642	0.002463	0.002285	0.002109	0.001933	0.001758	0.001584
P00924	Glycolysis // Glycolysis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P00925	Glycolysis // Glycolysis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P00942	Glycolysis // Glycolysis	1.3e-05	1.9e-05	2.3e-05	2.7e-05	2.9e-05	3.2e-05	3.3e-05	3.5e-05	3.6e-05	3.7e-05	3.8e-05	3.9e-05	4e-05	4.1e-05	4.1e-05	4.2e-05	4.2e-05	4.3e-05	4.3e-05	4.3e-05	4.4e-05	4.4e-05	4.4e-05	4.5e-05	4.5e-05	4.5e-05	4.5e-05	4.5e-05	4.6e-05	4.6e-05	4.6e-05	4.6e-05	4.6e-05	4.6e-05	4.6e-05	4.6e-05	4.7e-05	4.7e-05	4.7e-05	4.7e-05	4.7e-05	4.7e-05	4.7e-05	4.7e-05	4.7e-05	4.7e-05	4.7e-05	4.7e-05	4.7e-05	4.7e-05	4.7e-05	4.7e-05	4.7e-05	4.7e-05	4.7e-05	4.7e-05	4.7e-05	5.3e-05	6.3e-05	6.9e-05	7.7e-05	8.5e-05	9.2e-05	0.0001	0.000108	0.000115	0.000123	0.00013	0.000137	0.000145	0.000152	0.000159	0.000167	0.000174	0.000181	0.000188	0.000195	0.000202	0.000209	0.000216	0.000223
P00950	Glycolysis // Glycolysis	0.000413	0.000592	0.000727	0.000833	0.000917	0.000986	0.001043	0.001091	0.001132	0.001168	0.001199	0.001226	0.001249	0.00127	0.001289	0.001306	0.001321	0.001335	0.001347	0.001358	0.001369	0.001378	0.001386	0.001394	0.001401	0.001408	0.001414	0.00142	0.001425	0.001429	0.001434	0.001438	0.001442	0.001445	0.001448	0.001451	0.001454	0.001456	0.001459	0.001461	0.001463	0.001465	0.001467	0.001468	0.00147	0.001471	0.001472	0.001473	0.001474	0.001475	0.001476	0.001477	0.001478	0.001478	0.001479	0.001479	0.00148	0.001617	0.001926	0.00212	0.002361	0.002601	0.002839	0.003076	0.003311	0.003545	0.003778	0.004009	0.004239	0.004467	0.004694	0.004919	0.005143	0.005366	0.005587	0.005806	0.006025	0.006241	0.006457	0.006671	0.006883
P04037	Oxidative Phosphorylation	0.002556	0.003045	0.003416	0.003707	0.003941	0.004134	0.004295	0.004433	0.004551	0.004654	0.004744	0.004824	0.004896	0.00496	0.005018	0.00507	0.005118	0.005162	0.005202	0.00524	0.005274	0.005306	0.005336	0.005364	0.00539	0.005415	0.005438	0.00546	0.00548	0.0055	0.005518	0.005536	0.005552	0.005568	0.005583	0.005598	0.005612	0.005625	0.005637	0.00565	0.005661	0.005672	0.005683	0.005694	0.005704	0.005713	0.005722	0.005731	0.00574	0.005749	0.005757	0.005765	0.005772	0.00578	0.005787	0.005794	0.005801	0.00578	0.005622	0.005513	0.005378	0.005244	0.005111	0.004978	0.004846	0.004715	0.004585	0.004456	0.004327	0.004199	0.004072	0.003946	0.00382	0.003696	0.003572	0.003449	0.003326	0.003205	0.003084	0.002964	0.002845
P04039	Oxidative Phosphorylation	0.002656	0.003164	0.00355	0.003852	0.004095	0.004296	0.004463	0.004606	0.004729	0.004836	0.00493	0.005013	0.005087	0.005154	0.005214	0.005269	0.005318	0.005364	0.005406	0.005445	0.005481	0.005514	0.005545	0.005574	0.005601	0.005627	0.005651	0.005673	0.005695	0.005715	0.005734	0.005752	0.00577	0.005786	0.005802	0.005817	0.005831	0.005845	0.005858	0.005871	0.005883	0.005894	0.005905	0.005916	0.005927	0.005937	0.005946	0.005956	0.005965	0.005973	0.005982	0.00599	0.005998	0.006006	0.006013	0.006021	0.006028	0.006006	0.005842	0.005729	0.005589	0.005449	0.005311	0.005173	0.005036	0.0049	0.004764	0.00463	0.004496	0.004363	0.004231	0.0041	0.00397	0.00384	0.003711	0.003584	0.003456	0.00333	0.003205	0.00308	0.002956
P04385	Galactose metabolism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P04397	Galactose metabolism // Galactose metabolism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P04806	Glycolysis	0.000845	0.001488	0.001972	0.002348	0.002648	0.002893	0.003096	0.003267	0.003412	0.003536	0.003644	0.003738	0.00382	0.003893	0.003957	0.004015	0.004066	0.004112	0.004153	0.00419	0.004224	0.004254	0.004282	0.004307	0.00433	0.00435	0.004369	0.004386	0.004402	0.004416	0.004429	0.00444	0.004451	0.00446	0.004469	0.004477	0.004484	0.00449	0.004496	0.004501	0.004505	0.004509	0.004513	0.004516	0.004518	0.00452	0.004522	0.004523	0.004524	0.004525	0.004525	0.004526	0.004526	0.004525	0.004525	0.004524	0.004523	0.004767	0.005407	0.005832	0.006352	0.006869	0.007383	0.007894	0.008402	0.008907	0.009409	0.009909	0.010405	0.010899	0.011389	0.011877	0.012362	0.012844	0.013322	0.013798	0.014272	0.014742	0.015209	0.015673	0.016135
P04807	Glycolysis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P05626	Oxidative Phosphorylation	0.010047	0.011964	0.013418	0.014558	0.015476	0.016232	0.016865	0.017403	0.017867	0.01827	0.018624	0.018938	0.019218	0.01947	0.019697	0.019903	0.020091	0.020263	0.020421	0.020568	0.020703	0.020829	0.020946	0.021056	0.021159	0.021255	0.021346	0.021431	0.021512	0.021588	0.021661	0.021729	0.021795	0.021857	0.021917	0.021973	0.022027	0.022079	0.022129	0.022177	0.022222	0.022266	0.022309	0.02235	0.022389	0.022427	0.022463	0.022499	0.022533	0.022566	0.022598	0.022629	0.022659	0.022689	0.022717	0.022744	0.022771	0.022742	0.022142	0.021712	0.021181	0.020653	0.020128	0.019606	0.019087	0.018571	0.018059	0.017549	0.017043	0.016539	0.016039	0.015542	0.015048	0.014557	0.014069	0.013585	0.013103	0.012625	0.012149	0.011677	0.011208
P06169	Anaerobic excretion	1e-06	0.000187	0.000327	0.000436	0.000522	0.000592	0.000651	0.000699	0.00074	0.000775	0.000805	0.000832	0.000854	0.000874	0.000892	0.000908	0.000921	0.000933	0.000944	0.000954	0.000963	0.00097	0.000977	0.000983	0.000989	0.000994	0.000998	0.001002	0.001005	0.001008	0.001011	0.001013	0.001015	0.001017	0.001018	0.001019	0.00102	0.001021	0.001021	0.001022	0.001022	0.001022	0.001022	0.001022	0.001022	0.001021	0.001021	0.00102	0.001019	0.001019	0.001018	0.001017	0.001016	0.001015	0.001013	0.001012	0.001011	0.004373	0.011261	0.01547	0.02073	0.025957	0.031152	0.036314	0.041445	0.046543	0.051609	0.056643	0.061645	0.066614	0.071552	0.076457	0.08133	0.08617	0.090979	0.095755	0.100499	0.105211	0.109891	0.114538	0.119154
P07143	Oxidative Phosphorylation	0.016004	0.01907	0.021392	0.023213	0.02468	0.025887	0.026899	0.027758	0.028499	0.029143	0.029709	0.03021	0.030657	0.031058	0.031421	0.03175	0.03205	0.032325	0.032578	0.032812	0.033028	0.033229	0.033416	0.033591	0.033755	0.033908	0.034053	0.034189	0.034318	0.03444	0.034556	0.034665	0.034769	0.034869	0.034963	0.035054	0.03514	0.035223	0.035302	0.035378	0.035451	0.035521	0.035589	0.035654	0.035716	0.035777	0.035835	0.035891	0.035946	0.035998	0.036049	0.036099	0.036147	0.036193	0.036238	0.036282	0.036325	0.036193	0.035208	0.034525	0.033679	0.032839	0.032004	0.031174	0.030348	0.029528	0.028712	0.027902	0.027096	0.026296	0.0255	0.024709	0.023923	0.023143	0.022367	0.021596	0.02083	0.020069	0.019313	0.018562	0.017816
P07170	Salvage pathways // Salvage pathways	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P07251	Oxidative Phosphorylation	0.021869	0.026043	0.029207	0.031688	0.033687	0.035332	0.03671	0.037882	0.038891	0.039769	0.04054	0.041223	0.041833	0.04238	0.042874	0.043323	0.043732	0.044107	0.044452	0.04477	0.045065	0.045339	0.045595	0.045833	0.046057	0.046266	0.046464	0.04665	0.046825	0.046992	0.047149	0.047299	0.047441	0.047577	0.047706	0.04783	0.047948	0.04806	0.048169	0.048272	0.048372	0.048468	0.04856	0.048649	0.048735	0.048817	0.048897	0.048974	0.049048	0.04912	0.04919	0.049258	0.049323	0.049387	0.049448	0.049508	0.049566	0.049504	0.048198	0.047262	0.046105	0.044956	0.043813	0.042677	0.041547	0.040425	0.039309	0.0382	0.037097	0.036002	0.034913	0.033831	0.032755	0.031687	0.030625	0.02957	0.028522	0.02748	0.026446	0.025418	0.024397
P07255	Oxidative Phosphorylation // Oxidative Phosphorylation	0.001038	0.001237	0.001388	0.001506	0.001601	0.001679	0.001745	0.001801	0.001849	0.00189	0.001927	0.00196	0.001989	0.002015	0.002038	0.002059	0.002079	0.002097	0.002113	0.002128	0.002142	0.002155	0.002168	0.002179	0.002189	0.002199	0.002209	0.002218	0.002226	0.002234	0.002241	0.002249	0.002255	0.002262	0.002268	0.002274	0.002279	0.002285	0.00229	0.002295	0.0023	0.002304	0.002308	0.002313	0.002317	0.002321	0.002324	0.002328	0.002332	0.002335	0.002338	0.002342	0.002345	0.002348	0.002351	0.002353	0.002356	0.002348	0.002284	0.002239	0.002185	0.00213	0.002076	0.002022	0.001969	0.001915	0.001862	0.00181	0.001758	0.001706	0.001654	0.001603	0.001552	0.001501	0.001451	0.001401	0.001351	0.001302	0.001253	0.001204	0.001156
P07256	Oxidative Phosphorylation	0.023604	0.028127	0.031551	0.034237	0.036401	0.038182	0.039673	0.040942	0.042033	0.042983	0.043818	0.044557	0.045217	0.045809	0.046343	0.046829	0.047271	0.047677	0.04805	0.048394	0.048713	0.04901	0.049286	0.049544	0.049785	0.050012	0.050225	0.050427	0.050617	0.050796	0.050967	0.051128	0.051282	0.051429	0.051568	0.051701	0.051829	0.051951	0.052068	0.05218	0.052287	0.052391	0.05249	0.052586	0.052679	0.052768	0.052854	0.052937	0.053017	0.053095	0.05317	0.053243	0.053313	0.053382	0.053449	0.053513	0.053576	0.053382	0.05193	0.050921	0.049675	0.048435	0.047203	0.045979	0.044761	0.043551	0.042348	0.041153	0.039965	0.038784	0.03761	0.036444	0.035285	0.034134	0.032989	0.031852	0.030722	0.0296	0.028485	0.027377	0.026277
P07257	Oxidative Phosphorylation	0.019023	0.022667	0.025427	0.027591	0.029335	0.03077	0.031972	0.032994	0.033874	0.03464	0.035313	0.035908	0.03644	0.036917	0.037348	0.037739	0.038096	0.038422	0.038723	0.039001	0.039258	0.039496	0.039719	0.039927	0.040122	0.040304	0.040476	0.040638	0.040791	0.040936	0.041073	0.041204	0.041328	0.041446	0.041558	0.041666	0.041768	0.041867	0.041961	0.042051	0.042138	0.042221	0.042301	0.042379	0.042453	0.042525	0.042594	0.042661	0.042726	0.042789	0.042849	0.042908	0.042965	0.04302	0.043074	0.043126	0.043176	0.04302	0.04185	0.041037	0.040032	0.039033	0.038041	0.037054	0.036073	0.035097	0.034128	0.033165	0.032207	0.031256	0.03031	0.02937	0.028436	0.027508	0.026586	0.025669	0.024759	0.023854	0.022956	0.022063	0.021176
