enzymes	subSystems	D_0	D_005	D_01	D_015	D_02	D_025	D_03	D_035	D_04	D_045	D_05	D_055	D_06	D_065	D_07	D_075	D_08	D_085	D_09	D_095	D_1	D_105	D_11	D_115	D_12	D_125	D_13	D_135	D_14	D_145	D_15	D_155	D_16	D_165	D_17	D_175	D_18	D_185	D_19	D_195	D_2	D_205	D_21	D_215	D_22	D_225	D_23	D_235	D_24	D_245	D_25	D_255	D_26	D_265	D_27	D_275	D_28	D_285	D_29	D_295	D_3	D_305	D_31	D_315	D_32	D_325	D_33	D_335	D_34	D_345	D_35	D_355	D_36	D_365	D_37	D_375	D_38	D_385	D_39	D_395	D_4
P00425	Oxidative Phosphorylation	0.006231	0.006091	0.006016	0.005969	0.005937	0.005914	0.005897	0.005884	0.005874	0.005866	0.005859	0.005854	0.00585	0.005846	0.005843	0.00584	0.005838	0.005837	0.005835	0.005834	0.005833	0.005833	0.005832	0.005832	0.005831	0.005831	0.005831	0.005831	0.005831	0.005832	0.005832	0.005832	0.005833	0.005833	0.005834	0.005834	0.005835	0.005835	0.005836	0.005837	0.005837	0.005838	0.005839	0.005839	0.00584	0.005841	0.005842	0.005843	0.005843	0.005844	0.005845	0.005846	0.005847	0.005847	0.005848	0.005849	0.00585	0.005842	0.005721	0.005609	0.00547	0.005332	0.005195	0.005059	0.004924	0.004789	0.004655	0.004522	0.00439	0.004258	0.004128	0.003998	0.003869	0.003741	0.003614	0.003487	0.003361	0.003236	0.003112	0.002989	0.002867
P00427	Oxidative Phosphorylation	0.006283	0.006143	0.006067	0.006019	0.005987	0.005964	0.005947	0.005934	0.005924	0.005915	0.005909	0.005903	0.005899	0.005895	0.005892	0.00589	0.005888	0.005886	0.005884	0.005883	0.005882	0.005882	0.005881	0.005881	0.005881	0.00588	0.00588	0.00588	0.005881	0.005881	0.005881	0.005881	0.005882	0.005882	0.005883	0.005883	0.005884	0.005884	0.005885	0.005886	0.005886	0.005887	0.005888	0.005889	0.005889	0.00589	0.005891	0.005892	0.005893	0.005893	0.005894	0.005895	0.005896	0.005897	0.005898	0.005898	0.005899	0.005891	0.005769	0.005656	0.005516	0.005377	0.005239	0.005102	0.004965	0.004829	0.004694	0.00456	0.004427	0.004294	0.004163	0.004032	0.003902	0.003772	0.003644	0.003516	0.00339	0.003264	0.003139	0.003014	0.002891
P00549	Glycolysis	0.004923	0.0056	0.005967	0.006196	0.00635	0.006461	0.006543	0.006607	0.006656	0.006696	0.006728	0.006754	0.006775	0.006793	0.006808	0.00682	0.00683	0.006838	0.006845	0.00685	0.006855	0.006858	0.006861	0.006862	0.006864	0.006864	0.006864	0.006864	0.006863	0.006862	0.006861	0.006859	0.006857	0.006855	0.006853	0.00685	0.006847	0.006845	0.006842	0.006838	0.006835	0.006832	0.006828	0.006825	0.006821	0.006817	0.006813	0.00681	0.006806	0.006802	0.006798	0.006794	0.006789	0.006785	0.006781	0.006777	0.006773	0.007163	0.008512	0.00947	0.01066	0.011842	0.013017	0.014185	0.015346	0.0165	0.017647	0.018787	0.01992	0.021045	0.022164	0.023275	0.024379	0.025477	0.026567	0.02765	0.028726	0.029795	0.030857	0.031911	0.032959
P00560	Glycolysis // Glycolysis	0.001745	0.002053	0.002219	0.002323	0.002394	0.002444	0.002483	0.002512	0.002534	0.002552	0.002567	0.002579	0.002588	0.002596	0.002603	0.002608	0.002613	0.002617	0.00262	0.002622	0.002624	0.002626	0.002627	0.002628	0.002628	0.002629	0.002629	0.002629	0.002628	0.002628	0.002627	0.002626	0.002626	0.002625	0.002624	0.002622	0.002621	0.00262	0.002618	0.002617	0.002615	0.002614	0.002612	0.002611	0.002609	0.002607	0.002606	0.002604	0.002602	0.0026	0.002598	0.002597	0.002595	0.002593	0.002591	0.002589	0.002587	0.002726	0.003208	0.003551	0.003976	0.004399	0.004819	0.005236	0.005651	0.006063	0.006473	0.006881	0.007286	0.007688	0.008088	0.008485	0.00888	0.009272	0.009662	0.010049	0.010434	0.010816	0.011196	0.011573	0.011948
P00830	Oxidative Phosphorylation	0.049689	0.048559	0.047947	0.047566	0.047309	0.047124	0.046986	0.046881	0.046798	0.046732	0.046679	0.046635	0.046599	0.04657	0.046545	0.046525	0.046508	0.046495	0.046483	0.046474	0.046467	0.046461	0.046457	0.046454	0.046452	0.046451	0.046451	0.046451	0.046452	0.046454	0.046456	0.046459	0.046462	0.046466	0.04647	0.046474	0.046479	0.046484	0.046489	0.046494	0.0465	0.046505	0.046511	0.046517	0.046523	0.046529	0.046536	0.046542	0.046549	0.046555	0.046562	0.046569	0.046576	0.046582	0.046589	0.046596	0.046603	0.046578	0.045706	0.044809	0.043702	0.042601	0.041507	0.040419	0.039337	0.038262	0.037193	0.036131	0.035075	0.034026	0.032983	0.031947	0.030917	0.029893	0.028876	0.027865	0.026861	0.025864	0.024872	0.023888	0.022909
P00854	Oxidative Phosphorylation	0.026388	0.025788	0.025463	0.025261	0.025124	0.025026	0.024953	0.024897	0.024853	0.024818	0.024789	0.024766	0.024747	0.024731	0.024718	0.024708	0.024699	0.024692	0.024686	0.024681	0.024677	0.024674	0.024672	0.02467	0.024669	0.024668	0.024668	0.024668	0.024669	0.02467	0.024671	0.024673	0.024674	0.024676	0.024678	0.024681	0.024683	0.024686	0.024688	0.024691	0.024694	0.024697	0.0247	0.024703	0.024707	0.02471	0.024713	0.024717	0.02472	0.024724	0.024727	0.024731	0.024734	0.024738	0.024742	0.024746	0.024749	0.024736	0.024273	0.023796	0.023208	0.022624	0.022043	0.021465	0.02089	0.020319	0.019752	0.019188	0.018627	0.01807	0.017516	0.016966	0.016419	0.015875	0.015335	0.014798	0.014265	0.013735	0.013209	0.012686	0.012166
P00856	Oxidative Phosphorylation	0.00528	0.00516	0.005095	0.005054	0.005027	0.005007	0.004993	0.004981	0.004973	0.004966	0.00496	0.004955	0.004952	0.004948	0.004946	0.004944	0.004942	0.00494	0.004939	0.004938	0.004937	0.004937	0.004936	0.004936	0.004936	0.004936	0.004936	0.004936	0.004936	0.004936	0.004936	0.004937	0.004937	0.004937	0.004938	0.004938	0.004939	0.004939	0.00494	0.00494	0.004941	0.004942	0.004942	0.004943	0.004943	0.004944	0.004945	0.004945	0.004946	0.004947	0.004948	0.004948	0.004949	0.00495	0.00495	0.004951	0.004952	0.004949	0.004857	0.004761	0.004644	0.004527	0.00441	0.004295	0.00418	0.004066	0.003952	0.003839	0.003727	0.003615	0.003505	0.003395	0.003285	0.003176	0.003068	0.002961	0.002854	0.002748	0.002643	0.002538	0.002434
P00890	TCA	0.007907	0.007274	0.00693	0.006717	0.006572	0.006469	0.006391	0.006332	0.006286	0.006249	0.006219	0.006195	0.006174	0.006158	0.006144	0.006133	0.006124	0.006116	0.00611	0.006104	0.0061	0.006097	0.006095	0.006093	0.006092	0.006091	0.006091	0.006091	0.006092	0.006093	0.006094	0.006096	0.006098	0.0061	0.006102	0.006104	0.006107	0.00611	0.006112	0.006115	0.006119	0.006122	0.006125	0.006128	0.006132	0.006135	0.006139	0.006142	0.006146	0.00615	0.006154	0.006157	0.006161	0.006165	0.006169	0.006173	0.006177	0.006036	0.005708	0.005543	0.005345	0.005148	0.004952	0.004757	0.004563	0.00437	0.004179	0.003988	0.003798	0.003609	0.003421	0.003235	0.003049	0.002864	0.002681	0.002498	0.002317	0.002136	0.001956	0.001778	0.0016
P00924	Glycolysis // Glycolysis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P00925	Glycolysis // Glycolysis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P00942	Glycolysis // Glycolysis	3.2e-05	3.8e-05	4.1e-05	4.3e-05	4.4e-05	4.5e-05	4.6e-05	4.6e-05	4.7e-05	4.7e-05	4.7e-05	4.7e-05	4.8e-05	4.8e-05	4.8e-05	4.8e-05	4.8e-05	4.8e-05	4.8e-05	4.8e-05	4.8e-05	4.8e-05	4.8e-05	4.8e-05	4.8e-05	4.8e-05	4.8e-05	4.8e-05	4.8e-05	4.8e-05	4.8e-05	4.8e-05	4.8e-05	4.8e-05	4.8e-05	4.8e-05	4.8e-05	4.8e-05	4.8e-05	4.8e-05	4.8e-05	4.8e-05	4.8e-05	4.8e-05	4.8e-05	4.8e-05	4.8e-05	4.8e-05	4.8e-05	4.8e-05	4.8e-05	4.8e-05	4.8e-05	4.8e-05	4.8e-05	4.8e-05	4.8e-05	5.1e-05	6e-05	6.7e-05	7.4e-05	8.2e-05	9e-05	9.8e-05	0.000106	0.000113	0.000121	0.000128	0.000136	0.000143	0.000151	0.000158	0.000165	0.000173	0.00018	0.000187	0.000194	0.000201	0.000208	0.000215	0.000222
P00950	Glycolysis // Glycolysis	0.001004	0.001181	0.001277	0.001337	0.001377	0.001406	0.001428	0.001444	0.001457	0.001467	0.001476	0.001483	0.001488	0.001493	0.001497	0.0015	0.001503	0.001505	0.001506	0.001508	0.001509	0.00151	0.001511	0.001511	0.001511	0.001512	0.001512	0.001511	0.001511	0.001511	0.001511	0.00151	0.00151	0.001509	0.001509	0.001508	0.001507	0.001506	0.001506	0.001505	0.001504	0.001503	0.001502	0.001501	0.0015	0.001499	0.001498	0.001497	0.001496	0.001495	0.001494	0.001493	0.001492	0.001491	0.00149	0.001489	0.001488	0.001568	0.001845	0.002042	0.002286	0.002529	0.002771	0.003011	0.003249	0.003486	0.003722	0.003956	0.004189	0.004421	0.004651	0.004879	0.005106	0.005332	0.005556	0.005778	0.006	0.00622	0.006438	0.006655	0.00687
P04037	Oxidative Phosphorylation	0.006211	0.006072	0.005997	0.00595	0.005918	0.005896	0.005879	0.005866	0.005856	0.005847	0.005841	0.005836	0.005831	0.005828	0.005825	0.005822	0.00582	0.005818	0.005817	0.005816	0.005815	0.005814	0.005814	0.005813	0.005813	0.005813	0.005813	0.005813	0.005813	0.005813	0.005814	0.005814	0.005814	0.005815	0.005815	0.005816	0.005816	0.005817	0.005818	0.005818	0.005819	0.00582	0.00582	0.005821	0.005822	0.005823	0.005823	0.005824	0.005825	0.005826	0.005827	0.005827	0.005828	0.005829	0.00583	0.005831	0.005832	0.005823	0.005703	0.005591	0.005453	0.005315	0.005179	0.005043	0.004908	0.004774	0.00464	0.004508	0.004376	0.004245	0.004115	0.003986	0.003857	0.003729	0.003602	0.003476	0.003351	0.003226	0.003103	0.00298	0.002858
P04039	Oxidative Phosphorylation	0.006454	0.00631	0.006232	0.006183	0.00615	0.006126	0.006109	0.006095	0.006085	0.006076	0.006069	0.006064	0.006059	0.006056	0.006052	0.00605	0.006048	0.006046	0.006045	0.006043	0.006042	0.006042	0.006041	0.006041	0.00604	0.00604	0.00604	0.00604	0.006041	0.006041	0.006041	0.006041	0.006042	0.006042	0.006043	0.006043	0.006044	0.006045	0.006045	0.006046	0.006047	0.006047	0.006048	0.006049	0.00605	0.00605	0.006051	0.006052	0.006053	0.006054	0.006055	0.006055	0.006056	0.006057	0.006058	0.006059	0.00606	0.006051	0.005926	0.00581	0.005666	0.005523	0.005381	0.00524	0.0051	0.004961	0.004822	0.004684	0.004547	0.004411	0.004276	0.004141	0.004008	0.003875	0.003743	0.003612	0.003482	0.003352	0.003224	0.003096	0.002969
P04385	Galactose metabolism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P04397	Galactose metabolism // Galactose metabolism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P04806	Glycolysis	0.002053	0.002967	0.003461	0.003769	0.003978	0.004127	0.004238	0.004323	0.00439	0.004444	0.004487	0.004522	0.004551	0.004575	0.004594	0.004611	0.004624	0.004635	0.004644	0.004652	0.004658	0.004662	0.004666	0.004668	0.00467	0.004671	0.004671	0.004671	0.00467	0.004668	0.004666	0.004664	0.004661	0.004659	0.004655	0.004652	0.004648	0.004644	0.00464	0.004636	0.004631	0.004627	0.004622	0.004617	0.004612	0.004607	0.004602	0.004597	0.004592	0.004586	0.004581	0.004576	0.00457	0.004564	0.004559	0.004553	0.004548	0.004688	0.005242	0.005672	0.006199	0.006722	0.007243	0.00776	0.008275	0.008787	0.009295	0.009801	0.010304	0.010804	0.011301	0.011795	0.012286	0.012774	0.013259	0.013741	0.01422	0.014697	0.01517	0.01564	0.016108
P04807	Glycolysis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P05626	Oxidative Phosphorylation	0.024416	0.023861	0.023561	0.023374	0.023247	0.023156	0.023088	0.023037	0.022996	0.022963	0.022937	0.022916	0.022898	0.022884	0.022872	0.022862	0.022854	0.022847	0.022841	0.022837	0.022833	0.02283	0.022828	0.022827	0.022826	0.022825	0.022825	0.022825	0.022826	0.022827	0.022828	0.022829	0.022831	0.022833	0.022835	0.022837	0.022839	0.022841	0.022844	0.022847	0.022849	0.022852	0.022855	0.022858	0.022861	0.022864	0.022867	0.02287	0.022873	0.022877	0.02288	0.022883	0.022887	0.02289	0.022893	0.022897	0.0229	0.022888	0.02246	0.022019	0.021474	0.020933	0.020396	0.019861	0.01933	0.018801	0.018276	0.017754	0.017235	0.01672	0.016207	0.015698	0.015192	0.014689	0.014189	0.013693	0.013199	0.012709	0.012222	0.011738	0.011257
P06169	Anaerobic excretion	0	0.000372	0.000574	0.000699	0.000784	0.000845	0.000891	0.000925	0.000953	0.000974	0.000992	0.001006	0.001018	0.001028	0.001036	0.001042	0.001048	0.001052	0.001056	0.001059	0.001062	0.001063	0.001065	0.001066	0.001067	0.001067	0.001067	0.001067	0.001066	0.001066	0.001065	0.001064	0.001063	0.001062	0.001061	0.001059	0.001058	0.001056	0.001054	0.001053	0.001051	0.001049	0.001047	0.001045	0.001043	0.001041	0.001039	0.001037	0.001035	0.001032	0.00103	0.001028	0.001026	0.001024	0.001021	0.001019	0.001017	0.002963	0.009317	0.013593	0.018931	0.024236	0.029508	0.034748	0.039956	0.04513	0.050273	0.055382	0.06046	0.065504	0.070516	0.075495	0.080442	0.085356	0.090238	0.095087	0.099903	0.104687	0.109438	0.114156	0.118842
P07143	Oxidative Phosphorylation	0.038895	0.038025	0.037554	0.03726	0.037062	0.03692	0.036814	0.036732	0.036669	0.036618	0.036577	0.036543	0.036516	0.036493	0.036474	0.036459	0.036446	0.036435	0.036426	0.036419	0.036414	0.036409	0.036406	0.036404	0.036402	0.036401	0.036401	0.036402	0.036402	0.036404	0.036406	0.036408	0.03641	0.036413	0.036416	0.036419	0.036423	0.036427	0.03643	0.036435	0.036439	0.036443	0.036448	0.036452	0.036457	0.036462	0.036467	0.036472	0.036477	0.036482	0.036487	0.036492	0.036497	0.036503	0.036508	0.036513	0.036519	0.036467	0.035714	0.035013	0.034147	0.033286	0.032431	0.03158	0.030735	0.029894	0.029059	0.028229	0.027403	0.026583	0.025768	0.024958	0.024153	0.023353	0.022558	0.021768	0.020983	0.020203	0.019429	0.018659	0.017894
P07170	Salvage pathways // Salvage pathways	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P07251	Oxidative Phosphorylation	0.053148	0.05194	0.051285	0.050878	0.050602	0.050404	0.050257	0.050144	0.050056	0.049985	0.049928	0.049881	0.049843	0.049812	0.049785	0.049764	0.049746	0.049731	0.049719	0.049709	0.049702	0.049696	0.049691	0.049688	0.049686	0.049684	0.049684	0.049685	0.049686	0.049688	0.04969	0.049693	0.049697	0.049701	0.049705	0.049709	0.049714	0.04972	0.049725	0.049731	0.049736	0.049742	0.049749	0.049755	0.049762	0.049768	0.049775	0.049782	0.049789	0.049796	0.049803	0.04981	0.049818	0.049825	0.049832	0.04984	0.049847	0.04982	0.048888	0.047929	0.046744	0.045566	0.044396	0.043232	0.042075	0.040925	0.039782	0.038646	0.037517	0.036394	0.035279	0.03417	0.033069	0.031974	0.030886	0.029805	0.028731	0.027664	0.026604	0.025551	0.024504
P07255	Oxidative Phosphorylation // Oxidative Phosphorylation	0.002523	0.002466	0.002436	0.002417	0.002404	0.002395	0.002388	0.002383	0.002378	0.002375	0.002373	0.00237	0.002369	0.002367	0.002366	0.002365	0.002364	0.002363	0.002363	0.002362	0.002362	0.002362	0.002361	0.002361	0.002361	0.002361	0.002361	0.002361	0.002361	0.002361	0.002361	0.002362	0.002362	0.002362	0.002362	0.002362	0.002363	0.002363	0.002363	0.002363	0.002364	0.002364	0.002364	0.002364	0.002365	0.002365	0.002365	0.002366	0.002366	0.002366	0.002367	0.002367	0.002367	0.002368	0.002368	0.002368	0.002369	0.002365	0.002317	0.002271	0.002215	0.002159	0.002104	0.002048	0.001994	0.001939	0.001885	0.001831	0.001778	0.001724	0.001671	0.001619	0.001567	0.001515	0.001463	0.001412	0.001361	0.00131	0.00126	0.00121	0.001161
P07256	Oxidative Phosphorylation	0.057367	0.056084	0.055388	0.054956	0.054663	0.054453	0.054297	0.054177	0.054083	0.054008	0.053948	0.053898	0.053858	0.053824	0.053796	0.053773	0.053754	0.053739	0.053726	0.053716	0.053707	0.053701	0.053696	0.053692	0.05369	0.053689	0.053689	0.053689	0.053691	0.053693	0.053695	0.053698	0.053702	0.053706	0.053711	0.053716	0.053721	0.053726	0.053732	0.053738	0.053744	0.053751	0.053757	0.053764	0.053771	0.053778	0.053785	0.053793	0.0538	0.053808	0.053815	0.053823	0.053831	0.053838	0.053846	0.053854	0.053862	0.053786	0.052675	0.051641	0.050364	0.049095	0.047833	0.046578	0.045331	0.044092	0.04286	0.041635	0.040418	0.039208	0.038006	0.036811	0.035623	0.034444	0.033271	0.032106	0.030948	0.029798	0.028656	0.02752	0.026393
P07257	Oxidative Phosphorylation	0.046231	0.045197	0.044637	0.044289	0.044053	0.043883	0.043757	0.043661	0.043585	0.043525	0.043476	0.043436	0.043403	0.043376	0.043354	0.043335	0.04332	0.043308	0.043297	0.043289	0.043282	0.043277	0.043273	0.04327	0.043268	0.043267	0.043267	0.043268	0.043269	0.04327	0.043273	0.043275	0.043278	0.043281	0.043285	0.043289	0.043293	0.043297	0.043302	0.043307	0.043312	0.043317	0.043322	0.043328	0.043334	0.043339	0.043345	0.043351	0.043357	0.043363	0.043369	0.043375	0.043382	0.043388	0.043394	0.043401	0.043407	0.043346	0.04245	0.041617	0.040588	0.039565	0.038548	0.037537	0.036532	0.035533	0.03454	0.033553	0.032572	0.031597	0.030628	0.029666	0.028709	0.027758	0.026813	0.025874	0.024941	0.024014	0.023093	0.022178	0.02127
