enzymes	subSystems	D_0	D_005	D_01	D_015	D_02	D_025	D_03	D_035	D_04	D_045	D_05	D_055	D_06	D_065	D_07	D_075	D_08	D_085	D_09	D_095	D_1	D_105	D_11	D_115	D_12	D_125	D_13	D_135	D_14	D_145	D_15	D_155	D_16	D_165	D_17	D_175	D_18	D_185	D_19	D_195	D_2	D_205	D_21	D_215	D_22	D_225	D_23	D_235	D_24	D_245	D_25	D_255	D_26	D_265	D_27	D_275	D_28	D_285	D_29	D_295	D_3	D_305	D_31	D_315	D_32	D_325	D_33	D_335	D_34	D_345	D_35	D_355	D_36	D_365	D_37	D_375	D_38	D_385	D_39	D_395	D_4
P04039	Oxidative Phosphorylation	0.004774	0.004896	0.005005	0.005102	0.005189	0.005267	0.005339	0.005404	0.005464	0.005519	0.00557	0.005617	0.005661	0.005702	0.00574	0.005776	0.005809	0.005841	0.00587	0.005898	0.005925	0.00595	0.005973	0.005996	0.006017	0.006038	0.006043	0.006043	0.006044	0.006044	0.006044	0.006044	0.006045	0.006045	0.006046	0.006046	0.006047	0.006048	0.006048	0.006049	0.00605	0.00605	0.006051	0.006052	0.006053	0.006054	0.006054	0.006055	0.006056	0.006057	0.006058	0.006059	0.006059	0.00606	0.006061	0.006062	0.006063	0.006051	0.005926	0.005809	0.005666	0.005523	0.005381	0.00524	0.005099	0.00496	0.004821	0.004683	0.004546	0.00441	0.004275	0.004141	0.004007	0.003874	0.003742	0.003611	0.003481	0.003351	0.003223	0.003095	0.002968
P04385	Galactose metabolism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P04397	Galactose metabolism // Galactose metabolism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P04806	Glycolysis	0.001519	0.001852	0.002145	0.002404	0.002636	0.002843	0.003029	0.003197	0.00335	0.003488	0.003615	0.00373	0.003836	0.003933	0.004023	0.004105	0.004182	0.004252	0.004317	0.004378	0.004434	0.004486	0.004535	0.00458	0.004622	0.004661	0.004673	0.004672	0.004671	0.00467	0.004668	0.004666	0.004663	0.00466	0.004657	0.004654	0.00465	0.004646	0.004642	0.004638	0.004633	0.004629	0.004624	0.004619	0.004614	0.004609	0.004604	0.004599	0.004594	0.004588	0.004583	0.004577	0.004572	0.004566	0.004561	0.004555	0.004549	0.004689	0.005243	0.005674	0.0062	0.006724	0.007244	0.007762	0.008277	0.008789	0.009298	0.009803	0.010306	0.010806	0.011303	0.011797	0.012288	0.012777	0.013262	0.013744	0.014223	0.0147	0.015173	0.015643	0.016111
P04807	Glycolysis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P05626	Oxidative Phosphorylation	0.018062	0.018519	0.018925	0.019288	0.019615	0.01991	0.020179	0.020425	0.02065	0.020857	0.021048	0.021225	0.02139	0.021543	0.021687	0.021821	0.021947	0.022065	0.022177	0.022282	0.022381	0.022475	0.022565	0.02265	0.02273	0.022807	0.022829	0.022829	0.02283	0.022831	0.022832	0.022833	0.022835	0.022837	0.022839	0.022841	0.022843	0.022846	0.022848	0.022851	0.022853	0.022856	0.022859	0.022862	0.022865	0.022868	0.022871	0.022874	0.022878	0.022881	0.022884	0.022888	0.022891	0.022894	0.022898	0.022901	0.022905	0.022887	0.022457	0.022016	0.021472	0.020931	0.020393	0.019858	0.019327	0.018798	0.018273	0.017751	0.017232	0.016717	0.016204	0.015695	0.015189	0.014686	0.014186	0.013689	0.013196	0.012705	0.012218	0.011734	0.011253
P06169	Anaerobic excretion	2e-06	0.000116	0.000215	0.000303	0.000382	0.000453	0.000516	0.000574	0.000625	0.000672	0.000715	0.000754	0.00079	0.000822	0.000853	0.00088	0.000906	0.000929	0.000951	0.000971	0.000989	0.001006	0.001022	0.001037	0.001051	0.001064	0.001067	0.001067	0.001067	0.001066	0.001065	0.001064	0.001063	0.001062	0.001061	0.001059	0.001058	0.001056	0.001055	0.001053	0.001051	0.001049	0.001047	0.001045	0.001043	0.001041	0.001039	0.001037	0.001035	0.001033	0.001031	0.001028	0.001026	0.001024	0.001022	0.001019	0.001017	0.00298	0.009334	0.01361	0.018949	0.024254	0.029528	0.034769	0.039977	0.045153	0.050296	0.055406	0.060484	0.065529	0.070542	0.075522	0.080469	0.085384	0.090267	0.095117	0.099934	0.104718	0.10947	0.114189	0.118876
P07143	Oxidative Phosphorylation	0.028772	0.029508	0.030161	0.030745	0.031269	0.031743	0.032174	0.032567	0.032928	0.03326	0.033567	0.033851	0.034116	0.034361	0.034591	0.034806	0.035008	0.035198	0.035376	0.035545	0.035704	0.035855	0.035998	0.036134	0.036263	0.036386	0.036419	0.036419	0.03642	0.036422	0.036424	0.036426	0.036429	0.036431	0.036434	0.036438	0.036441	0.036445	0.036449	0.036453	0.036457	0.036462	0.036466	0.036471	0.036476	0.036481	0.036485	0.03649	0.036496	0.036501	0.036506	0.036511	0.036516	0.036522	0.036527	0.036532	0.036538	0.036465	0.03571	0.035009	0.034143	0.033282	0.032427	0.031576	0.03073	0.02989	0.029054	0.028224	0.027398	0.026578	0.025763	0.024953	0.024147	0.023347	0.022552	0.021762	0.020977	0.020197	0.019422	0.018653	0.017888
P07170	Salvage pathways // Salvage pathways	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P07251	Oxidative Phosphorylation	0.039316	0.040311	0.041195	0.041985	0.042696	0.043339	0.043924	0.044458	0.044948	0.045399	0.045816	0.046202	0.04656	0.046894	0.047206	0.047498	0.047772	0.04803	0.048272	0.048501	0.048718	0.048923	0.049117	0.049302	0.049477	0.049645	0.049692	0.049692	0.049694	0.049696	0.049698	0.049702	0.049705	0.049709	0.049713	0.049718	0.049723	0.049728	0.049734	0.04974	0.049745	0.049752	0.049758	0.049764	0.049771	0.049778	0.049784	0.049791	0.049798	0.049806	0.049813	0.04982	0.049827	0.049835	0.049842	0.04985	0.049857	0.049818	0.048883	0.047923	0.046739	0.045561	0.04439	0.043226	0.042069	0.040919	0.039776	0.038639	0.03751	0.036388	0.035272	0.034163	0.033061	0.031966	0.030878	0.029797	0.028723	0.027656	0.026595	0.025542	0.024496
P07255	Oxidative Phosphorylation // Oxidative Phosphorylation	0.001866	0.001914	0.001956	0.001994	0.002028	0.002059	0.002087	0.002112	0.002136	0.002157	0.002177	0.002196	0.002213	0.002229	0.002244	0.002258	0.002271	0.002283	0.002295	0.002306	0.002316	0.002326	0.002335	0.002344	0.002352	0.00236	0.002362	0.002362	0.002362	0.002363	0.002363	0.002363	0.002363	0.002363	0.002363	0.002364	0.002364	0.002364	0.002364	0.002365	0.002365	0.002365	0.002365	0.002366	0.002366	0.002366	0.002367	0.002367	0.002367	0.002368	0.002368	0.002368	0.002369	0.002369	0.002369	0.00237	0.00237	0.002365	0.002316	0.002271	0.002215	0.002159	0.002103	0.002048	0.001993	0.001939	0.001885	0.001831	0.001777	0.001724	0.001671	0.001619	0.001566	0.001514	0.001463	0.001412	0.001361	0.00131	0.00126	0.00121	0.00116
P07256	Oxidative Phosphorylation	0.042437	0.043521	0.044485	0.045346	0.046119	0.046818	0.047454	0.048034	0.048567	0.049057	0.049509	0.049928	0.050318	0.05068	0.051019	0.051336	0.051634	0.051914	0.052177	0.052426	0.052661	0.052883	0.053094	0.053294	0.053485	0.053666	0.053715	0.053716	0.053717	0.053719	0.053722	0.053725	0.053729	0.053733	0.053738	0.053743	0.053748	0.053754	0.05376	0.053766	0.053772	0.053778	0.053785	0.053792	0.053799	0.053806	0.053813	0.05382	0.053828	0.053835	0.053843	0.053851	0.053859	0.053866	0.053874	0.053882	0.05389	0.053783	0.052669	0.051635	0.050358	0.049089	0.047826	0.046572	0.045325	0.044085	0.042853	0.041628	0.04041	0.039201	0.037998	0.036803	0.035615	0.034435	0.033263	0.032097	0.03094	0.029789	0.028647	0.027511	0.026383
P07257	Oxidative Phosphorylation	0.0342	0.035073	0.03585	0.036544	0.037167	0.03773	0.038242	0.03871	0.039139	0.039534	0.039899	0.040237	0.04055	0.040843	0.041116	0.041371	0.041611	0.041837	0.042049	0.042249	0.042439	0.042618	0.042788	0.042949	0.043103	0.043249	0.043288	0.043289	0.04329	0.043292	0.043294	0.043297	0.0433	0.043303	0.043307	0.043311	0.043315	0.04332	0.043324	0.043329	0.043334	0.043339	0.043345	0.04335	0.043356	0.043362	0.043367	0.043373	0.043379	0.043385	0.043392	0.043398	0.043404	0.04341	0.043417	0.043423	0.04343	0.043343	0.042446	0.041612	0.040583	0.03956	0.038543	0.037532	0.036527	0.035528	0.034535	0.033547	0.032566	0.031591	0.030622	0.029659	0.028702	0.027751	0.026806	0.025867	0.024934	0.024007	0.023086	0.022171	0.021262
