enzymes	subSystems	D_0	D_005	D_01	D_015	D_02	D_025	D_03	D_035	D_04	D_045	D_05	D_055	D_06	D_065	D_07	D_075	D_08	D_085	D_09	D_095	D_1	D_105	D_11	D_115	D_12	D_125	D_13	D_135	D_14	D_145	D_15	D_155	D_16	D_165	D_17	D_175	D_18	D_185	D_19	D_195	D_2	D_205	D_21	D_215	D_22	D_225	D_23	D_235	D_24	D_245	D_25	D_255	D_26	D_265	D_27	D_275	D_28	D_285	D_29	D_295	D_3	D_305	D_31	D_315	D_32	D_325	D_33	D_335	D_34	D_345	D_35	D_355	D_36	D_365	D_37	D_375	D_38	D_385	D_39	D_395	D_4
P00425	Oxidative Phosphorylation	0.000274	0.000377	0.00048	0.000581	0.000681	0.000781	0.00088	0.000977	0.001074	0.00117	0.001265	0.00136	0.001453	0.001546	0.001637	0.001729	0.001821	0.001925	0.00203	0.002135	0.00224	0.002345	0.00245	0.002555	0.002659	0.002767	0.002874	0.002981	0.003088	0.003196	0.003303	0.00341	0.003518	0.003625	0.003733	0.00384	0.003948	0.004055	0.004163	0.00427	0.004378	0.004485	0.004584	0.004678	0.004771	0.004864	0.004956	0.005048	0.005139	0.005229	0.005319	0.005409	0.005498	0.005586	0.005671	0.005752	0.005815	0.005842	0.005721	0.005609	0.00547	0.005332	0.005195	0.005059	0.004923	0.004788	0.004655	0.004522	0.004389	0.004258	0.004127	0.003998	0.003869	0.00374	0.003613	0.003486	0.003361	0.003236	0.003112	0.002988	0.002866
P00427	Oxidative Phosphorylation	0.000276	0.00038	0.000484	0.000586	0.000687	0.000787	0.000887	0.000986	0.001083	0.00118	0.001276	0.001371	0.001465	0.001559	0.001651	0.001744	0.001836	0.001941	0.002047	0.002153	0.002259	0.002365	0.002471	0.002576	0.002682	0.00279	0.002898	0.003006	0.003114	0.003222	0.003331	0.003439	0.003547	0.003656	0.003764	0.003873	0.003981	0.004089	0.004198	0.004306	0.004415	0.004523	0.004622	0.004717	0.004811	0.004905	0.004998	0.00509	0.005182	0.005273	0.005364	0.005454	0.005544	0.005633	0.005718	0.0058	0.005864	0.005891	0.005769	0.005656	0.005516	0.005377	0.005239	0.005101	0.004965	0.004829	0.004694	0.00456	0.004426	0.004294	0.004162	0.004031	0.003901	0.003772	0.003643	0.003516	0.003389	0.003263	0.003138	0.003013	0.00289
P00549	Glycolysis	0.000217	0.000347	0.000476	0.000603	0.000729	0.000853	0.000976	0.001097	0.001217	0.001336	0.001453	0.001568	0.001683	0.001796	0.001907	0.002018	0.002129	0.002246	0.002364	0.00248	0.002597	0.002713	0.002828	0.002943	0.003059	0.003176	0.003293	0.00341	0.003527	0.003644	0.00376	0.003877	0.003993	0.004108	0.004224	0.004339	0.004454	0.004569	0.004683	0.004798	0.004912	0.005025	0.005129	0.005227	0.005325	0.005421	0.005517	0.005612	0.005706	0.005799	0.005892	0.005984	0.006075	0.006165	0.006251	0.006333	0.006396	0.007026	0.008443	0.009396	0.010578	0.011754	0.012922	0.014084	0.015238	0.016385	0.017525	0.018659	0.019785	0.020904	0.022016	0.023121	0.024219	0.02531	0.026393	0.02747	0.02854	0.029603	0.030658	0.031707	0.032748
P00560	Glycolysis // Glycolysis	0.06597	0.064519	0.063082	0.061657	0.060245	0.058846	0.057461	0.056087	0.054727	0.053379	0.052044	0.05072	0.04941	0.048112	0.046826	0.045576	0.044355	0.04328	0.042218	0.041158	0.040098	0.03904	0.037983	0.036927	0.035877	0.034858	0.033838	0.032818	0.031797	0.030776	0.029755	0.028734	0.027713	0.026691	0.02567	0.024649	0.023628	0.022607	0.021586	0.020566	0.019546	0.018527	0.017474	0.016411	0.015355	0.014305	0.013262	0.012225	0.011195	0.010172	0.009155	0.008145	0.007141	0.006144	0.00515	0.004162	0.003172	0.002728	0.003209	0.003552	0.003977	0.0044	0.00482	0.005237	0.005652	0.006065	0.006475	0.006882	0.007287	0.00769	0.00809	0.008487	0.008882	0.009274	0.009664	0.010052	0.010436	0.010819	0.011199	0.011576	0.011951
P00830	Oxidative Phosphorylation	0.002301	0.003166	0.004022	0.004872	0.005713	0.006548	0.007375	0.008194	0.009006	0.009811	0.010609	0.011399	0.012182	0.012958	0.013727	0.014496	0.015265	0.01608	0.016897	0.017714	0.018531	0.019347	0.020161	0.020976	0.021791	0.022626	0.02346	0.024296	0.025131	0.025967	0.026804	0.02764	0.028477	0.029314	0.030152	0.030989	0.031826	0.032664	0.033501	0.034338	0.035176	0.036012	0.036779	0.037507	0.038231	0.03895	0.039666	0.040377	0.041083	0.041786	0.042484	0.043178	0.043868	0.044553	0.045209	0.045838	0.046324	0.046576	0.045705	0.044807	0.0437	0.042599	0.041504	0.040416	0.039334	0.038259	0.03719	0.036127	0.035071	0.034022	0.032979	0.031942	0.030912	0.029889	0.028871	0.027861	0.026856	0.025858	0.024867	0.023882	0.022904
P00854	Oxidative Phosphorylation	0.001222	0.001681	0.002136	0.002587	0.003034	0.003477	0.003916	0.004352	0.004783	0.00521	0.005634	0.006054	0.00647	0.006882	0.00729	0.007698	0.008107	0.008539	0.008973	0.009407	0.009841	0.010274	0.010707	0.011139	0.011573	0.012016	0.012459	0.012902	0.013346	0.01379	0.014234	0.014679	0.015123	0.015568	0.016012	0.016457	0.016902	0.017347	0.017791	0.018236	0.01868	0.019125	0.019532	0.019919	0.020303	0.020685	0.021065	0.021443	0.021818	0.022191	0.022562	0.02293	0.023296	0.02366	0.024009	0.024343	0.024601	0.024735	0.024272	0.023796	0.023207	0.022623	0.022041	0.021463	0.020889	0.020318	0.01975	0.019186	0.018625	0.018068	0.017514	0.016963	0.016416	0.015873	0.015332	0.014796	0.014262	0.013732	0.013206	0.012683	0.012163
P00856	Oxidative Phosphorylation	0.000245	0.000336	0.000427	0.000518	0.000607	0.000696	0.000784	0.000871	0.000957	0.001043	0.001127	0.001211	0.001294	0.001377	0.001459	0.00154	0.001622	0.001709	0.001795	0.001882	0.001969	0.002056	0.002142	0.002229	0.002316	0.002404	0.002493	0.002582	0.00267	0.002759	0.002848	0.002937	0.003026	0.003115	0.003204	0.003293	0.003382	0.003471	0.00356	0.003649	0.003738	0.003827	0.003908	0.003985	0.004062	0.004139	0.004215	0.00429	0.004365	0.00444	0.004514	0.004588	0.004661	0.004734	0.004804	0.004871	0.004922	0.004949	0.004856	0.004761	0.004643	0.004526	0.00441	0.004294	0.00418	0.004065	0.003952	0.003839	0.003727	0.003615	0.003504	0.003394	0.003285	0.003176	0.003068	0.00296	0.002854	0.002748	0.002642	0.002538	0.002434
P00890	TCA	0.000348	0.000451	0.000552	0.000654	0.000754	0.000854	0.000953	0.001052	0.001149	0.001246	0.001343	0.001438	0.001533	0.001628	0.001721	0.001815	0.001909	0.002009	0.00211	0.00221	0.002311	0.002412	0.002513	0.002614	0.002715	0.002819	0.002922	0.003027	0.003131	0.003236	0.00334	0.003445	0.00355	0.003656	0.003761	0.003867	0.003973	0.004078	0.004184	0.004291	0.004397	0.004503	0.004601	0.004694	0.004787	0.004879	0.004971	0.005062	0.005153	0.005244	0.005334	0.005423	0.005513	0.005601	0.005687	0.005769	0.005832	0.00584	0.005609	0.005436	0.005228	0.005021	0.004816	0.004611	0.004407	0.004205	0.004003	0.003803	0.003607	0.003428	0.00325	0.003072	0.002896	0.00272	0.002546	0.002372	0.0022	0.002028	0.001858	0.001688	0.001519
P00924	Glycolysis // Glycolysis	0.065899	0.064402	0.062918	0.061449	0.059992	0.058549	0.057119	0.055703	0.054299	0.052909	0.051533	0.050168	0.048817	0.047479	0.046154	0.044864	0.043604	0.042488	0.041384	0.040282	0.039181	0.038082	0.036984	0.035887	0.034797	0.033736	0.032675	0.031613	0.030551	0.029489	0.028427	0.027365	0.026303	0.025241	0.024179	0.023117	0.022055	0.020994	0.019933	0.018873	0.017813	0.016753	0.015665	0.014567	0.013477	0.012393	0.011316	0.010246	0.009183	0.008127	0.007078	0.006036	0.005	0.003971	0.002947	0.00193	0.000875	2e-06	0	1e-06	1e-06	2e-06	2e-06	2e-06	2e-06	2e-06	2e-06	2e-06	2e-06	2e-06	3e-06	3e-06	3e-06	3e-06	3e-06	3e-06	3e-06	3e-06	4e-06	4e-06	4e-06
P00925	Glycolysis // Glycolysis	0.065899	0.064402	0.062918	0.061448	0.059992	0.058549	0.057119	0.055703	0.054299	0.052909	0.051532	0.050168	0.048817	0.047479	0.046154	0.044864	0.043604	0.042488	0.041384	0.040282	0.039181	0.038082	0.036984	0.035887	0.034797	0.033736	0.032675	0.031613	0.030551	0.029489	0.028427	0.027365	0.026303	0.025241	0.024179	0.023117	0.022055	0.020994	0.019933	0.018873	0.017813	0.016753	0.015665	0.014567	0.013477	0.012393	0.011316	0.010246	0.009183	0.008127	0.007078	0.006036	0.005	0.003971	0.002947	0.00193	0.000874	2e-06	0	1e-06	1e-06	2e-06	2e-06	2e-06	2e-06	2e-06	2e-06	2e-06	2e-06	2e-06	3e-06	3e-06	3e-06	3e-06	3e-06	3e-06	3e-06	3e-06	3e-06	4e-06	4e-06
P00942	Glycolysis // Glycolysis	2e-06	2e-06	3e-06	4e-06	5e-06	6e-06	7e-06	8e-06	9e-06	1e-05	1.1e-05	1.2e-05	1.2e-05	1.3e-05	1.4e-05	1.5e-05	1.6e-05	1.7e-05	1.8e-05	1.8e-05	1.9e-05	2e-05	2.1e-05	2.2e-05	2.3e-05	2.4e-05	2.4e-05	2.5e-05	2.6e-05	2.7e-05	2.8e-05	2.9e-05	3e-05	3e-05	3.1e-05	3.2e-05	3.3e-05	3.4e-05	3.5e-05	3.6e-05	3.6e-05	3.7e-05	3.8e-05	3.9e-05	3.9e-05	4e-05	4.1e-05	4.2e-05	4.2e-05	4.3e-05	4.4e-05	4.4e-05	4.5e-05	4.6e-05	4.6e-05	4.7e-05	4.7e-05	5.1e-05	6e-05	6.8e-05	7.5e-05	8.3e-05	9.1e-05	9.9e-05	0.000107	0.000115	0.000122	0.00013	0.000137	0.000145	0.000153	0.00016	0.000167	0.000175	0.000182	0.000189	0.000196	0.000204	0.000211	0.000218	0.000225
P00950	Glycolysis // Glycolysis	4.6e-05	7.7e-05	0.000107	0.000137	0.000166	0.000195	0.000224	0.000252	0.00028	0.000308	0.000335	0.000362	0.000389	0.000415	0.000441	0.000467	0.000493	0.00052	0.000548	0.000575	0.000602	0.000629	0.000656	0.000682	0.000709	0.000736	0.000763	0.000791	0.000818	0.000845	0.000872	0.000898	0.000925	0.000952	0.000979	0.001005	0.001032	0.001059	0.001085	0.001111	0.001138	0.001164	0.001188	0.00121	0.001233	0.001255	0.001277	0.001299	0.001321	0.001342	0.001363	0.001384	0.001405	0.001426	0.001446	0.001465	0.001479	0.001568	0.001845	0.002042	0.002287	0.00253	0.002771	0.003011	0.00325	0.003487	0.003723	0.003957	0.00419	0.004421	0.004651	0.00488	0.005107	0.005332	0.005556	0.005779	0.006	0.00622	0.006439	0.006656	0.006871
P04037	Oxidative Phosphorylation	0.000273	0.000376	0.000478	0.000579	0.000679	0.000778	0.000877	0.000974	0.001071	0.001167	0.001261	0.001355	0.001449	0.001541	0.001632	0.001724	0.001815	0.001919	0.002024	0.002129	0.002233	0.002338	0.002442	0.002546	0.002651	0.002758	0.002865	0.002972	0.003079	0.003186	0.003293	0.0034	0.003507	0.003614	0.003721	0.003828	0.003935	0.004043	0.00415	0.004257	0.004364	0.004471	0.004569	0.004663	0.004756	0.004848	0.00494	0.005032	0.005123	0.005213	0.005302	0.005392	0.00548	0.005568	0.005653	0.005734	0.005797	0.005823	0.005703	0.005591	0.005453	0.005315	0.005179	0.005043	0.004908	0.004773	0.00464	0.004507	0.004376	0.004245	0.004114	0.003985	0.003856	0.003729	0.003602	0.003475	0.00335	0.003226	0.003102	0.002979	0.002857
P04039	Oxidative Phosphorylation	0.000284	0.000391	0.000497	0.000602	0.000706	0.000809	0.000911	0.001012	0.001113	0.001212	0.001311	0.001408	0.001505	0.001601	0.001696	0.001791	0.001886	0.001994	0.002103	0.002212	0.002321	0.002429	0.002538	0.002646	0.002755	0.002866	0.002977	0.003088	0.003199	0.00331	0.003421	0.003533	0.003644	0.003755	0.003867	0.003978	0.004089	0.004201	0.004312	0.004423	0.004535	0.004646	0.004748	0.004845	0.004942	0.005038	0.005134	0.005229	0.005323	0.005417	0.00551	0.005603	0.005695	0.005786	0.005874	0.005958	0.006023	0.006051	0.005926	0.00581	0.005666	0.005523	0.005381	0.00524	0.0051	0.00496	0.004822	0.004684	0.004547	0.004411	0.004275	0.004141	0.004007	0.003875	0.003743	0.003611	0.003481	0.003352	0.003223	0.003095	0.002969
P04385	Galactose metabolism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P04397	Galactose metabolism // Galactose metabolism	0.065889	0.064385	0.062895	0.061419	0.059956	0.058507	0.057071	0.055648	0.054239	0.052843	0.051461	0.05009	0.048734	0.04739	0.046059	0.044764	0.043498	0.042376	0.041267	0.040159	0.039052	0.037947	0.036843	0.035741	0.034645	0.033578	0.032511	0.031443	0.030376	0.029308	0.02824	0.027172	0.026104	0.025036	0.023969	0.022901	0.021834	0.020767	0.0197	0.018634	0.017569	0.016504	0.01541	0.014307	0.013212	0.012124	0.011042	0.009968	0.0089	0.007839	0.006785	0.005738	0.004698	0.003665	0.002637	0.001616	0.000602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P04806	Glycolysis	9e-05	0.000184	0.000276	0.000367	0.000456	0.000545	0.000632	0.000718	0.000803	0.000886	0.000969	0.00105	0.00113	0.001209	0.001287	0.001365	0.001442	0.001523	0.001604	0.001685	0.001765	0.001845	0.001924	0.002003	0.002081	0.002162	0.002241	0.002321	0.0024	0.002479	0.002558	0.002636	0.002714	0.002792	0.00287	0.002947	0.003024	0.003101	0.003177	0.003253	0.003329	0.003404	0.003473	0.003537	0.003601	0.003664	0.003727	0.003789	0.00385	0.003911	0.003971	0.004031	0.00409	0.004148	0.004203	0.004256	0.004295	0.004635	0.005215	0.005642	0.006166	0.006687	0.007205	0.00772	0.008232	0.008741	0.009247	0.00975	0.01025	0.010747	0.011242	0.011733	0.012221	0.012707	0.01319	0.013669	0.014146	0.01462	0.01509	0.015558	0.016023
P04807	Glycolysis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2e-06	2e-06	2e-06	2e-06	2e-06	2e-06	3e-06	3e-06	3e-06	3e-06	3e-06	3e-06	3e-06	4e-06	4e-06	4e-06	4e-06	4e-06	4e-06	4e-06	5e-06	5e-06
P05626	Oxidative Phosphorylation	0.001131	0.001556	0.001977	0.002394	0.002807	0.003217	0.003624	0.004026	0.004426	0.004821	0.005213	0.005601	0.005986	0.006368	0.006745	0.007123	0.007501	0.007901	0.008303	0.008705	0.009106	0.009507	0.009907	0.010307	0.010708	0.011118	0.011528	0.011938	0.012349	0.01276	0.013171	0.013582	0.013993	0.014405	0.014816	0.015228	0.015639	0.016051	0.016462	0.016873	0.017285	0.017696	0.018073	0.01843	0.018786	0.01914	0.019491	0.019841	0.020188	0.020533	0.020876	0.021217	0.021556	0.021893	0.022215	0.022524	0.022763	0.022887	0.022459	0.022018	0.021474	0.020932	0.020395	0.01986	0.019328	0.0188	0.018275	0.017753	0.017234	0.016718	0.016205	0.015696	0.01519	0.014687	0.014187	0.01369	0.013197	0.012706	0.012219	0.011735	0.011255
P06169	Anaerobic excretion	0	2.4e-05	4.3e-05	6.4e-05	8.5e-05	0.000105	0.000126	0.000145	0.000165	0.000184	0.000203	0.000221	0.000239	0.000257	0.000274	0.000292	0.000309	0.000327	0.000345	0.000363	0.00038	0.000398	0.000415	0.000432	0.000449	0.000467	0.000484	0.000501	0.000518	0.000535	0.000552	0.000569	0.000585	0.000602	0.000618	0.000634	0.000651	0.000667	0.000683	0.000698	0.000714	0.00073	0.000744	0.000757	0.00077	0.000783	0.000795	0.000808	0.00082	0.000832	0.000844	0.000856	0.000868	0.000879	0.00089	0.0009	0.000908	0.002675	0.008733	0.012946	0.018224	0.023469	0.028683	0.033864	0.039013	0.044129	0.049214	0.054266	0.059286	0.064273	0.069228	0.074151	0.079042	0.083901	0.088727	0.093521	0.098283	0.103012	0.107709	0.112374	0.117007
P07143	Oxidative Phosphorylation	0.001801	0.002479	0.003151	0.003817	0.004477	0.005131	0.005779	0.006422	0.007059	0.00769	0.008315	0.008934	0.009548	0.010157	0.010759	0.011362	0.011965	0.012603	0.013244	0.013885	0.014525	0.015164	0.015803	0.016441	0.017081	0.017735	0.018389	0.019044	0.019699	0.020354	0.021009	0.021665	0.022321	0.022977	0.023634	0.02429	0.024946	0.025603	0.026259	0.026915	0.027571	0.028227	0.028828	0.029398	0.029966	0.03053	0.03109	0.031647	0.032201	0.032752	0.033299	0.033843	0.034383	0.03492	0.035434	0.035927	0.036307	0.036465	0.035712	0.035011	0.034145	0.033284	0.032429	0.031578	0.030732	0.029892	0.029056	0.028226	0.0274	0.02658	0.025765	0.024954	0.024149	0.023349	0.022554	0.021764	0.020979	0.020199	0.019424	0.018654	0.01789
P07170	Salvage pathways // Salvage pathways	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P07251	Oxidative Phosphorylation	0.002462	0.003386	0.004302	0.005211	0.006111	0.007003	0.007888	0.008765	0.009633	0.010494	0.011347	0.012193	0.01303	0.01386	0.014683	0.015505	0.016328	0.017199	0.018074	0.018948	0.019821	0.020693	0.021565	0.022436	0.023308	0.024201	0.025093	0.025987	0.026881	0.027775	0.028669	0.029564	0.03046	0.031355	0.032251	0.033146	0.034042	0.034938	0.035833	0.036729	0.037624	0.038519	0.039339	0.040118	0.040892	0.041662	0.042427	0.043187	0.043943	0.044695	0.045441	0.046184	0.046921	0.047654	0.048356	0.049029	0.049549	0.049819	0.048886	0.047927	0.046742	0.045564	0.044393	0.043229	0.042072	0.040922	0.039779	0.038642	0.037513	0.03639	0.035275	0.034166	0.033064	0.031969	0.030881	0.0298	0.028726	0.027659	0.026598	0.025545	0.024498
