mets	metNames	resp_unreg	resp_reg	ferm_unreg	ferm_reg	FC_resp	FC_ferm	FC_reg	FC_unreg
ETH[c]	ethanol	5e-16	5e-16	14.4053423821094	15.5970092833026	1	1.08272395543151	1.03980061888684e+16	9.60356158807293e+15
FUM[m]	fumarate	0.732989159002714	0.813656316931267	0.595956368367341	0.420263146725135	1.11005232060772	0.70519113316378	0.516511871142564	0.813049362391913
GP[c]	glycerol-3-phosphate	1e-15	0.00825	1e-15	0.00825	4125000000000.5	4125000000000.5	1	1
GLY[c]	glycerol	5e-16	0.0082499999999995	5e-16	0.0082499999999995	5500000000000.33	5500000000000.33	1	1
DHAP[c]	dihydroxyacetone phosphate	0.724412087239004	0.764746960909985	9.35764362643838	9.86195485939643	1.05567945977367	1.05389297274938	12.8957097752458	12.9175696972475
ICI[m]	isocitrate	0.747106559002714	0.827773716931233	0.652425968367341	0.476732746725136	1.10797276098901	0.730707804163794	0.575921579743442	0.873270299270618
NAD[c]	nad+	1.51691471021011	1.86099291786666	18.8739853328768	19.9835662942365	1.22682765572818	1.05878890662413	10.7381205497249	12.4423510470556
NAD[m]	nad+	4.70687055102096	4.99370051333029	7.88446524343671	7.09135641703442	1.06093857037286	0.89940867238111	1.42006041373619	1.67509710708456
NADH[c]	NADH	1.51691471021011	1.86099291786666	18.8739853328768	19.9835662942365	1.22682765572818	1.05878890662413	10.7381205497249	12.4423510470556
NADH[m]	NADH	4.70687055102096	4.99370051333029	7.88446524343671	7.09135641703442	1.06093857037286	0.89940867238111	1.42006041373619	1.67509710708456
NADP[c]	nadp+	0.59517056	0.59517056	2.38068224	2.38068224	1	1	3.99999999999999	3.99999999999999
NADP[m]	nadp+	0.1026775952	0.1026775952	0.4107103808	0.4107103808	1	1	3.99999999999997	3.99999999999997
NADPH[c]	NADPH	0.59517056	0.59517056	2.38068224	2.38068224	1	1	3.99999999999999	3.99999999999999
NADPH[m]	NADPH	0.1026775952	0.1026775952	0.4107103808	0.4107103808	1	1	3.99999999999997	3.99999999999997
O2[c]	O2	2.73904549501184	3.00167449528244	4.31667336590203	3.83227234187977	1.09588340199127	0.887783720712203	1.27671149816635	1.57597724235076
OAA[m]	oxaloacetate	0.747106559002714	0.827773716931217	0.652425968367341	0.476732746725136	1.10797276098898	0.730707804163793	0.575921579743453	0.873270299270617
PI[c]	phosphate	6.90193629677895	7.57514857805644	26.6799747658736	26.6882228623199	1.09753962545144	1.00030914933461	3.52312863402176	3.86557824046055
PEP[c]	phosphoenolpyruvate	1.45604777021011	1.65529264570078	18.6305175728768	19.6464912524277	1.13683951829542	1.05453276730379	11.8688929739733	12.7952653436558
PYR[c]	pyruvate	1.34840777021011	1.54765264570077	18.1999575728768	19.2159312524277	1.14776307278296	1.05582285977771	12.4161783367913	13.4973692490965
S7P[c]	sedoheptulose 7-phosphate	0.0911265157320998	0.0993764999999992	0.250841999999999	0.266443213634787	1.09053330089074	1.06219538049764	2.68114910099256	2.75267849302436
SUC[m]	succinate	0.732989159002714	0.813656316931233	0.595956368367341	0.420263146725136	1.11005232060768	0.70519113316378	0.516511871142587	0.813049362391914
ubiquinone-6[m]	ubiquinone-6	5.43985971002368	5.96511771056488	8.48042161180405	7.51161956375955	1.09655726958792	0.885760155285675	1.25925755839749	1.55894123449135
ubiquinol-6[m]	ubiquinol-6	5.43985971002368	5.96511771056488	8.48042161180405	7.51161956375955	1.09655726958792	0.885760155285675	1.25925755839749	1.55894123449135
Ferricytochrome_c[m]	ferricytochrome c	10.8797194200474	11.9302354211298	16.9608432236081	15.0232391275191	1.09655726958792	0.885760155285675	1.25925755839749	1.55894123449134
Ferrocytochrome_c[m]	ferrocytochrome c	10.8797194200474	11.9302354211298	16.9608432236081	15.0232391275191	1.09655726958792	0.885760155285675	1.25925755839749	1.55894123449134
H[m]	h+	20.66058717867	22.6555170647255	32.2086412816318	28.5291311031588	1.09655726958792	0.885760155285675	1.25925755839749	1.55894123449134
H[i]	h+	20.66058717867	22.6555170647255	32.2086412816318	28.5291311031588	1.09655726958792	0.885760155285675	1.25925755839749	1.55894123449134
growthProtein[c]	growthProtein	0.414	0.414	1.656	1.656	1	1	3.99999999999999	3.99999999999999
growthRNA[c]	growthRNA	0.01966	0.01966	0.07864	0.07864	1	1	3.99999999999985	3.99999999999985
growthDNA[c]	growthDNA	0.0012	0.0012	0.0048	0.0048	1	1	3.9999999999975	3.9999999999975
growthLipid[c]	growthLipid	0.00269	0.00269	0.01076	0.01076	1	1	3.99999999999888	3.99999999999888
growthGlycogen[c]	growthGlycogen	0.05185	0.05185	0.2074	0.2074	1	1	3.99999999999994	3.99999999999994
growthTrehalose[c]	growthTrehalose	0.00234	0.00234	0.00936	0.00936	1	1	3.99999999999872	3.99999999999872
growthMannan[c]	growthMannan	0.08079	0.08079	0.32316	0.32316	1	1	3.99999999999996	3.99999999999996
growthGlucan[c]	growthGlucan	0.11348	0.11348	0.45392	0.45392	1	1	3.99999999999997	3.99999999999997
growthMaintainance[c]	Maintainance for growth	2.01052631578948	2.01052631578948	8.6	8.6	1	1	4.27748691099476	4.27748691099476
ATP[m]	ATP	5.42539582656884	6.01793837623646	7.96748639299678	6.95976080989215	1.10921646431139	0.873520263054306	1.15650250547176	1.46855393554494
ADP[m]	ADP	5.42539582656884	6.01793837623646	7.96748639299678	6.95976080989215	1.10921646431139	0.873520263054306	1.15650250547176	1.46855393554494
PI[m]	phosphate	5.42539582656884	6.01793837623646	7.96748639299678	6.95976080989215	1.10921646431139	0.873520263054306	1.15650250547176	1.46855393554494
PYR[m]	pyruvate	1.11561914940271	0.982380310573288	2.07003622489379	1.89434490680528	0.880569602179419	0.915126452389729	1.92832132975038	1.85550438606406
OAA[c]	oxaloacetate	0.183288715200001	0.301863859080798	0.789594965873551	0.789593062319859	1.64693095672262	0.999997589202346	2.61572572723425	4.30793006002556
GAL[c]	galactose	5e-16	5e-16	5e-16	5e-16	1	1	1	1
GALP[c]	D-galactose 1-phosphate	5e-16	5e-16	5e-16	5e-16	1	1	1	1
GALUDP[c]	UDP-D-galactose	0	0	0	0	1	1	1	1
GLUUDP[c]	UDP-glucose	0	0	0	0	1	1	1	1
G1P[c]	D-glucose 1-phosphate	0	0	0	0	1	1	1	1
Glyoxylate[m]	Glyoxylate	0.0141174000000001	0.0141173999999999	2.94949264499034e-05	3.13984801416707e-05	0.999999999999986	1.06453834339733	0.00222409793181951	0.00208926051899791
Succinyl-CoA[m]	succinyl-CoA	0.718871759002714	0.799538916931233	0.595926873440892	0.420231748244995	1.11221355814621	0.705173347559525	0.525592612624682	0.828975218427856
H2O[m]	H2O	10.1463837775898	11.1835171698702	15.8519811313599	14.0511486254067	1.10221704747371	0.886397006719202	1.25641588526929	1.56232816329814
H2O[c]	H2O	10.1082184297945	11.0646872378276	33.2340868725756	32.800612585904	1.09462288678032	0.98695693706484	2.96444100776443	3.28782832537694
HCO3[c]	HCO3	0.1832887152	0.301863859080797	0.789594965873549	0.789593062319859	1.64693095672263	0.999997589202347	2.61572572723425	4.30793006002558
