enzymes	subSystems	D_0	D_005	D_01	D_015	D_02	D_025	D_03	D_035	D_04	D_045	D_05	D_055	D_06	D_065	D_07	D_075	D_08	D_085	D_09	D_095	D_1	D_105	D_11	D_115	D_12	D_125	D_13	D_135	D_14	D_145	D_15	D_155	D_16	D_165	D_17	D_175	D_18	D_185	D_19	D_195	D_2	D_205	D_21	D_215	D_22	D_225	D_23	D_235	D_24	D_245	D_25	D_255	D_26	D_265	D_27	D_275	D_28	D_285	D_29	D_295	D_3	D_305	D_31	D_315	D_32	D_325	D_33	D_335	D_34	D_345	D_35	D_355	D_36	D_365	D_37	D_375	D_38	D_385	D_39	D_395	D_4
P00425	Oxidative Phosphorylation	0.000281	0.000389	0.000496	0.000601	0.000704	0.000807	0.000907	0.001007	0.001105	0.001202	0.001297	0.001391	0.001484	0.001575	0.001678	0.00178	0.001884	0.001987	0.002092	0.002196	0.0023	0.002403	0.002506	0.002609	0.002711	0.002813	0.002917	0.00302	0.003123	0.003226	0.003329	0.003431	0.003533	0.003635	0.003736	0.003837	0.003938	0.004039	0.004139	0.00424	0.00434	0.00444	0.00454	0.004628	0.004715	0.004802	0.004892	0.004973	0.005055	0.005137	0.00522	0.005304	0.005388	0.005472	0.005555	0.00563	0.005702	0.00572	0.005628	0.005481	0.005337	0.005194	0.005052	0.004911	0.00477	0.00463	0.004491	0.004353	0.004216	0.00408	0.003945	0.003812	0.003679	0.003547	0.003417	0.003288	0.00316	0.003032	0.002904	0.002798	0.002726
P00427	Oxidative Phosphorylation	0.000283	0.000392	0.0005	0.000606	0.00071	0.000813	0.000915	0.001015	0.001114	0.001212	0.001308	0.001403	0.001496	0.001589	0.001692	0.001795	0.0019	0.002004	0.002109	0.002215	0.002319	0.002423	0.002527	0.002631	0.002734	0.002837	0.002941	0.003046	0.00315	0.003253	0.003357	0.00346	0.003563	0.003665	0.003768	0.00387	0.003971	0.004073	0.004174	0.004275	0.004377	0.004478	0.004579	0.004667	0.004755	0.004842	0.004933	0.005015	0.005098	0.005181	0.005264	0.005349	0.005433	0.005519	0.005602	0.005677	0.00575	0.005768	0.005675	0.005528	0.005382	0.005238	0.005095	0.004953	0.00481	0.004669	0.004528	0.004389	0.004251	0.004114	0.003978	0.003844	0.00371	0.003577	0.003446	0.003316	0.003186	0.003058	0.002928	0.002822	0.002749
P00549	Glycolysis	0.000222	0.000355	0.000486	0.000615	0.000742	0.000866	0.000988	0.001109	0.001227	0.001344	0.001459	0.001571	0.001682	0.001791	0.001905	0.002017	0.002131	0.002243	0.002356	0.002469	0.00258	0.002691	0.002801	0.00291	0.003018	0.003127	0.003237	0.003346	0.003455	0.003563	0.003671	0.003778	0.003885	0.003991	0.004096	0.004201	0.004306	0.00441	0.004514	0.004617	0.004721	0.004824	0.004926	0.005015	0.005103	0.005191	0.005293	0.005417	0.005532	0.005648	0.005764	0.00588	0.005997	0.006114	0.00628	0.006582	0.006902	0.007495	0.008902	0.010109	0.011304	0.012486	0.013658	0.014822	0.015984	0.017137	0.018281	0.019415	0.02054	0.021656	0.022763	0.023861	0.024949	0.026028	0.027098	0.028158	0.029209	0.030251	0.031299	0.032227	0.032988
P00560	Glycolysis // Glycolysis	0.065822	0.064242	0.062684	0.061149	0.059636	0.058145	0.056675	0.055227	0.053798	0.05239	0.051002	0.049634	0.048284	0.046954	0.045785	0.044634	0.04353	0.042436	0.041367	0.040303	0.039245	0.038192	0.037144	0.036101	0.035063	0.034039	0.033039	0.032042	0.031049	0.030058	0.029071	0.028087	0.027106	0.026128	0.025153	0.024181	0.023212	0.022245	0.02128	0.020315	0.019348	0.018384	0.017423	0.016422	0.015439	0.01447	0.013533	0.012648	0.011758	0.010863	0.009964	0.009059	0.00815	0.007236	0.006317	0.005393	0.004464	0.003852	0.003909	0.004401	0.004889	0.005373	0.005854	0.006331	0.006804	0.007273	0.007739	0.008201	0.008659	0.009113	0.009564	0.010011	0.010454	0.010893	0.011329	0.011761	0.012189	0.012613	0.013034	0.013319	0.013409
P00830	Oxidative Phosphorylation	0.002374	0.003298	0.004208	0.005106	0.005992	0.006864	0.007725	0.008574	0.00941	0.010236	0.01105	0.011852	0.012644	0.013425	0.01424	0.015052	0.015872	0.01669	0.017511	0.018328	0.019142	0.019953	0.02076	0.021564	0.022363	0.023166	0.023981	0.024793	0.025603	0.02641	0.027215	0.028018	0.028819	0.029617	0.030412	0.031205	0.031997	0.032787	0.033575	0.034363	0.035153	0.03594	0.036724	0.037408	0.038089	0.038769	0.039442	0.040054	0.040669	0.041287	0.041909	0.042535	0.043164	0.043798	0.044427	0.045034	0.045621	0.045805	0.045033	0.043868	0.042716	0.041576	0.040447	0.039323	0.038197	0.037079	0.03597	0.03487	0.033779	0.032697	0.031622	0.030556	0.029499	0.028451	0.027411	0.02638	0.025359	0.024345	0.023316	0.02247	0.021887
P00854	Oxidative Phosphorylation	0.001261	0.001751	0.002235	0.002712	0.003182	0.003645	0.004102	0.004553	0.004998	0.005436	0.005868	0.006294	0.006715	0.00713	0.007562	0.007994	0.008429	0.008863	0.009299	0.009734	0.010166	0.010596	0.011025	0.011452	0.011876	0.012303	0.012735	0.013166	0.013597	0.014025	0.014453	0.014879	0.015304	0.015728	0.016151	0.016572	0.016993	0.017412	0.01783	0.018249	0.018668	0.019087	0.019503	0.019866	0.020228	0.020589	0.020946	0.021271	0.021598	0.021926	0.022256	0.022589	0.022923	0.023259	0.023594	0.023916	0.024228	0.024325	0.023915	0.023297	0.022685	0.02208	0.02148	0.020883	0.020285	0.019691	0.019102	0.018518	0.017939	0.017364	0.016793	0.016227	0.015666	0.015109	0.014557	0.01401	0.013467	0.012929	0.012382	0.011933	0.011623
P00856	Oxidative Phosphorylation	0.000252	0.00035	0.000447	0.000543	0.000637	0.000729	0.000821	0.000911	0.001	0.001088	0.001174	0.001259	0.001344	0.001427	0.001513	0.001599	0.001687	0.001773	0.001861	0.001948	0.002034	0.00212	0.002206	0.002291	0.002376	0.002462	0.002548	0.002634	0.00272	0.002806	0.002892	0.002977	0.003062	0.003147	0.003232	0.003316	0.0034	0.003484	0.003568	0.003651	0.003735	0.003819	0.003902	0.003975	0.004047	0.004119	0.004191	0.004256	0.004321	0.004387	0.004453	0.00452	0.004586	0.004654	0.004721	0.004785	0.004848	0.004867	0.004785	0.004661	0.004539	0.004418	0.004298	0.004178	0.004059	0.00394	0.003822	0.003705	0.003589	0.003474	0.00336	0.003247	0.003134	0.003023	0.002913	0.002803	0.002695	0.002587	0.002478	0.002388	0.002326
P00890	TCA	0.000357	0.000464	0.000569	0.000674	0.000777	0.000879	0.00098	0.001079	0.001178	0.001275	0.001371	0.001466	0.00156	0.001653	0.00175	0.001847	0.001945	0.002043	0.002142	0.002241	0.002339	0.002437	0.002534	0.002631	0.002728	0.002826	0.002925	0.003024	0.003123	0.003221	0.00332	0.003419	0.003517	0.003615	0.003713	0.003811	0.003909	0.004007	0.004104	0.004202	0.0043	0.004398	0.004496	0.004582	0.004666	0.00475	0.004829	0.004871	0.004923	0.004982	0.005047	0.005113	0.005182	0.005253	0.005317	0.005347	0.005366	0.005283	0.005495	0.005286	0.005079	0.004875	0.004672	0.004471	0.004269	0.004068	0.003869	0.003672	0.003475	0.00328	0.003087	0.002895	0.002704	0.002514	0.002326	0.00214	0.001955	0.001771	0.001585	0.001433	0.001325
P00924	Glycolysis // Glycolysis	0.065752	0.064127	0.062525	0.060947	0.059391	0.057858	0.056347	0.054857	0.053389	0.051942	0.050515	0.049108	0.047722	0.046355	0.045147	0.043959	0.042817	0.041685	0.040578	0.039476	0.038381	0.037291	0.036206	0.035126	0.034051	0.03299	0.031954	0.03092	0.02989	0.028864	0.02784	0.02682	0.025803	0.024789	0.023779	0.022772	0.021768	0.020766	0.019766	0.018766	0.017765	0.016766	0.01577	0.01474	0.013726	0.012726	0.011754	0.010828	0.009897	0.008961	0.00802	0.007073	0.006122	0.005165	0.004204	0.003237	0.002266	0.001495	0.001173	0.001291	0.001407	0.001523	0.001637	0.001751	0.001864	0.001976	0.002087	0.002198	0.002307	0.002416	0.002524	0.002631	0.002737	0.002842	0.002947	0.003051	0.003153	0.003255	0.003356	0.003265	0.002898
P00925	Glycolysis // Glycolysis	0.065752	0.064127	0.062525	0.060947	0.059391	0.057858	0.056347	0.054857	0.053389	0.051942	0.050515	0.049108	0.047722	0.046354	0.045147	0.043959	0.042817	0.041685	0.040578	0.039476	0.038381	0.037291	0.036205	0.035125	0.034051	0.03299	0.031954	0.03092	0.02989	0.028864	0.02784	0.02682	0.025803	0.024789	0.023779	0.022772	0.021768	0.020766	0.019766	0.018766	0.017765	0.016766	0.01577	0.01474	0.013726	0.012726	0.011754	0.010828	0.009897	0.008961	0.00802	0.007073	0.006122	0.005165	0.004204	0.003237	0.002266	0.001495	0.001172	0.001289	0.001406	0.001521	0.001636	0.001749	0.001862	0.001974	0.002086	0.002196	0.002305	0.002414	0.002522	0.002629	0.002735	0.00284	0.002944	0.003048	0.00315	0.003252	0.003353	0.003262	0.002895
P00942	Glycolysis // Glycolysis	2e-06	3e-06	3e-06	4e-06	5e-06	6e-06	7e-06	8e-06	9e-06	1e-05	1.1e-05	1.2e-05	1.2e-05	1.3e-05	1.4e-05	1.5e-05	1.6e-05	1.7e-05	1.7e-05	1.8e-05	1.9e-05	2e-05	2.1e-05	2.1e-05	2.2e-05	2.3e-05	2.4e-05	2.5e-05	2.5e-05	2.6e-05	2.7e-05	2.8e-05	2.9e-05	2.9e-05	3e-05	3.1e-05	3.2e-05	3.3e-05	3.3e-05	3.4e-05	3.5e-05	3.6e-05	3.6e-05	3.7e-05	3.8e-05	3.8e-05	3.9e-05	4e-05	4.1e-05	4.2e-05	4.3e-05	4.3e-05	4.4e-05	4.5e-05	4.7e-05	4.9e-05	5.2e-05	5.6e-05	0.000866	0.000954	0.001042	0.001129	0.001215	0.001301	0.001386	0.00147	0.001554	0.001637	0.00172	0.001802	0.001883	0.001963	0.002043	0.002123	0.002201	0.002279	0.002357	0.002433	0.002439	0.002445	0.002207
P00950	Glycolysis // Glycolysis	4.8e-05	7.9e-05	0.00011	0.00014	0.00017	0.000199	0.000228	0.000256	0.000284	0.000311	0.000338	0.000364	0.00039	0.000416	0.000442	0.000469	0.000495	0.000522	0.000548	0.000574	0.0006	0.000626	0.000651	0.000677	0.000702	0.000727	0.000753	0.000778	0.000804	0.000829	0.000854	0.000879	0.000904	0.000928	0.000953	0.000977	0.001001	0.001025	0.001049	0.001073	0.001097	0.001121	0.001145	0.001165	0.001186	0.001207	0.001231	0.001259	0.001286	0.001314	0.001341	0.001368	0.001396	0.001423	0.00146	0.001525	0.001594	0.001721	0.002591	0.002908	0.003222	0.003535	0.003845	0.004152	0.004457	0.00476	0.00506	0.005358	0.005654	0.005947	0.006237	0.006526	0.006811	0.007095	0.007376	0.007654	0.007931	0.008205	0.008476	0.008613	0.008557
P04037	Oxidative Phosphorylation	0.00028	0.000388	0.000494	0.000599	0.000702	0.000804	0.000905	0.001004	0.001101	0.001198	0.001293	0.001387	0.001479	0.00157	0.001672	0.001775	0.001878	0.001981	0.002085	0.002189	0.002293	0.002396	0.002498	0.0026	0.002702	0.002804	0.002908	0.003011	0.003114	0.003216	0.003318	0.00342	0.003522	0.003623	0.003724	0.003825	0.003926	0.004026	0.004126	0.004226	0.004327	0.004427	0.004526	0.004613	0.0047	0.004787	0.004876	0.004957	0.005039	0.005121	0.005204	0.005287	0.005371	0.005455	0.005538	0.005612	0.005684	0.005702	0.00561	0.005464	0.00532	0.005178	0.005036	0.004896	0.004755	0.004615	0.004476	0.004339	0.004203	0.004067	0.003933	0.0038	0.003667	0.003536	0.003406	0.003277	0.00315	0.003023	0.002894	0.002789	0.002718
P04039	Oxidative Phosphorylation	0.000291	0.000403	0.000513	0.000622	0.00073	0.000836	0.00094	0.001043	0.001144	0.001245	0.001343	0.001441	0.001537	0.001632	0.001738	0.001844	0.001951	0.002058	0.002167	0.002275	0.002382	0.002489	0.002596	0.002702	0.002808	0.002914	0.003021	0.003129	0.003235	0.003342	0.003448	0.003554	0.00366	0.003765	0.00387	0.003975	0.004079	0.004183	0.004287	0.004392	0.004496	0.0046	0.004703	0.004794	0.004884	0.004974	0.005067	0.005151	0.005236	0.005322	0.005408	0.005494	0.005581	0.005669	0.005754	0.005832	0.005906	0.005925	0.005829	0.005678	0.005528	0.00538	0.005233	0.005087	0.004941	0.004796	0.004652	0.004509	0.004367	0.004226	0.004087	0.003948	0.003811	0.003675	0.00354	0.003406	0.003273	0.003141	0.003008	0.002898	0.002824
P04385	Galactose metabolism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P04397	Galactose metabolism // Galactose metabolism	0.065741	0.064108	0.062498	0.060912	0.059349	0.057809	0.056291	0.054794	0.053319	0.051865	0.050431	0.049018	0.047625	0.046252	0.045038	0.043843	0.042694	0.041556	0.040442	0.039334	0.038232	0.037136	0.036044	0.034958	0.033877	0.03281	0.031767	0.030727	0.029691	0.028658	0.027628	0.026602	0.025579	0.024559	0.023543	0.02253	0.02152	0.020512	0.019507	0.018501	0.017494	0.01649	0.015488	0.014453	0.013434	0.012429	0.011452	0.010519	0.009581	0.008638	0.00769	0.006737	0.005779	0.004815	0.003847	0.002873	0.001895	0.001104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P04806	Glycolysis	9.3e-05	0.000188	0.000282	0.000373	0.000463	0.000552	0.000638	0.000723	0.000807	0.000889	0.000969	0.001048	0.001126	0.001202	0.00128	0.001358	0.001437	0.001515	0.001592	0.00167	0.001746	0.001821	0.001896	0.00197	0.002044	0.002117	0.002191	0.002265	0.002338	0.002411	0.002483	0.002555	0.002626	0.002697	0.002767	0.002837	0.002906	0.002975	0.003044	0.003112	0.00318	0.003248	0.003315	0.003373	0.003431	0.00349	0.003557	0.003638	0.003716	0.003794	0.003872	0.00395	0.004028	0.004107	0.004199	0.004332	0.004471	0.004723	0.004582	0.005035	0.005482	0.005924	0.006363	0.006799	0.007234	0.007667	0.008096	0.008522	0.008944	0.009364	0.00978	0.010193	0.010603	0.011009	0.011412	0.011812	0.012209	0.012602	0.012998	0.013388	0.013771
P04807	Glycolysis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000607	0.000667	0.000727	0.000787	0.000846	0.000905	0.000964	0.001022	0.001079	0.001136	0.001193	0.001249	0.001305	0.00136	0.001415	0.00147	0.001524	0.001577	0.00163	0.001683	0.001735	0.001787	0.001838
P05626	Oxidative Phosphorylation	0.001167	0.00162	0.002068	0.002509	0.002944	0.003373	0.003796	0.004213	0.004624	0.00503	0.00543	0.005824	0.006213	0.006597	0.006997	0.007396	0.007799	0.008201	0.008605	0.009006	0.009406	0.009805	0.010201	0.010596	0.010989	0.011384	0.011784	0.012183	0.012581	0.012978	0.013373	0.013768	0.014161	0.014553	0.014944	0.015334	0.015723	0.016111	0.016498	0.016886	0.017274	0.017661	0.018046	0.018382	0.018717	0.019051	0.019381	0.019682	0.019984	0.020288	0.020594	0.020901	0.02121	0.021522	0.021831	0.022129	0.022418	0.022508	0.022129	0.021556	0.02099	0.02043	0.019875	0.019323	0.018769	0.01822	0.017675	0.017135	0.016599	0.016067	0.015539	0.015015	0.014495	0.01398	0.013469	0.012963	0.012461	0.011963	0.011457	0.011041	0.010755
P06169	Anaerobic excretion	3.9e-05	7.8e-05	0.000116	0.000153	0.000189	0.000225	0.00026	0.000295	0.000328	0.000362	0.000394	0.000426	0.000458	0.000489	0.00052	0.000552	0.000584	0.000616	0.000647	0.000678	0.000709	0.00074	0.000771	0.000801	0.000831	0.000861	0.000892	0.000922	0.000952	0.000981	0.001011	0.00104	0.001069	0.001098	0.001127	0.001155	0.001184	0.001212	0.00124	0.001268	0.001296	0.001324	0.001351	0.001375	0.001399	0.001424	0.001416	0.001384	0.00132	0.001255	0.00119	0.001125	0.00106	0.000987	0.001241	0.002387	0.003647	0.00583	0.009656	0.014517	0.019321	0.024073	0.028778	0.033457	0.038131	0.042766	0.047363	0.051921	0.056441	0.060923	0.065369	0.069777	0.074147	0.078478	0.082771	0.087025	0.091241	0.095421	0.099632	0.103257	0.106062
P07143	Oxidative Phosphorylation	0.001851	0.002569	0.003277	0.003975	0.004663	0.005341	0.00601	0.00667	0.00732	0.007962	0.008594	0.009218	0.009834	0.010441	0.011075	0.011706	0.012343	0.012979	0.013617	0.014253	0.014886	0.015516	0.016143	0.016768	0.01739	0.018014	0.018647	0.019279	0.019909	0.020536	0.021163	0.021787	0.022409	0.02303	0.023648	0.024265	0.024881	0.025495	0.026108	0.026721	0.027335	0.027948	0.028557	0.029089	0.029619	0.030147	0.030695	0.031189	0.031688	0.03219	0.032695	0.033203	0.033714	0.034228	0.034731	0.035184	0.035619	0.03572	0.035142	0.03423	0.033328	0.032437	0.031554	0.030675	0.029794	0.02892	0.028052	0.027192	0.026339	0.025492	0.024652	0.023818	0.022992	0.022172	0.021359	0.020553	0.019754	0.018961	0.018157	0.017497	0.017045
P07170	Salvage pathways // Salvage pathways	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P07251	Oxidative Phosphorylation	0.002539	0.003527	0.004501	0.005462	0.006409	0.007342	0.008263	0.00917	0.010066	0.010948	0.011819	0.012678	0.013524	0.01436	0.015231	0.0161	0.016977	0.017851	0.01873	0.019604	0.020475	0.021342	0.022205	0.023065	0.02392	0.024779	0.02565	0.026519	0.027385	0.028249	0.02911	0.029969	0.030825	0.031678	0.032529	0.033378	0.034225	0.035069	0.035912	0.036756	0.0376	0.038442	0.03928	0.040012	0.040741	0.041468	0.042188	0.042842	0.0435	0.044161	0.044826	0.045496	0.046169	0.046846	0.04752	0.048168	0.048797	0.048994	0.048168	0.046922	0.04569	0.044471	0.043263	0.042061	0.040856	0.03966	0.038474	0.037298	0.03613	0.034973	0.033823	0.032683	0.031552	0.030431	0.029319	0.028217	0.027124	0.026039	0.024939	0.024034	0.02341
