rxns	rxnNames	formulas	grRules	subSystems	D_0	D_005	D_01	D_015	D_02	D_025	D_03	D_035	D_04	D_045	D_05	D_055	D_06	D_065	D_07	D_075	D_08	D_085	D_09	D_095	D_1	D_105	D_11	D_115	D_12	D_125	D_13	D_135	D_14	D_145	D_15	D_155	D_16	D_165	D_17	D_175	D_18	D_185	D_19	D_195	D_2	D_205	D_21	D_215	D_22	D_225	D_23	D_235	D_24	D_245	D_25	D_255	D_26	D_265	D_27	D_275	D_28	D_285	D_29	D_295	D_3	D_305	D_31	D_315	D_32	D_325	D_33	D_335	D_34	D_345	D_35	D_355	D_36	D_365	D_37	D_375	D_38	D_385	D_39	D_395	D_4
PIOut	Production of Phosphate	phosphate[c] => 		Exchange reactions	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
H2O_Out	Production of H2O	H2O[c] => 			0.29178569965497	0.600374648610425	0.909810017124565	1.22012294345406	1.53131342800873	1.84338147167893	2.15632707341118	2.47015023297344	2.78485095036683	3.10042922559181	3.4168850586468	3.73421844953314	4.05242939825085	4.37151790479857	4.69148396917765	5.01232759138742	5.33404877142787	5.65664750929968	5.98012380563196	6.30447766009808	6.6297090724019	6.95581804254329	7.28280457052126	7.61066865634792	7.93941030001495	8.26902950151902	8.59952626086082	8.93090057804585	9.26315245307055	9.59628188593227	9.93028887663174	10.2651734251682	10.6009355315418	10.9375751957598	11.2750924178247	11.6134871977266	11.9527595358044	12.2929094320825	12.6339368861994	12.9758418981549	13.3186244682211	13.6622845964405	14.0068222825006	14.3522375264015	14.6985303281418	15.0457006877228	15.3937486051445	15.7426740804056	16.0924771135075	16.4431577044495	16.7947158532321	17.1471515598549	17.5004648243177	17.8546556466206	18.2097240267643	18.5656699647479	18.903906495426	19.0079498240265	18.9912962113981	19.0059329347125	19.0216303473807	19.038388449403	19.0562072407793	19.0750867215097	19.0950268915939	19.1160277510321	19.1380892998244	19.1612115379707	19.1853944654709	19.2106380823251	19.2369423885333	19.2643073840955	19.2927330690117	19.3222194432818	19.3527665069059	19.3843742598841	19.4170427022163	19.4507718339023	19.4855616549424	19.5214121653366	19.5583233650847
H2OIN	Uptake of f H2O	 => H2O[c]			-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
galIN	Uptake of galactose	 => galactose[c]		Exchange reactions	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
gluActiveIn	Active uptake of glucose	ATP[c] => ADP[c] + alpha-D-glucose[c] + phosphate[c]		Exchange reactions	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
ATPX	ATP hydrolysis	ATP[c] + H2O[c] => ADP[c] + phosphate[c]		Other	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7
NCE	CO2 dissociation	CO2[c] + H2O[c] => HCO3[c]		Other	0	0.00973203574435677	0.01918965134885	0.0286481024334353	0.0381073923181922	0.0475675282102758	0.0570285015817966	0.0664903105520545	0.0759529551322883	0.0854164353261215	0.0948807511186922	0.10434590252303	0.113811889539185	0.123278712154074	0.132746370380751	0.142214864212717	0.151684193649909	0.161154358698894	0.170625364452002	0.180097208264489	0.189569887740245	0.199043402876884	0.208517753666638	0.217992940207424	0.227468962432891	0.236945820315099	0.246423513860556	0.255902043111923	0.26538140804227	0.274861608629303	0.28434264487962	0.293824516786719	0.303307224350551	0.312790767631103	0.322275146649354	0.331760361324289	0.341246414398327	0.350733306072159	0.360221033416052	0.369709596430127	0.379198997317377	0.388689236419581	0.398180311209493	0.407672221687136	0.417164967839445	0.426658549679527	0.43615296720734	0.445648220409899	0.455144309300151	0.464641233871818	0.47413899413093	0.483637590071339	0.493137021693014	0.502637288995878	0.512138391986669	0.52164033065838	0.552617866237457	0.562490886898722	0.572360205742596	0.582229524570084	0.592098843397108	0.601968162223578	0.611837481049414	0.62170679987479	0.63157611869962	0.641445437523825	0.651314756347649	0.661184075170768	0.671053393993372	0.680922712815406	0.690792031636936	0.700661350457866	0.710530669278287	0.720399988098108	0.730269306917433	0.740138625736169	0.750007944554418	0.759877263372075	0.769746582189179	0.779615901005747	0.789485219821724
ShuttleX	NAD(H) shuttle	nad+[m] + NADH[c] => nad+[c] + NADH[m]		Transport, mitochondrial	0.0972822549774124	0.165479450952227	0.233978898036357	0.302770864728469	0.371855350994978	0.441232356761405	0.510901882115825	0.580863927077005	0.65111849164542	0.721665575821032	0.792505179603404	0.863637302992993	0.935061945989797	1.00677910859336	1.07878879080414	1.15109099262191	1.22368571404667	1.29657295507864	1.36975271566512	1.44322499583333	1.51698979560822	1.59104711498953	1.66539695397733	1.74003931257062	1.81497419077038	1.89020158857659	1.96572150598949	2.04153394300805	2.11763889963313	2.19403637586468	2.2707263717029	2.34770888714759	2.42498392219874	2.50255147685572	2.58041155111863	2.65856414498799	2.73700925843559	2.81574689145964	2.89477704409002	2.97409971632671	3.05371490814735	3.13362261954782	3.21382285055472	3.29431560116805	3.37510087138737	3.45617866121312	3.5375489706453	3.61921179968346	3.70116714832806	3.78341501657886	3.86595540443609	3.94878831189953	4.03191373896918	4.11533168564504	4.19904215192733	4.28304513781582	4.41665478791857	4.86117707462553	4.82098014760818	4.79121333257176	4.76180008065328	4.73274039185281	4.70403426617035	4.67568170360591	4.64768270415941	4.62003726783093	4.59274539462046	4.565807084528	4.53922233755349	4.51299115369702	4.48711353295853	4.46158947533801	4.43641898083552	4.411602049451	4.38713868118449	4.363028876036	4.33927263400548	4.31586995509294	4.29282083929841	4.27012528662191	4.24778329706337
ATPTransport	ADP,ATP carrier protein 1	ADP[c] + phosphate[c] + h+[i] + ATP[m] => ATP[c] + h+[m] + ADP[m] + phosphate[m]		Transport, mitochondrial	0.602729958078041	0.827175380761969	1.05316139788375	1.28096078350922	1.51057354099205	1.74199967761386	1.97523918475869	2.21029206052708	2.4471583049298	2.68583791797049	2.92633089963474	3.16863724993511	3.41275696887167	3.65869005643178	3.90643651262805	4.15599633745419	4.40736953091015	4.66055609300226	4.91555602887557	5.17236933585811	5.43099601152882	5.69143605588557	5.95368946892051	6.21775625073258	6.48363640125445	6.75132992045818	7.02083680835005	7.29215706497375	7.56529069030148	7.84023768431102	8.11699804700874	8.39557177838836	8.67595887844984	8.95815934725377	9.24217318482106	9.52800039107015	9.8156409687717	10.1050949181282	10.3963622361799	10.6894429229271	10.9843369805952	11.2810444095299	11.5795652071775	11.879899373538	12.1820469085987	12.4860078123723	12.7917820848589	13.0993697260457	13.4087707359454	13.7199851145519	14.033012861871	14.3478539778968	14.6645084626292	14.9829763160681	15.3032575382202	15.6253521290785	15.9214207052615	15.6789981004347	15.231701760978	14.8490408254549	14.4685709205733	14.0902920463336	13.7142042027357	13.3403073897799	12.9686016074655	12.599086855793	12.2317631347626	11.8666304443739	11.5036887846267	11.1429381555216	10.7843785570583	10.4280099892366	10.0738324520569	9.72184594551887	9.37205046962277	9.02444602436857	8.67903260975611	8.33581022578529	7.99477887245639	7.65593854976945	7.31928925772412
OAC1	Mitochondrial oxaloacetate transport protein	h+[i] + oxaloacetate[c] => oxaloacetate[m] + h+[m]		Transport, mitochondrial	-0	0.000568516427932772	0.000862612716001954	0.00115754448416329	0.00145331505249619	0.00174993162815582	0.00204738568325264	0.00234567533708648	0.00264480060089635	0.00294476147830551	0.00324555795445224	0.00354719004236555	0.00384965774209688	0.00415296104056219	0.00445709995081475	0.00476207446635674	0.00506788458712493	0.00537453031968574	0.00568201675636967	0.00599034125243292	0.00629950141176538	0.00660949723198015	0.00692032870531037	0.00723199592967164	0.00754449883871483	0.00785783740449861	0.00817201163353179	0.0084870215684755	0.00880286718239753	0.0091195484530075	0.00943706538689987	0.00975541797757545	0.0100746062249834	0.0103946301891106	0.0107154898909381	0.0110371852494487	0.0113597190070626	0.0116830913644713	0.0120072993919398	0.0123323430895906	0.0126582246604169	0.0129849444461971	0.0133124999196849	0.0136408910809043	0.0139701179167892	0.014300180440447	0.0146310786518359	0.0149628125379714	0.015295382111799	0.0156287873670417	0.0159630283097297	0.0162981049337147	0.0166340172389658	0.0169707652254065	0.0173083488997735	0.0176467682550598	0.0394607845177132	0.0401702858625543	0.0408760853900041	0.0415818849010681	0.042287684411668	0.0429934839217143	0.0436992834311257	0.0444050829400785	0.0451108824484838	0.0458166819562649	0.0465224814636656	0.0472282809703597	0.0479340804765396	0.0486398799821499	0.0493456794872555	0.0500514789917624	0.0507572784957587	0.0514630779991562	0.0521688775020571	0.0528746770043693	0.0535804765061945	0.0542862760074272	0.0549920755081067	0.0556978750082514	0.0564036745078037
PyrTrans	Transport of pyruvate, mitochondrial	pyruvate[c] + h+[i] => h+[m] + pyruvate[m]		Transport, mitochondrial	0.0972578288665055	0.144848009154595	0.192990727184159	0.241425128938175	0.290151211267213	0.339168967335151	0.388478405230874	0.438079526738509	0.487972331847177	0.538156820553442	0.588632992871617	0.639400848789128	0.690460388305923	0.741811611434636	0.793454518162663	0.845389108496277	0.897615382435539	0.950133339974111	1.00294297628185	1.05604429386739	1.10943729500342	1.16312197969229	1.2170983479414	1.27136639965785	1.32592613490447	1.38077755370787	1.43592065606178	1.49135544192594	1.54708191132569	1.60310006428226	1.65940990078931	1.7160114208531	1.77290462447369	1.83008951159416	1.88756608219453	1.94533433635172	2.00339427146448	2.06174588734233	2.12038918676432	2.17932416973035	2.2385508341507	2.29806917970138	2.35787920877936	2.41798092138463	2.47837431752978	2.53905939720218	2.60003616040185	2.66130460714134	2.72286473740815	2.78471655120833	2.84686004853607	2.9092952293973	2.97202209379205	3.0350406417204	3.09835087317583	3.16195278816512	3.18707401048196	3.07743993956471	3.01647463671819	2.96593944586897	2.91575781813817	2.86592975352593	2.81645525203234	2.76733431365722	2.7185669384006	2.6701531262626	2.62209287724301	2.57438619134214	2.52703306855971	2.48003350889591	2.43338751235059	2.38709507892385	2.34115620861563	2.29557090142599	2.25033915735485	2.20546097640233	2.16093635856826	2.11676530385276	2.07294781225584	2.02948388377746	1.98637351841765
CAT2	Acetyl coA transport (Carnitine O-acetyltransferase, mitochondrial)	acetyl-CoA[c] + coenzyme A[m] => acetyl-CoA[m] + coenzyme A[c]		Transport, mitochondrial	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
CO2TRANS	CO2 transport	CO2[m] => CO2[c]		Transport, mitochondrial	0.291773486599516	0.389387108188372	0.487560662442197	0.586612609789745	0.68654295406305	0.787351703582357	0.889038848502768	0.991604386653866	1.09504831804797	1.19937064268925	1.30457136056122	1.41065047167826	1.51760797604043	1.62544387363328	1.73415816447123	1.8437508485471	1.95422192586081	2.06557139641963	2.17779926610244	2.29090553185617	2.40489019091443	2.51975324327478	2.63549468892827	2.75211452798791	2.86961276037681	2.98798938606301	3.10724440505372	3.22737781739884	3.34838962306662	3.47027982203164	3.59304841430121	3.71669539986815	3.84122077873239	3.96662455096319	4.09290671658443	4.22006727550292	4.34810623088451	4.47702358296053	4.60681932834926	4.7374934670508	4.86904600160799	5.00147693241602	5.13478625655678	5.2689739740303	5.40404008482217	5.53998458894684	5.67680748640428	5.81450877718014	5.95308846128872	6.09254653872311	6.23288300948993	6.37409787358242	6.51619113100053	6.65916278174417	6.80301282582082	6.94774126322268	7.06293001023668	6.68943481787713	6.46193112246022	6.26571776296969	6.07056509283254	5.87647311204887	5.6834418206186	5.49147121854191	5.30056130581851	5.11071208244851	4.9219235484322	4.7341957037692	4.54752854845952	4.3619220825034	4.17737630590072	3.99389121865137	3.81146682075557	3.63010311221307	3.44980009302414	3.27055776318866	3.09237612270662	2.91525517157792	2.73919490980271	2.56419533738101	2.39025645431263
ShuttleXRev	NAD(H) shuttle	nad+[c] + NADH[m] => nad+[m] + NADH[c]		Transport, mitochondrial	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATPTransportRev	ADP,ATP carrier protein 1	ATP[c] + ADP[m] + phosphate[m] => ADP[c] + phosphate[c] + ATP[m]		Transport, mitochondrial	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OAC1Rev	Mitochondrial oxaloacetate transport protein	oxaloacetate[m] => oxaloacetate[c]		Transport, mitochondrial	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PyrTransRev	Transport of pyruvate, mitochondrial	pyruvate[m] => pyruvate[c]		Transport, mitochondrial	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
