enzymes	subSystems	D_0	D_005	D_01	D_015	D_02	D_025	D_03	D_035	D_04	D_045	D_05	D_055	D_06	D_065	D_07	D_075	D_08	D_085	D_09	D_095	D_1	D_105	D_11	D_115	D_12	D_125	D_13	D_135	D_14	D_145	D_15	D_155	D_16	D_165	D_17	D_175	D_18	D_185	D_19	D_195	D_2	D_205	D_21	D_215	D_22	D_225	D_23	D_235	D_24	D_245	D_25	D_255	D_26	D_265	D_27	D_275	D_28	D_285	D_29	D_295	D_3	D_305	D_31	D_315	D_32	D_325	D_33	D_335	D_34	D_345	D_35	D_355	D_36	D_365	D_37	D_375	D_38	D_385	D_39	D_395	D_4
P00425	Oxidative Phosphorylation	0.000284	0.000395	0.000505	0.000612	0.000718	0.000822	0.000924	0.001024	0.001123	0.001219	0.001315	0.001408	0.001502	0.001606	0.00171	0.001813	0.001916	0.002019	0.002123	0.002226	0.00233	0.002433	0.002535	0.002636	0.002737	0.002837	0.00294	0.003043	0.003145	0.003247	0.003349	0.00345	0.003551	0.003652	0.003752	0.003851	0.003951	0.00405	0.004149	0.004247	0.004345	0.004443	0.004541	0.004619	0.004698	0.004778	0.004858	0.004939	0.005021	0.005103	0.005186	0.005271	0.005355	0.005436	0.005511	0.005586	0.005662	0.005698	0.005578	0.005428	0.005279	0.005132	0.004985	0.00484	0.004695	0.004552	0.00441	0.00427	0.004131	0.003993	0.003857	0.003721	0.003587	0.003454	0.003322	0.003191	0.003056	0.002945	0.00286	0.002797	0.002741
P00427	Oxidative Phosphorylation	0.000286	0.000399	0.000509	0.000617	0.000724	0.000829	0.000932	0.001033	0.001132	0.00123	0.001326	0.00142	0.001514	0.00162	0.001724	0.001828	0.001932	0.002036	0.00214	0.002245	0.002349	0.002453	0.002556	0.002658	0.00276	0.002861	0.002965	0.003068	0.003172	0.003274	0.003377	0.003479	0.003581	0.003682	0.003783	0.003884	0.003984	0.004084	0.004183	0.004283	0.004382	0.00448	0.004579	0.004658	0.004738	0.004818	0.004899	0.004981	0.005063	0.005146	0.00523	0.005315	0.0054	0.005482	0.005557	0.005633	0.005709	0.005746	0.005625	0.005474	0.005324	0.005175	0.005027	0.00488	0.004735	0.004591	0.004448	0.004306	0.004166	0.004027	0.003889	0.003753	0.003617	0.003483	0.00335	0.003218	0.003081	0.00297	0.002884	0.00282	0.002764
P00549	Glycolysis	0.000225	0.00036	0.000493	0.000623	0.000751	0.000877	0.001	0.00112	0.001238	0.001354	0.001467	0.001579	0.001689	0.001803	0.001916	0.002027	0.002139	0.00225	0.002361	0.002471	0.00258	0.002689	0.002797	0.002904	0.00301	0.003115	0.003222	0.003329	0.003436	0.003542	0.003647	0.003752	0.003857	0.00396	0.004063	0.004166	0.004267	0.004369	0.004469	0.00457	0.00467	0.004769	0.004898	0.005038	0.005163	0.005279	0.005395	0.005512	0.00563	0.005744	0.005846	0.005944	0.006043	0.00622	0.006519	0.006819	0.007116	0.007538	0.008679	0.009839	0.010989	0.012131	0.013264	0.014388	0.015503	0.016609	0.017706	0.018793	0.019867	0.020933	0.02199	0.023038	0.024077	0.025107	0.026128	0.027141	0.028171	0.02908	0.029859	0.030529	0.031157
P00560	Glycolysis // Glycolysis	0.065749	0.064097	0.062474	0.060879	0.059312	0.057771	0.056257	0.05477	0.053314	0.051882	0.050474	0.049087	0.047738	0.046563	0.0454	0.044246	0.043131	0.042032	0.040959	0.039896	0.038839	0.037789	0.036744	0.035706	0.034675	0.03365	0.032654	0.031659	0.030666	0.029678	0.028693	0.027712	0.026735	0.025762	0.024793	0.023828	0.022866	0.021909	0.020955	0.020008	0.019084	0.018162	0.017294	0.016436	0.015572	0.014704	0.013831	0.012953	0.01207	0.011182	0.010289	0.009392	0.008489	0.007582	0.00667	0.005752	0.004831	0.004235	0.004323	0.004857	0.005386	0.005911	0.006432	0.006949	0.007462	0.007971	0.008476	0.008977	0.009474	0.009967	0.010455	0.01094	0.011421	0.011897	0.01237	0.012838	0.013303	0.013595	0.013702	0.013608	0.013483
P00830	Oxidative Phosphorylation	0.00241	0.003369	0.004311	0.005237	0.006147	0.007043	0.007923	0.008787	0.009632	0.010463	0.011282	0.012087	0.012884	0.013714	0.014537	0.015354	0.016174	0.016991	0.017812	0.018629	0.019441	0.020249	0.021052	0.021851	0.022645	0.023434	0.02424	0.02505	0.025856	0.02666	0.027461	0.028259	0.029054	0.029846	0.030634	0.03142	0.032203	0.032982	0.03376	0.034535	0.035308	0.03608	0.036828	0.037426	0.038024	0.038623	0.039226	0.039833	0.040443	0.041059	0.041677	0.042297	0.04292	0.043537	0.044141	0.044749	0.045365	0.0456	0.044634	0.04344	0.042254	0.041078	0.039911	0.038753	0.037603	0.036463	0.035332	0.034212	0.033106	0.032009	0.030921	0.029842	0.028772	0.027711	0.026658	0.025615	0.024536	0.02365	0.022966	0.022452	0.021997
P00854	Oxidative Phosphorylation	0.00128	0.001789	0.002289	0.002781	0.003265	0.00374	0.004208	0.004667	0.005115	0.005557	0.005991	0.006419	0.006842	0.007283	0.00772	0.008154	0.008589	0.009024	0.009459	0.009893	0.010324	0.010754	0.01118	0.011604	0.012026	0.012445	0.012873	0.013303	0.013731	0.014158	0.014583	0.015007	0.015429	0.01585	0.016269	0.016686	0.017102	0.017516	0.017929	0.01834	0.018751	0.019161	0.019558	0.019875	0.020193	0.020511	0.020831	0.021154	0.021478	0.021805	0.022133	0.022462	0.022793	0.023121	0.023442	0.023764	0.024092	0.024217	0.023703	0.023069	0.02244	0.021815	0.021195	0.02058	0.01997	0.019364	0.018763	0.018169	0.017581	0.016999	0.016421	0.015848	0.01528	0.014716	0.014157	0.013603	0.01303	0.01256	0.012196	0.011923	0.011682
P00856	Oxidative Phosphorylation	0.000256	0.000358	0.000458	0.000556	0.000653	0.000748	0.000842	0.000934	0.001023	0.001112	0.001199	0.001284	0.001369	0.001457	0.001545	0.001631	0.001719	0.001805	0.001893	0.001979	0.002066	0.002152	0.002237	0.002322	0.002406	0.00249	0.002576	0.002662	0.002747	0.002833	0.002918	0.003003	0.003087	0.003171	0.003255	0.003339	0.003422	0.003505	0.003587	0.00367	0.003752	0.003834	0.003913	0.003977	0.00404	0.004104	0.004168	0.004232	0.004297	0.004363	0.004428	0.004494	0.004561	0.004626	0.00469	0.004755	0.00482	0.004845	0.004743	0.004616	0.00449	0.004365	0.004241	0.004118	0.003996	0.003874	0.003754	0.003635	0.003518	0.003401	0.003286	0.003171	0.003057	0.002944	0.002833	0.002722	0.002607	0.002513	0.00244	0.002386	0.002337
P00890	TCA	0.000361	0.000472	0.000581	0.000689	0.000795	0.0009	0.001003	0.001105	0.001204	0.001302	0.001398	0.001494	0.001588	0.001687	0.001784	0.001881	0.001979	0.002077	0.002175	0.002273	0.002371	0.002468	0.002565	0.002661	0.002757	0.002853	0.002951	0.003049	0.003148	0.003246	0.003344	0.003441	0.003539	0.003636	0.003733	0.00383	0.003926	0.004023	0.004119	0.004215	0.004309	0.004404	0.004474	0.004498	0.004534	0.00458	0.004626	0.004684	0.004745	0.004813	0.004894	0.004979	0.005064	0.005128	0.005158	0.005188	0.005221	0.005321	0.005158	0.004955	0.004754	0.004553	0.004355	0.004157	0.003961	0.003766	0.003573	0.003381	0.003192	0.003004	0.002817	0.002632	0.002448	0.002265	0.002084	0.001904	0.001719	0.001564	0.001444	0.001353	0.001271
P00924	Glycolysis // Glycolysis	0.065679	0.063983	0.062317	0.060679	0.05907	0.057488	0.055933	0.054407	0.052913	0.051443	0.049996	0.048573	0.047188	0.045976	0.044775	0.043585	0.042433	0.041298	0.040188	0.039089	0.037996	0.03691	0.035831	0.034758	0.033691	0.032631	0.031601	0.03057	0.029543	0.028519	0.0275	0.026485	0.025473	0.024466	0.023463	0.022464	0.021469	0.020479	0.019491	0.018512	0.017554	0.016597	0.01569	0.014791	0.013887	0.012978	0.012064	0.011145	0.010221	0.009292	0.008357	0.007418	0.006474	0.005525	0.00457	0.003611	0.002647	0.001892	0.001671	0.00185	0.002029	0.002205	0.002381	0.002555	0.002728	0.002899	0.003069	0.003238	0.003406	0.003572	0.003737	0.0039	0.004063	0.004224	0.004383	0.004541	0.004698	0.00464	0.004287	0.003663	0.002999
P00925	Glycolysis // Glycolysis	0.065679	0.063983	0.062317	0.060679	0.05907	0.057488	0.055933	0.054407	0.052913	0.051443	0.049996	0.048573	0.047188	0.045976	0.044775	0.043585	0.042433	0.041298	0.040188	0.039089	0.037996	0.03691	0.03583	0.034758	0.033691	0.032631	0.031601	0.03057	0.029543	0.028519	0.0275	0.026484	0.025473	0.024466	0.023463	0.022464	0.021469	0.020479	0.019491	0.018512	0.017554	0.016597	0.01569	0.014791	0.013887	0.012978	0.012064	0.011145	0.010221	0.009292	0.008357	0.007418	0.006474	0.005525	0.00457	0.003611	0.002647	0.001892	0.001671	0.00185	0.002029	0.002205	0.002381	0.002555	0.002728	0.002899	0.003069	0.003238	0.003406	0.003572	0.003737	0.0039	0.004063	0.004224	0.004383	0.004541	0.004698	0.004636	0.004283	0.003659	0.002996
P00942	Glycolysis // Glycolysis	2e-06	3e-06	4e-06	5e-06	5e-06	6e-06	7e-06	8e-06	9e-06	1e-05	1.1e-05	1.2e-05	1.2e-05	1.3e-05	1.4e-05	1.5e-05	1.6e-05	1.7e-05	1.7e-05	1.8e-05	1.9e-05	2e-05	2.1e-05	2.1e-05	2.2e-05	2.3e-05	2.4e-05	2.5e-05	2.5e-05	2.6e-05	2.7e-05	2.8e-05	2.9e-05	2.9e-05	3e-05	3.1e-05	3.2e-05	3.2e-05	3.3e-05	3.4e-05	3.5e-05	3.5e-05	3.6e-05	3.7e-05	3.8e-05	3.9e-05	4e-05	4.1e-05	4.2e-05	4.3e-05	4.3e-05	4.4e-05	4.5e-05	4.6e-05	4.9e-05	5.1e-05	5.3e-05	0.001528	0.00127	0.001398	0.001526	0.001653	0.001779	0.001904	0.002028	0.002151	0.002273	0.002372	0.002378	0.002385	0.002391	0.002397	0.002403	0.002409	0.002415	0.002421	0.002427	0.002433	0.002439	0.002445	0.002276
P00950	Glycolysis // Glycolysis	4.8e-05	8e-05	0.000112	0.000142	0.000172	0.000202	0.000231	0.000259	0.000287	0.000314	0.00034	0.000367	0.000392	0.000419	0.000445	0.000472	0.000498	0.000524	0.00055	0.000575	0.000601	0.000626	0.000651	0.000676	0.000701	0.000726	0.000751	0.000776	0.0008	0.000825	0.00085	0.000874	0.000898	0.000922	0.000946	0.00097	0.000994	0.001017	0.001041	0.001064	0.001087	0.001111	0.001141	0.001173	0.001202	0.00123	0.001257	0.001285	0.001312	0.001339	0.001363	0.001387	0.00141	0.00145	0.001514	0.001579	0.001643	0.001736	0.00198	0.002232	0.002482	0.00273	0.002976	0.00322	0.003463	0.003703	0.003941	0.004177	0.004411	0.004643	0.004872	0.0051	0.005326	0.00555	0.005772	0.005992	0.006216	0.006415	0.006587	0.006736	0.006876
P04037	Oxidative Phosphorylation	0.000283	0.000394	0.000503	0.00061	0.000716	0.000819	0.000921	0.001021	0.001119	0.001216	0.00131	0.001404	0.001497	0.001601	0.001704	0.001807	0.00191	0.002012	0.002116	0.002219	0.002322	0.002425	0.002527	0.002628	0.002728	0.002829	0.002931	0.003033	0.003135	0.003237	0.003338	0.003439	0.00354	0.00364	0.00374	0.003839	0.003938	0.004037	0.004135	0.004234	0.004331	0.004429	0.004527	0.004605	0.004683	0.004763	0.004843	0.004924	0.005005	0.005087	0.00517	0.005254	0.005338	0.005419	0.005493	0.005568	0.005644	0.00568	0.00556	0.005411	0.005263	0.005115	0.004969	0.004824	0.004681	0.004538	0.004396	0.004256	0.004118	0.003981	0.003845	0.00371	0.003576	0.003443	0.003311	0.003181	0.003046	0.002935	0.002851	0.002788	0.002733
P04039	Oxidative Phosphorylation	0.000294	0.000409	0.000523	0.000634	0.000744	0.000851	0.000957	0.001061	0.001163	0.001263	0.001362	0.001459	0.001555	0.001664	0.001771	0.001878	0.001984	0.002091	0.002199	0.002306	0.002413	0.00252	0.002626	0.002731	0.002835	0.002939	0.003045	0.003152	0.003258	0.003363	0.003469	0.003574	0.003678	0.003782	0.003886	0.00399	0.004092	0.004195	0.004297	0.004399	0.004501	0.004602	0.004704	0.004785	0.004867	0.004949	0.005033	0.005116	0.005201	0.005286	0.005372	0.00546	0.005547	0.005631	0.005708	0.005786	0.005865	0.005902	0.005778	0.005623	0.005468	0.005316	0.005164	0.005013	0.004864	0.004716	0.004568	0.004423	0.004279	0.004137	0.003995	0.003855	0.003716	0.003578	0.003441	0.003305	0.003165	0.00305	0.002962	0.002897	0.002839
P04385	Galactose metabolism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P04397	Galactose metabolism // Galactose metabolism	0.065668	0.063963	0.062288	0.060643	0.059026	0.057436	0.055874	0.05434	0.052838	0.051361	0.049908	0.048478	0.047086	0.045866	0.044659	0.043462	0.042303	0.041161	0.040044	0.038938	0.037839	0.036746	0.03566	0.03458	0.033508	0.032441	0.031405	0.030367	0.029334	0.028304	0.027279	0.026257	0.02524	0.024227	0.023218	0.022213	0.021213	0.020217	0.019223	0.018238	0.017274	0.016311	0.015397	0.014491	0.01358	0.012664	0.011743	0.010816	0.009885	0.008948	0.008007	0.00706	0.006109	0.005152	0.00419	0.003224	0.002252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P04806	Glycolysis	9.4e-05	0.000191	0.000285	0.000377	0.000467	0.000556	0.000642	0.000727	0.000809	0.00089	0.00097	0.001048	0.001124	0.001203	0.00128	0.001357	0.001433	0.001509	0.001585	0.00166	0.001734	0.001808	0.001881	0.001953	0.002024	0.002095	0.002167	0.002239	0.00231	0.002381	0.002451	0.002521	0.00259	0.002659	0.002727	0.002794	0.002861	0.002928	0.002994	0.00306	0.003127	0.003194	0.003276	0.003364	0.003446	0.003524	0.003602	0.003681	0.003759	0.003836	0.003907	0.003977	0.004048	0.004143	0.004275	0.004407	0.004541	0.004461	0.004943	0.005427	0.005907	0.006383	0.006856	0.007326	0.007792	0.008254	0.008713	0.009168	0.009618	0.010065	0.010508	0.010947	0.011383	0.011815	0.012244	0.01267	0.013103	0.013486	0.013814	0.014094	0.014357
P04807	Glycolysis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000585	0.000634	0.000698	0.000761	0.000823	0.000885	0.000947	0.001008	0.001068	0.001128	0.001188	0.001247	0.001306	0.001364	0.001422	0.001479	0.001536	0.001593	0.001649	0.001704	0.001759	0.001814	0.001868	0.001922
P05626	Oxidative Phosphorylation	0.001184	0.001655	0.002118	0.002573	0.003021	0.003461	0.003893	0.004318	0.004733	0.005142	0.005544	0.005939	0.006331	0.006739	0.007143	0.007545	0.007948	0.008349	0.008752	0.009154	0.009553	0.00995	0.010345	0.010737	0.011127	0.011515	0.011911	0.012309	0.012706	0.0131	0.013494	0.013886	0.014277	0.014666	0.015053	0.015439	0.015824	0.016207	0.016589	0.01697	0.01735	0.017729	0.018097	0.01839	0.018685	0.018979	0.019275	0.019573	0.019873	0.020176	0.020479	0.020784	0.02109	0.021394	0.02169	0.021989	0.022292	0.022407	0.021932	0.021346	0.020763	0.020185	0.019612	0.019042	0.018478	0.017917	0.017362	0.016811	0.016268	0.015729	0.015194	0.014664	0.014138	0.013617	0.0131	0.012587	0.012057	0.011621	0.011285	0.011033	0.010809
P06169	Anaerobic excretion	5.9e-05	0.000118	0.000175	0.000231	0.000286	0.00034	0.000393	0.000441	0.000482	0.000525	0.000567	0.000609	0.00065	0.000693	0.000735	0.000777	0.000819	0.000861	0.000903	0.000945	0.000986	0.001027	0.001068	0.001109	0.00115	0.00119	0.001231	0.001272	0.001313	0.001353	0.001394	0.001434	0.001474	0.001514	0.001554	0.001594	0.001633	0.001673	0.001712	0.001751	0.001792	0.001833	0.001879	0.001884	0.001886	0.00183	0.001774	0.001718	0.001662	0.00157	0.001412	0.001228	0.001043	0.001368	0.002485	0.003614	0.004611	0.006413	0.011495	0.016716	0.021896	0.027035	0.032133	0.03719	0.042205	0.04718	0.052112	0.056997	0.061825	0.066613	0.071359	0.076064	0.080728	0.08535	0.089931	0.094474	0.099107	0.103147	0.106545	0.10939	0.112023
P07143	Oxidative Phosphorylation	0.001876	0.002618	0.003346	0.004063	0.004767	0.00546	0.006142	0.006811	0.007465	0.00811	0.008744	0.009368	0.009986	0.01063	0.011267	0.0119	0.012535	0.013169	0.013805	0.014438	0.015067	0.015693	0.016316	0.016935	0.01755	0.018162	0.018786	0.019414	0.020039	0.020661	0.021282	0.0219	0.022516	0.02313	0.023741	0.02435	0.024956	0.02556	0.026163	0.026763	0.027362	0.02796	0.028561	0.029035	0.029516	0.030001	0.03049	0.030982	0.031477	0.031979	0.032487	0.032999	0.033515	0.034006	0.034458	0.034912	0.035373	0.035591	0.034836	0.033902	0.032975	0.032055	0.031142	0.030236	0.029338	0.028446	0.027561	0.026685	0.02582	0.024963	0.024112	0.023268	0.022431	0.021602	0.020779	0.019963	0.019119	0.018426	0.017894	0.017494	0.01714
P07170	Salvage pathways // Salvage pathways	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P07251	Oxidative Phosphorylation	0.002578	0.003603	0.004611	0.005601	0.006575	0.007533	0.008475	0.009399	0.010302	0.011192	0.012067	0.012929	0.013781	0.014669	0.015549	0.016422	0.0173	0.018174	0.019051	0.019925	0.020795	0.021659	0.022518	0.023372	0.024221	0.025066	0.025928	0.026794	0.027656	0.028516	0.029372	0.030226	0.031076	0.031923	0.032767	0.033607	0.034445	0.035278	0.03611	0.036939	0.037766	0.038592	0.039392	0.040031	0.040671	0.041312	0.041957	0.042605	0.043258	0.043918	0.044578	0.045241	0.045908	0.046568	0.047214	0.047864	0.048523	0.048775	0.047741	0.046464	0.045196	0.043938	0.042689	0.04145	0.040221	0.039001	0.037791	0.036593	0.03541	0.034237	0.033073	0.031919	0.030774	0.02964	0.028514	0.027398	0.026244	0.025296	0.024565	0.024015	0.023528
